0.05866920989484281,0.016849140248552684,0.011864124882417053,0.009166701341768838,0.007470473577704424,0.006305220523643734,0.005454933055285021,0.004806812050440319,0.0042976863343555825,0.003884584878856722,0.0036900318901242147,0.003264672568905967,0.0030066790627155757,0.002809763601117318,0.0026273542126321473,0.002474303055585425,0.002326559656638743,0.0021987103190312905,0.002087899766356603,0.0019813112348961706,0.001886364010930469,0.001803696424220541,0.0017313042245831129,0.0016595314342127332,0.0015963069513077119,0.0015366269489045254,0.0014893221223429261,0.001441913028571975,0.001378095184111798,0.0013336820573750163,0.0012943066857820595,0.0012438361001213078,0.001191467227540491,0.0011663275875388982,0.0011416927401364883,0.0010903754318591671,0.0010827281312374704,0.0010439112919910548,0.001032140424492796,0.001011126538317126,0.0009701511491188308,0.0009706845019482957,0.0009350006946549343,0.000911081659167937,0.0009057332172017984,0.0008420257891354689,0.0008614129886233709,0.0008374649143880969
0.016849140248552684,0.019490139985953905,0.006883080866838986,0.005334424540393566,0.004342903976772864,0.0036680541737500877,0.0031759681704543108,0.002791920251335678,0.002502879871157335,0.002261697516066475,0.002155645483566458,0.0019008445548617699,0.0017578973892003798,0.0016379271585875198,0.0015306779552234527,0.0014390867617809135,0.0013600367901427405,0.0012818352047735126,0.0012142154594184263,0.0011547071289168048,0.001103989279451511,0.001054234434709216,0.0010094315179813751,0.0009766730488608732,0.0009310404359079965,0.0008979359162720286,0.0008632169971093148,0.0008324245890217745,0.0008044292195021384,0.0007724484985330467,0.0007516788842639004,0.0007284306700008048,0.0006992878235396421,0.0006861532772133119,0.00066418559354084,0.0006454840856683621,0.000643073009655088,0.0006178420827505416,0.0006011254181924296,0.0005880919282701845,0.0005709540275042522,0.0005577242561852803,0.0005443089675267587,0.0005298459311982259,0.0005083048352151492,0.0005087654488211326,0.0005018185170713261,0.0004902962636020587
0.011864124882417053,0.006883080866838986,0.009729711068683658,0.003763927910120133,0.0030739420295024973,0.002597302353860874,0.0022485399574938177,0.0019828054369801862,0.0017732197558595949,0.0016037661427678236,0.001529581159349033,0.0013480461641622006,0.0012466036676781166,0.0011587200514674746,0.0010851146780527518,0.0010193298294025434,0.0009614139087198142,0.0009098317669648448,0.0008624007005827578,0.0008198941511283614,0.0007821110433041054,0.0007474347601644209,0.0007152328598025739,0.0006862256322697209,0.0006594650053214652,0.0006345892668252486,0.0006113822166809971,0.000588316802146664,0.0005697484254414535,0.0005512462193288637,0.0005337369877261348,0.0005173651185998297,0.0005015266443195734,0.00048621885212282116,0.00047126981558546664,0.00046075604748018026,0.00044843629671208283,0.0004367175462244115,0.00042537220177127854,0.00041512623804574613,0.00040503946261535514,0.0003956071224293814,0.0003866303382657971,0.00035803614720960513,0.00036978243697076744,0.00035952266049660807,0.00035412456868355417,0.00034671902788998817
0.009166701341768838,0.005334424540393566,0.003763927910120133,0.005834131384673154,0.0023813406026940353,0.002012556459096717,0.001742763741159936,0.0015368004284349638,0.0013745634834487408,0.001243323936065837,0.0011844900395263512,0.0010449279235411665,0.0009676185906428896,0.0009004702099742121,0.0008415817375624773,0.0007910602989935163,0.0007455356038811273,0.0007050513444233249,0.0006691291537467324,0.0006352977972008495,0.0006069811441122364,0.0005799669478776044,0.0005553494519114572,0.0005322447637090932,0.0005106786192134224,0.0004917567410252554,0.00047573790041776417,0.0004575798845758662,0.0004421145644244724,0.00042757856565326367,0.0004133780022656623,0.00040129389407767436,0.0003889103346822293,0.0003776689450919468,0.00036723455440035844,0.00035804208428915274,0.00034666567094544624,0.00033916461649917927,0.0003298923844378622,0.0003214706942657336,0.0003137069620243694,0.000306382848383305,0.00029925356491255616,0.00029238022324184197,0.0002866184351285096,0.00028051270554117855,0.00027445888277114914,0.00026885276280126744
0.007470473577704424,0.004342903976772864,0.0030739420295024973,0.0023813406026940353,0.0038892629347291735,0.0016436112375544055,0.001423432364861563,0.0012550725922794055,0.001122430091948849,0.001015353992032488,0.0009697948748963271,0.0008537728079766691,0.000790412568510061,0.0007357287989807884,0.0006881250399427192,0.0006464559124362175,0.0006092331301678594,0.000578424672612288,0.0005466413071785158,0.000519664649599523,0.0004956771305666095,0.00047486208171601367,0.00045351044748991433,0.0004347943996998449,0.00041768874809689546,0.00040205137076714816,0.000387341790036518,0.00037347045836813196,0.00036107302350724515,0.0003492864087676498,0.000338225599724,0.00032761348926360666,0.0003179398263209333,0.00030876361097657043,0.00030082064196185806,0.0002919157558339844,0.00028252164116109296,0.0002765559548669359,0.00026978677726224474,0.00026303473864665804,0.00025675339657293484,0.00025058622123317795,0.000244758542735991,0.00023928667436464487,0.00023396689745008642,0.00022884415306425395,0.00022402665805863167,0.00021966232285921291
0.006305220523643734,0.0036680541737500877,0.002597302353860874,0.002012556459096717,0.0016436112375544055,0.0027782630678531324,0.0012032441276428282,0.0010611927131512222,0.0009490823127109619,0.0008584952325733755,0.0008201165538058049,0.0007219379152934246,0.000668115609149107,0.0006219883306435572,0.0005816658531565986,0.000546424175507557,0.0005151199317819377,0.0004871435075558452,0.0004621823841980876,0.00043963333639833024,0.00041884836949495664,0.0004005380426371544,0.00038358037775108704,0.00036781536042452254,0.0003534107528616751,0.00034000952274575906,0.0003276627944934019,0.0003152601116251986,0.000308171483697213,0.0002953806660063894,0.00028593491549184667,0.0002764558284702428,0.0002688417145993616,0.00026105044575031413,0.0002537175094234341,0.0002467801866971207,0.00024009880938876218,0.00023390316758285768,0.00022797984111269155,0.00022229706154340686,0.00021697996008064385,0.0002118673877417865,0.0002070104151432868,0.00020243353621964672,0.0001979116288325657,0.00019385820024152278,0.00018937047414562165,0.00018465454408493555
0.005454933055285021,0.0031759681704543108,0.0022485399574938177,0.001742763741159936,0.001423432364861563,0.0012032441276428282,0.0020758459590565666,0.0009191610534305681,0.0008221100592643658,0.000743625208121963,0.000710602050004356,0.0006252557015911393,0.0005789097261585342,0.0005388276472434485,0.0005039740702563124,0.000473440575705154,0.0004463036467575515,0.0004221791173932639,0.000400622217607094,0.0003810232346792219,0.0003619141776565816,0.00034707461715822487,0.0003322000120944634,0.0003194151075885036,0.00030616186817604635,0.0002939794566426772,0.0002838650361614689,0.00027397753978468647,0.00026468864832351717,0.00025599598629294745,0.00024869272459248563,0.0002402588461317115,0.00023306049681835034,0.00022632580623207078,0.00021996894794305572,0.00021414068078667208,0.00020825781962173322,0.00020274461098901972,0.00019757852592019684,0.00019274123445095688,0.00018781244066871775,0.00018368005993520467,0.00017951737662168308,0.0001755191413205815,0.00017162427787054037,0.00016773853427580368,0.00016127841952071585,0.0001607421636134268
0.004806812050440319,0.002791920251335678,0.0019828054369801862,0.0015368004284349638,0.0012550725922794055,0.0010611927131512222,0.0009191610534305681,0.0016205423586976696,0.0007250979308964597,0.0006560776073473986,0.0006269478826919787,0.0005509293638208453,0.0005105502224491015,0.00047518403958832483,0.0004445399875384272,0.0004177612215907722,0.00038811136192882633,0.00037227182822886394,0.00035337298988047947,0.000335187413589599,0.00032034502531985004,0.00030613484864914337,0.000294166728086269,0.0002815991693096405,0.0002702465237905084,0.00025991416193892405,0.00025002584431759595,0.00024120404502125502,0.0002334689590206254,0.0002260363895886066,0.00021866190943404282,0.00021198792274713246,0.00019999735443624721,0.00019973119077334165,0.00019540261196329548,0.0001887509891891374,0.00018378448174454908,0.0001791386706820531,0.00017338955460719657,0.00017044255835194165,0.00016579736094683478,0.00016253113009690237,0.0001586908011766378,0.00015517597850748404,0.0001517597007838317,0.00014855240084751602,0.00014541322051698222,0.00014241331458573494
0.0042976863343555825,0.002502879871157335,0.0017732197558595949,0.0013745634834487408,0.001122430091948849,0.0009490823127109619,0.0008221100592643658,0.0007250979308964597,0.0012974194224625295,0.0005869249055257127,0.0005609143306758257,0.0004934652738714618,0.00045679660601270723,0.00042535732048517953,0.00039753632975710745,0.0003735580712081379,0.00035197600902354205,0.0003332056638969483,0.00031626016326528634,0.0003009362534863989,0.0002869942922173324,0.0002741213291303601,0.00026247472360348286,0.00025204029876861773,0.0002423173654603481,0.00023247909201384235,0.00022387428513371546,0.00021611079252059715,0.0002086319228945992,0.00020231140318837694,0.00020018141015820537,0.0001895712965089974,0.00018377958026968367,0.00017821430104314798,0.00017356010627248843,0.00016174964182656703,0.00016431770326680588,0.00016005804736404902,0.00015600500482491648,0.0001521714668288914,0.00014854143046279505,0.0001449603741907775,0.00014180837638015273,0.0001387952942939175,0.0001354055350647434,0.00013251373189405947,0.00012981061063149248,0.00012724813054825444
0.003884584878856722,0.002261697516066475,0.0016037661427678236,0.001243323936065837,0.001015353992032488,0.0008584952325733755,0.000743625208121963,0.0006560776073473986,0.0005869249055257127,0.0010613564076678251,0.0005074193597597748,0.0004463943190720944,0.0004131165182927822,0.00038461095973086126,0.00035966945925500096,0.00033764276153279036,0.00031855008522978603,0.0003016283915544995,0.0002853824145597598,0.00027189242076899184,0.0002592927373384485,0.00024761982776663207,0.0002329988131796344,0.00022756679876490557,0.0002180177066030452,0.00021026291241679957,0.00020234050146704353,0.00019546225752743512,0.0001888755732145375,0.00018263603481810035,0.00017739663888464464,0.0001721934152618327,0.00016627263096782592,0.00016129734109303058,0.0001569327986912409,0.00015200218885561315,0.00014881467782810077,0.0001444919458667307,0.00014086725736844256,0.00013735364633034753,0.00013532986674881617,0.00013100644975537576,0.00012820711476833066,0.0001252852974988714,0.0001224757664241645,0.00011978947588063831,0.00011724770332097569,0.00011490139255788023
