0.06888000647729,0.01998791449187738,0.014139914840884771,0.01095217602300633,0.008941752235919285,0.007555897156057505,0.00654655331224745,0.005770903375661902,0.005163999733075833,0.004670246613398086,0.004458789985456215,0.003924971914357686,0.0036393089056131755,0.0033802883124993445,0.0031618963569501144,0.0029668855734434896,0.0028006847727205537,0.002649799200989211,0.00249959111362853,0.0023874447353662504,0.002277608690602342,0.0021769562122330947,0.0020845675475211142,0.002000136250414967,0.001916229790387706,0.0018461580490691572,0.001773544868554383,0.0017197261970747025,0.0016566682192539223,0.0016096331244820307,0.0015568384636732617,0.0015084956267995804
0.01998791449187738,0.023368542440465642,0.008293078904340195,0.00643431965650024,0.005259612268272174,0.004448976523311738,0.003854669243810903,0.0034010908515724977,0.0030422629540368387,0.0027521642539592604,0.0026424682964461795,0.0023163563437307924,0.0021409648535143534,0.0019980902755053227,0.0018671097446625925,0.0017555969066518056,0.0016564227602442793,0.0015649432159783672,0.001484883383890431,0.0014113973666239074,0.001345472794456068,0.0012856594501183443,0.0012326128865951325,0.0011810493893617841,0.0011411918017727356,0.0010742331870398436,0.0010522392293393365,0.0010129632453874582,0.000980507050338265,0.0009488357204947449,0.0009188439815471785,0.0008908737878374944
0.014139914840884771,0.008293078904340195,0.011787402429304754,0.004574551056664199,0.003743375208098095,0.0031674972055486085,0.00274536163083205,0.002422811231530228,0.00216811687799463,0.0019620485696202365,0.0018823180286469572,0.001651018426404957,0.001528802190970251,0.0014229362272208624,0.0013310887303310632,0.0012505413181083443,0.001179238532430996,0.0011161878936110396,0.0010582212684730578,0.0010068251837188763,0.0009596930183373813,0.0009173946321807732,0.0008785136365360123,0.00084266173338689,0.000809196706633146,0.000778986937044761,0.0007507548575200083,0.0007246803718327297,0.000700519531010281,0.0006770522442034704,0.0006548742599935603,0.0006326484806972216
0.01095217602300633,0.00643431965650024,0.004574551056664199,0.007113068081792115,0.002909297058916396,0.0024625877801995382,0.0021348700634252916,0.0018842599077132868,0.0016864391221890044,0.001526245305889221,0.001465796582877444,0.0012846879025755773,0.0011891092833339074,0.0011072611867309163,0.0010358392674650642,0.0009737067730298957,0.0009170879611847364,0.0008687869892884175,0.0008237156006935488,0.0007820228894236834,0.0007472089159776887,0.0007135318967704252,0.0006844901634265434,0.0006558097601537822,0.0006303907502983137,0.0006057630366720756,0.0005839638875708365,0.0005637300761519408,0.0005447209109150637,0.0005271798706707291,0.0005094240372513557,0.0004943759669057738
0.008941752235919285,0.005259612268272174,0.003743375208098095,0.002909297058916396,0.004761621245222589,0.0020154487143025463,0.0017474389366105016,0.0015424614290855186,0.0013806788512294014,0.001249411861046044,0.0012007608555015177,0.0010514164758858467,0.0009739592257759153,0.0009068382321808675,0.000848343391926556,0.0007972292397232152,0.0007514131089726385,0.0007107492167914434,0.0006744701523928682,0.0006416476975906523,0.0006117497542359857,0.0005845783935598228,0.0005604259323362532,0.0005366338818027223,0.0005158455986798644,0.0004966563660108868,0.0004784635238448847,0.0004615660914616612,0.0004461822404796382,0.00043140558374909696,0.00041785762554733333,0.0004049038674838832
0.007555897156057505,0.004448976523311738,0.0031674972055486085,0.0024625877801995382,0.0020154487143025463,0.003412128651897016,0.0014794715680418375,0.0013059041931175594,0.0011689533614718342,0.0010580110683814795,0.0010172617278401313,0.0008910220884620276,0.0008247704160941711,0.0007679254278863453,0.0007185515174792023,0.0006751028651927182,0.0006363411508030371,0.0006010317227052031,0.0005712013714079256,0.0005433961780143682,0.0005181044206891607,0.0004949279523364441,0.00047373203267508067,0.00045465827432143854,0.00043691951657865834,0.00042050566819417084,0.000405084835438517,0.0003909987337221278,0.0003769190724764006,0.00036539246177571833,0.00035392929858089114,0.00034306618426698963
0.00654655331224745,0.003854669243810903,0.00274536163083205,0.0021348700634252916,0.0017474389366105016,0.0014794715680418375,0.0025656396831644224,0.001132408393617829,0.00101393195155937,0.0009175841303044711,0.0008825290831226787,0.0007727580297574067,0.0007153554709306504,0.0006658268551474359,0.0006243468878609866,0.0005854599956922361,0.000552064232551741,0.0005222509385996131,0.0004957683213196403,0.0004714565558296517,0.00044953762837702345,0.0004295319461761777,0.0004112881429464083,0.00039446539271796024,0.00037906302419923356,0.0003676472998799733,0.00035162168412248597,0.000339242081679781,0.0003280730567663667,0.00031715969164091513,0.0003070774615920916,0.00029759404468664456
0.005770903375661902,0.0034010908515724977,0.002422811231530228,0.0018842599077132868,0.0015424614290855186,0.0013059041931175594,0.001132408393617829,0.001998494559267582,0.0008950005666205008,0.0008101594905625798,0.0007793363183341722,0.000682320118541151,0.0006315341707699247,0.0005880473766280989,0.0005500824240409655,0.0005170140957995056,0.00048739765186487684,0.0004613053898215834,0.0004375396492083583,0.0004163690599031651,0.0003968752672784035,0.00037902165914056093,0.0003629792491723124,0.00034836373146858836,0.00033465261278715127,0.00032206049320044304,0.0003098730350269284,0.00029918953004101677,0.0002891607088863243,0.0002797481191137033,0.00027102771169120474,0.000262705809517053
0.005163999733075833,0.0030422629540368387,0.00216811687799463,0.0016864391221890044,0.0013806788512294014,0.0011689533614718342,0.00101393195155937,0.0008950005666205008,0.001602324666185392,0.000725464222647045,0.00069709707423609,0.000610628537052048,0.0005654446529380856,0.0005263317818511555,0.000492571448675479,0.0004626784580515275,0.0004362072046825618,0.00041251555907293423,0.00039171618780608087,0.00037487058981601745,0.0003555897438226219,0.00033949650817924207,0.00032527210224682574,0.0003118311160808687,0.0002999649504836733,0.00028683949052115635,0.0002768014091190066,0.0002678834602233974,0.00025900149110425646,0.00025359395355555926,0.00024252903163434923,0.00023531660457712855
0.004670246613398086,0.0027521642539592604,0.0019620485696202365,0.001526245305889221,0.001249411861046044,0.0010580110683814795,0.0009175841303044711,0.0008101594905625798,0.000725464222647045,0.0013128947801784533,0.0006317640396534749,0.0005529136441911721,0.0005117635687211242,0.0004765748068968562,0.0004448420637629272,0.00041850912254077664,0.000394991170325501,0.0003737337287320489,0.0003547561601001171,0.0003371600432221628,0.0003216730796371894,0.0002978058533350458,0.0002943754406518756,0.0002823982157549392,0.0002711179154870249,0.0002609870689880794,0.0002519624306621406,0.00024311751193249742,0.00023577217088708918,0.00022708083259661118,0.0002197406650390945,0.0002130044554606498
0.004458789985456215,0.0026424682964461795,0.0018823180286469572,0.001465796582877444,0.0012007608555015177,0.0010172617278401313,0.0008825290831226787,0.0007793363183341722,0.00069709707423609,0.0006317640396534749,0.001153965539828784,0.0005322259264012828,0.0004928281737934647,0.000458937898407852,0.00042947909562682067,0.0004033647800582153,0.00038047682164388296,0.00036058704885524656,0.00034182903108770065,0.00032510391897974883,0.00030996471140482245,0.0002970669168828226,0.00028358562787915,0.0002720080065882471,0.0002613772129143829,0.00025142875958600926,0.00024238265178322307,0.00023383895994838954,0.00022602348735209434,0.00021870086473591574,0.00021150750167068274,0.00020516684829767723
