0.07752862281003212,0.02268143396628476,0.016100744645918756,0.012498153210913267,0.01021889357235456,0.008644470241836892,0.0074918961199507,0.006610469803995295,0.005916501878894333,0.0056476713731063236,0.004896417286676429,0.004503558505966083,0.004171507358945281,0.00387509485063464,0.0036311062399974154,0.0034084276824892425,0.003217118396405259,0.0030411597828244683,0.002891696891813956,0.002746131992342569,0.0026166675671692756,0.0025007022720205394,0.0023957939016902474,0.0022970387834087384
0.02268143396628476,0.026737828595707086,0.00952643415389957,0.007409654659915582,0.006066400449739023,0.00513677287888345,0.0044548509335660645,0.00393309911260957,0.0035211035487745946,0.0033761016617711234,0.0029170990621707428,0.002683925687428449,0.0024852100087644482,0.0023143655621145278,0.002165499159540181,0.0020339250621216453,0.0019179864805724846,0.0018150460365472783,0.0017221164272932976,0.0016377021684422111,0.001562659403271912,0.0014963165979674314,0.0014290423959669241,0.001371897136672546
0.016100744645918756,0.00952643415389957,0.013598057714188937,0.005294789076347787,0.004336653156010919,0.0036743024189924423,0.0031870431943395797,0.0028145729846801876,0.0025201045922922105,0.0024215769150085064,0.0020889491167472296,0.0019220753366590896,0.0017800137305171212,0.0016566039296714435,0.0015505064158343564,0.001457121127820745,0.0013739649337824985,0.0012999418119630604,0.0012488457179143067,0.0011736298467306748,0.001119187262010411,0.00106599411675108,0.0010240996982839473,0.0009834053926229484
0.012498153210913267,0.007409654659915582,0.005294789076347787,0.008247579465967667,0.003379448938445549,0.0028637411972225763,0.0024849260737079652,0.0021948922552648374,0.001965541019420876,0.0018910630030487229,0.0016297025736550562,0.0014995209785127815,0.001388669569393942,0.0012932742722272135,0.0012100510648633228,0.0011369616645189747,0.0010722563544860865,0.001014557039319395,0.0009626006264712602,0.0009158076502021872,0.0008734216129066153,0.0008345145708094464,0.0007991128677600047,0.0007666096979323743
0.01021889357235456,0.006066400449739023,0.004336653156010919,0.003379448938445549,0.005540619938424878,0.002347901749692117,0.002037566329908355,0.0017999522570719892,0.0016120171059328062,0.0015521765301264017,0.0013366771173525531,0.0012299007314269023,0.0011392447578675222,0.0010609608422873814,0.0009927201965467067,0.0009328807960226999,0.0008796671597651723,0.0008323378662529237,0.0007897567658787904,0.0007513852386671095,0.000716591674621104,0.0006847647803025062,0.0006557907337256283,0.0006289932319302251
0.008644470241836892,0.00513677287888345,0.0036743024189924423,0.0028637411972225763,0.002347901749692117,0.003980141865836468,0.0017272949710389791,0.0015258907486299864,0.001366706068465692,0.0013167569894140876,0.001133351371451331,0.0010430351942701307,0.0009660784884782305,0.0008996869846965278,0.0008419291009545493,0.0007909925729288474,0.0007459843293408869,0.0007058255142541053,0.0006698046097641213,0.0006372918597782758,0.0006072807861995325,0.0005807989184278417,0.0005561334147097883,0.0005335198899929197
0.0074918961199507,0.0044548509335660645,0.0031870431943395797,0.0024849260737079652,0.002037566329908355,0.0017272949710389791,0.0029984861580287627,0.0013245475431466055,0.0011864665545261149,0.0011435552292297793,0.0009839930205177213,0.0009054968067258017,0.0008388157769191669,0.0007811230248612184,0.0007310396254037639,0.0006868349108769916,0.0006477427369766689,0.0006128452943315515,0.0005814830047076689,0.0005533985828020343,0.0005277523209733851,0.0005042152439320036,0.00048297963508746176,0.00046323495617580783
0.006610469803995295,0.00393309911260957,0.0028145729846801876,0.0021948922552648374,0.0017999522570719892,0.0015258907486299864,0.0013245475431466055,0.0023400313560623777,0.0010485422100652954,0.001010758554720612,0.0008694873033552842,0.0008002230359234772,0.0007411375681307326,0.0006902205449992888,0.0006457342012944283,0.0006069137902089842,0.0005725300265476724,0.0005420149759272715,0.0005137835096612315,0.0004889032920108551,0.00046584079866788435,0.00044548594475943607,0.00042676172182563713,0.00040942296090006524
0.005916501878894333,0.0035211035487745946,0.0025201045922922105,0.001965541019420876,0.0016120171059328062,0.001366706068465692,0.0011864665545261149,0.0010485422100652954,0.0018778518955328864,0.0009056572463417715,0.0007788863129715792,0.0007168158470553965,0.0006639383257363467,0.0006173028896315958,0.0005786601111892468,0.0005444623668016197,0.0005118692018660509,0.00048513697681837944,0.0004603477652743287,0.0004379923409523983,0.00041772130467498226,0.00039922366050134387,0.00038223086448322015,0.0003669248189217603
0.0056476713731063236,0.0033761016617711234,0.0024215769150085064,0.0018910630030487229,0.0015521765301264017,0.0013167569894140876,0.0011435552292297793,0.001010758554720612,0.0009056572463417715,0.001640608260562512,0.0007518146461484359,0.0006855879772348796,0.0006410614604668713,0.0005970099802573849,0.0005587529316506522,0.0005250009817952222,0.000495230173589686,0.0004684560758655694,0.00044467199917328914,0.00042310175031748783,0.00040347344541074605,0.00038564276403181514,0.0003691637942699892,0.00035410510800582354
