0.06170428046246196,0.01777882059764471,0.012535412615293184,0.009690914137123273,0.007901677263417513,0.0066714974916343185,0.005773302124164244,0.005088668368370273,0.004785782003172879,0.004119988389479547,0.0037589138313639543,0.0034561276223000204,0.003196953519653771,0.002978425300793482,0.0027830688965291613,0.0026143082459368465,0.002464412085754669,0.0023301308099448557,0.0022101445097725894,0.0021013425779860557,0.002004257693291733,0.0019142094128251222,0.0018332064353546156,0.0017582088129270415,0.0016896406259597303,0.0016259618205912165,0.0015666470106635334,0.0015116680716969018,0.0014598792781995674,0.001411970267272313,0.0013620057964141025,0.0013243604517641041,0.0012793391831119553,0.0012475284437396604,0.0012122750823506676,0.0011793437703455064,0.0011474478156679418,0.0011195384359780317,0.0010908396697009229,0.0010619190428459526,0.001035836170569955
0.01777882059764471,0.020625423905230512,0.007292741643187113,0.005646928554497506,0.004609352750791978,0.003894671780653086,0.003372457808246635,0.0029735963600631063,0.0028064979643686993,0.002408653837994632,0.002198636217462165,0.0020216829156272332,0.0018712396795057123,0.001741912526519917,0.0016287602407652696,0.0015297713157939492,0.0014431288945214614,0.001364394818385883,0.0012942669560937446,0.00123088714474488,0.0011739986863899122,0.0011218498181274545,0.001073557260678407,0.0010312861196997538,0.0009895202409882153,0.0009524257023413698,0.0009170083136132564,0.0008850224292773347,0.0008548282219845165,0.000825904068083977,0.0008008082517610522,0.0007751604677269175,0.0007527562286050254,0.0007308618651585986,0.0007102881776011546,0.0006905822785316226,0.0006757454135898179,0.000655070393543713,0.0006385420166955535,0.0006227483349923982,0.000607613242411118
0.012535412615293184,0.007292741643187113,0.010327244176629724,0.004001271050359604,0.0032677778756588435,0.002762111874831793,0.002392175278952001,0.0021098368775161634,0.001994339745853467,0.001710150778375323,0.0015607618694681979,0.0014354236031282504,0.0013286538115191487,0.001236804513549579,0.0011567198753662756,0.0010863957848632729,0.0010242554650171645,0.0009688612735180503,0.0009190620238503206,0.0008741275501033007,0.000833449121718097,0.0007963575542782588,0.0007623964564531455,0.0007312598766548374,0.000702588394143412,0.0006760163629463698,0.0006514961659311782,0.0006284121122769799,0.0006181855289638014,0.0005873667618360987,0.0005686989440172097,0.0005512274425811463,0.000533354766151023,0.00051906483919742,0.0005044015526919701,0.0004906631840902701,0.00047767926416967263,0.00046528492215620475,0.0004534707066220576,0.00044228638078728697,0.0004316475287246438
0.009690914137123273,0.005646928554497506,0.004001271050359604,0.006204327193206995,0.0025341412420724907,0.002142415899162727,0.0018558599741255923,0.0016369129989108212,0.001549132987957163,0.0013270714121667894,0.0012114065707701082,0.0011139727874420946,0.0010312769700221627,0.0009599460394626447,0.000897804179693058,0.0008437238833572487,0.0007950974765668522,0.0007520569203175176,0.0007134419317770327,0.0006785087487181604,0.0006470725841697441,0.0006182863935744443,0.0005919307236765875,0.0005677501475140566,0.0005455627688423659,0.0005248209729199903,0.0005060360423037808,0.0004880253350479924,0.00047147123966932995,0.00045600174923801813,0.00044145570651880775,0.00042804763508957075,0.0004151542833138288,0.0004030940924563452,0.0003917267092561508,0.0003810631932447859,0.0003706452496509429,0.0003612772092779757,0.0003520770508101711,0.0003433279600788244,0.00033509801886493244
0.007901677263417513,0.004609352750791978,0.0032677778756588435,0.0025341412420724907,0.004141041686691535,0.0017506422417795766,0.0015166251733719936,0.001337850318146482,0.0012667980806833007,0.0010847549560145785,0.000990106433196464,0.0009106496642984586,0.0008430256826421514,0.0007847645987365389,0.0007345185949287291,0.0006895097576108495,0.0006500320082557325,0.0006148486791926729,0.000583277947818389,0.0005547691367728106,0.0005289577126595139,0.0005056770297587783,0.00048404781827394213,0.00046419109787784545,0.0004459834274845875,0.00042913167586614595,0.00041350469938229066,0.00039890390622553617,0.00038534598438982534,0.0003728787800068888,0.0003598549200913689,0.0003498808710335178,0.00033944468304794497,0.0003295540926094402,0.0003203370973355825,0.00031156867694204205,0.00030407077378049024,0.00029537475611529944,0.00028747787810505347,0.0002808193410731236,0.00027410233005673197
0.0066714974916343185,0.003894671780653086,0.002762111874831793,0.002142415899162727,0.0017506422417795766,0.002960777057834745,0.001282560824381879,0.0011314608784109299,0.0010719611110112598,0.0009174754348628082,0.0008374321237118679,0.0007702669341683294,0.0007130496469945663,0.0006637883751060879,0.0006204798748852122,0.0005828314845019817,0.0005499180508756981,0.0005201115950953612,0.000493461114972343,0.0004692934742831986,0.000447495522036312,0.0004276147090512439,0.0004094213718807134,0.0003927445088790331,0.0003772997626974241,0.0003630405362258001,0.0003498432609515853,0.0003375298640928045,0.00032610739843788724,0.00031540727257297675,0.0003054277842376694,0.00029602025111126213,0.00028719630832436667,0.0002788741894632616,0.0002711358822895843,0.00026362268694032085,0.0002565187614568254,0.000249867010219684,0.0002434712921928811,0.00023682326072120606,0.00023174407818098847
0.005773302124164244,0.003372457808246635,0.002392175278952001,0.0018558599741255923,0.0015166251733719936,0.001282560824381879,0.002219230540695446,0.0009803700213699578,0.0009291508559534068,0.0007950474993786739,0.0007256772373051444,0.0006674583872004047,0.0006179424639750457,0.000575224177424262,0.0005380573253695327,0.0005055583896247107,0.00047651634530125435,0.00045075166909820967,0.00042765694723608406,0.0004067678926061688,0.00038753057173271073,0.0003704190371598159,0.00035481895229192654,0.00034034421478820677,0.00032697119726374127,0.00031463096764646186,0.0003031790514328699,0.0002925270544610649,0.0002826530681935627,0.00027338989400687696,0.0002647145034539054,0.0002565593415133742,0.0002489131165253763,0.00024171645296416563,0.00023479818553464498,0.0002284573770066447,0.00022234874443633357,0.00021660704977236218,0.00021110091291307335,0.00020589247570030873,0.00020091194143678195
0.005088668368370273,0.0029735963600631063,0.0021098368775161634,0.0016369129989108212,0.001337850318146482,0.0011314608784109299,0.0009803700213699578,0.0017296737930064358,0.000819959727371302,0.0007015336511013368,0.0006403432040137549,0.0005886728869195453,0.0005451983568145725,0.0005075046974381001,0.0004747569731944814,0.00044600466822751613,0.00042044153083399104,0.0003972459877832576,0.00037733226741912024,0.00035882152756693377,0.0003422010008416298,0.0003269791952502086,0.00031322771925075847,0.0002977772093353847,0.00028852402275854707,0.0002776382290156118,0.0002674400491612448,0.0002580421658279167,0.00024942984527027414,0.0002412509295333851,0.00023362464178423772,0.00022643225648093734,0.00021966910326513302,0.00021330074946598323,0.0002074515383222108,-5.8648454217572745e-5,0.00019626238821622143,0.0001911918307064927,0.00018646503875582084,0.00018174296029981475,0.00017735339093577507
0.004785782003172879,0.0028064979643686993,0.001994339745853467,0.001549132987957163,0.0012667980806833007,0.0010719611110112598,0.0009291508559534068,0.000819959727371302,0.0014675398411470647,0.0006654478882318102,0.0006074617726298552,0.000558778258024327,0.0005176626946194222,0.0004816314669984288,0.0004505609383783299,0.00042327583013620574,0.0003990996918014167,0.00037761326355368404,0.00035823984755994453,0.0003407842152609211,0.00032495838372260445,0.0003105405608250778,0.00029734264765509505,0.0002849380757938625,0.00027410855619979077,0.0002634857734996525,0.0002539275847012255,0.00024517252474412564,0.0002367104082151969,0.00022905851149305047,0.00022179685789414766,0.00021497744493582938,0.00020856550393613346,0.00020248929937610283,0.00019679943329429042,0.00019144237170521273,0.00018635447255873098,0.00018152774462620565,0.00017692383871693493,0.0001724488289097984,0.0001684235442030507
0.004119988389479547,0.002408653837994632,0.001710150778375323,0.0013270714121667894,0.0010847549560145785,0.0009174754348628082,0.0007950474993786739,0.0007015336511013368,0.0006654478882318102,0.0011357248978816955,0.0005185490345156626,0.00047769520411347855,0.00044221013561868713,0.00041170747911122767,0.00038506335868569675,0.00036165382516171617,0.00034106380757241927,0.0003230390228720889,0.0003061114681519611,0.0002911472962315457,0.0002776492830215304,0.0002650937805199233,0.00025105476047108266,0.00024363963223468572,0.00023401633914416574,0.0002252249465945722,0.00021708819403960436,0.00021016464198684833,0.00020247276323915236,0.00019570636877929722,0.00018968749612912077,0.0001836723461440061,0.0001782185715414426,0.00017291587561436275,0.00016839330101958342,0.00016348039649156522,0.0001591592203986127,0.00015494500041633128,0.00015209081298592895,0.0001472878554363202,0.00014375337042499083
