0.06642659765451764,0.01921782752899757,0.013583906964391894,0.010513163585782918,0.008579465666192844,0.007247628051800993,0.006275986402924979,0.00553238302498806,0.00494988876147423,0.00447412200419037,0.004267240374111055,0.0037618750122288287,0.0034843266763683114,0.0032320339753201775,0.0030247372046683253,0.0028563557285691647,0.0026858367141141953,0.0025447625705259944,0.0024027717737122025,0.0022877756248009364,0.0021823439690249373,0.0020858918074837625,0.001996646051243699,0.0018905234006117745,0.0018626960081749066,0.001767416644374866,0.0016984385687669684,0.0016444798260759107,0.0015904407783585055,0.0015385636004201543,0.0014364698377683609,0.0014442552496569975,0.0014036944120509997,0.0013404438587537836,0.0013217154125212249
0.01921782752899757,0.022413989331862144,0.007944404065246082,0.006159598806639726,0.005032644490485294,0.004254683872783695,0.003692350947901794,0.0032516030781092704,0.0029089135606265647,0.002631330520184851,0.0025171920923888727,0.0022123524154775785,0.0020477844767723963,0.0019077221328799385,0.0017830610437394555,0.001675386526566098,0.0015810280558383148,0.0014935315455114175,0.001417893157441781,0.001349025909409234,0.0012857477919927564,0.0012284771464965254,0.0011775298795327818,0.0011273172727339874,0.0010834437886911722,0.0010484717984457041,0.0010050187902339441,0.0009683885102833405,0.0009369304848956712,0.0009066323170566254,0.0008793745408000849,0.0008503547380596128,0.0008250792595970746,0.0008044249581370898,0.0007795600060731219
0.013583906964391894,0.007944404065246082,0.011278005006546708,0.004375771259413808,0.0035769780482678096,0.0030256150467235345,0.0026216421380240574,0.002313281728474025,0.002069731219105566,0.001872619236971641,0.0017941400711044184,0.0015753786876034903,0.001458477008787585,0.0013577503902887306,0.0012691295337519662,0.0011933977439337936,0.0011248467348719104,0.0010647602881854457,0.001009354397055422,0.000960299976827542,0.0009154727862459907,0.0008750986654844596,0.0008376886785175681,0.0007903150889109261,0.0007719117032438556,0.0007518966669672693,0.0007159395743156324,0.0006893810791448901,0.0006671453778262239,0.0006458801843049213,0.0006246142292891045,0.0006057880521489084,0.0005877122722067868,0.0005708206212181122,0.0005536555822577933
0.010513163585782918,0.006159598806639726,0.004375771259413808,0.006795217499897199,0.002777816588768819,0.002350518032468871,0.0020371683491380564,0.0017976263238898315,0.001608521774223722,0.0014556195240126263,0.0013958186229447419,0.001224838894618563,0.0011337263856055274,0.0010554725291069943,0.0009871498731168805,0.0009278360066854816,0.0008746077523069697,0.0008273383589286702,0.0007849446230057885,0.0007457476586763077,0.0007114774844078544,0.000680383753206911,0.0006522272604442604,0.000625599324641683,0.0006001505894365267,0.0005768718184284297,0.0005564759294534403,0.0005375228762075569,0.0005190157881477179,0.0005019828427300604,0.0004851974308698521,0.0004711576156345926,0.000456564068622131,0.0004435807301791418,0.00043090951016949664
0.008579465666192844,0.005032644490485294,0.0035769780482678096,0.002777816588768819,0.0045440774536832165,0.0019226736016872564,0.0016665819625822295,0.0014703346805172994,0.0013162430086122025,0.001190797847140098,0.001142798012010718,0.0010020274055681233,0.00092811313985977,0.0008639786843503312,0.0008082861400216254,0.0007605390165694786,0.0007157979246889259,0.00067711622924049,0.000642495520577757,0.0006111005482101954,0.0005828649983396425,0.0005566108667754261,0.000533277172721682,0.0005127927306797179,0.0004912915011193149,0.00047357732363577723,0.00045543980433887694,0.0004395953973316772,0.0004247795096936273,0.00041086670543088273,0.0003979086993170103,0.00038560241267443984,0.00037400831284420356,0.00036321785524352,0.00035294711989924303
0.007247628051800993,0.004254683872783695,0.0030256150467235345,0.002350518032468871,0.0019226736016872564,0.0032536958089149845,0.0014104358067551798,0.0012448030545379523,0.001113571436087962,0.001008098289182001,0.0009676844036394651,0.0008471997911318795,0.0007856141659995982,0.0007313728272148375,0.0006842340007719673,0.0006430300432866331,0.0006060892461037786,0.000573121908075003,0.0005433354541481538,0.0005173516648667594,0.0004965986827325068,0.00047124601530550364,0.0004514296084422455,0.00043204166442470946,0.00041596713027298223,0.0004003245267752372,0.00038564889861207943,0.00037220259506832694,0.00035967784925642265,0.00034790861676797314,0.00033687517620619497,0.00032666158845391906,0.0003166956345345916,0.0003078730474585169,0.0002946429936308665
0.006275986402924979,0.003692350947901794,0.0026216421380240574,0.0020371683491380564,0.0016665819625822295,0.0014104358067551798,0.002445384965699666,0.0010789921944183648,0.0009658101939986295,0.0008740367385853516,0.0008392982693227925,0.00073557574963206,0.0006811490191753712,0.0006341792898978175,0.0005933181456180244,0.0005573532580927963,0.0005255302093541987,0.0004972079134475307,0.00047187124187581843,0.0004495992042135343,0.0004278577337903473,0.0004087168287611625,0.00039154804595457416,0.0003768763687640184,0.00036030765290420534,0.00034717263998973544,0.000334579119335147,0.0003228590234240127,0.0003119319148729323,0.00030192386669986634,0.00029222435202958365,0.00028351683774746964,0.00027476320856999084,0.00016194813249480883,0.00025932498194955944
0.00553238302498806,0.0032516030781092704,0.002313281728474025,0.0017976263238898315,0.0014703346805172994,0.0012448030545379523,0.0010789921944183648,0.0019039176628600392,0.0008522381476780453,0.0007715905401471461,0.0007409557345398722,0.0006494010143045792,0.0006012356237644514,0.000559308640125788,0.00052384038261647,0.0004919494823242658,0.0004632790824504536,0.0004388141460896322,0.0004163738238639075,0.0003960128638314025,0.0003776863203947857,0.0003609005263294166,0.0003469910681846663,0.0003314809839707507,0.00031843837415225203,0.0003066441794778211,0.0002949369874687426,0.00028463707311908405,0.0002750208123245422,0.00026676330164191646,0.00025790181598492074,0.00026500652730005424,0.00024254642116362042,0.0002355218047739964,0.0002291529741215864
0.00494988876147423,0.0029089135606265647,0.002069731219105566,0.001608521774223722,0.0013162430086122025,0.001113571436087962,0.0009658101939986295,0.0008522381476780453,0.001525978501802052,0.0006906892273635733,0.0006633733770425922,0.0005812921468367118,0.0005380899772929517,0.0005010849180886708,0.00046881440821652885,0.0004405243204070753,0.000415167852882644,0.00039282447061865164,0.0003726376375305083,0.00035446897243507835,0.00033788140172101144,0.0003228649712268064,0.0003092837654841314,0.0002966201691419971,0.00028507228597568707,0.0002737551015934384,0.0002632930318441887,0.00025482088826832695,0.0002460943474995568,0.00023814031110908724,0.0002307567822608463,0.00022371710866840133,0.00021743857138536602,0.00021092470469675248,0.00020498458579574184
0.00447412200419037,0.002631330520184851,0.001872619236971641,0.0014556195240126263,0.001190797847140098,0.001008098289182001,0.0008740367385853516,0.0007715905401471461,0.0006906892273635733,0.001250022211879559,0.0006007156889377581,0.0005262583222710284,0.0004869874913859397,0.0004535227306638771,0.0004241645565318669,0.00039855347133353454,0.00037578206684481166,0.00035594862128494236,0.00033713536595956486,0.0003208141948740969,0.00030590955283746465,0.00029240939683540545,0.0002799187095275282,0.00026863249887459136,0.0002573087682944935,0.00024812258239659377,0.0002390906448687879,0.00023109972088666982,0.0002233014350627575,0.0002158210918021292,0.00020913104428023658,0.0002030626187095809,0.00019666578130335833,0.00019024352351814733,0.00018548680083841154
