0.07436761717257523,0.021688607835806034,0.015378157232510486,0.011927387860221302,0.00974658575260269,0.0082417359022839,0.0071406414222818446,0.0062994158919287575,0.005971132643363457,0.00510115102432749,0.004665277821486166,0.00428910282823838,0.003971057236201957,0.0036960801705893907,0.0034572349060174035,0.003247413974534848,0.003061782007029057,0.0028964519610451094,0.002748436688320966,0.0026126346076258073,0.0024916958664371915,0.002381230988335966,0.00228150285777348,0.0021948429622773817,0.002101366708176358,0.0020216415315101157
0.021688607835806034,0.025491116587308807,0.009068260802788282,0.007047138105509748,0.005766035484703211,0.004880265433751857,0.004231148660131804,0.0037346088265557496,0.0035556401840452535,0.0030318685339643797,0.0027687853209267706,0.002546262337016809,0.0023569063184347427,0.002195434423312109,0.00205360124760234,0.0019293284525704795,0.0018192518384489795,0.0017211177081453604,0.001633057508976991,0.001553137565238459,0.0014809493040711863,0.0014151099046195185,0.0013552881139868387,0.0012998669417676077,0.001250837141909932,0.0012019684281659674
0.015378157232510486,0.009068260802788282,0.01292354201232343,0.0050260910591831305,0.004114961863696651,0.0034843877339075166,0.0030217842001404854,0.002667852046833296,0.0025456336374992342,0.002167021758898215,0.001978869396719065,0.0018204385151963116,0.001685732572647875,0.0015695632656815822,0.001468434119462841,0.0013796176106471835,0.0013009111890391733,0.0012308108223081067,0.0011677087445346205,0.0011109455427421762,0.0010592824741963653,0.001012313536834202,0.0009693326016415966,0.00092985760947519,0.0008934050602840762,0.0008597672441640102
0.011927387860221302,0.007047138105509748,0.0050260910591831305,0.007823531986458881,0.0032036677250214963,0.0027134159163625694,0.0023536489399318683,0.0020783001250513442,0.001985677182859134,0.001688580190796516,0.001541900312162569,0.0014187231495202401,0.001313752569742128,0.001223350124616677,0.0011445856830970417,0.0010754642484251753,0.0010140612837392336,0.0009596210751449336,0.0009102780679658053,0.0008657470586651804,0.0008258781708098675,0.0007892838154071498,0.0007557281669973185,0.0007249363832697695,0.0006965156563959619,0.0006702612903860088
0.00974658575260269,0.005766035484703211,0.004114961863696651,0.0032036677250214963,0.005248759311363364,0.0022231599841118672,0.0019286325427185051,0.0017031743389202035,0.0016287031349928663,0.001384067875730876,0.0012638557102062483,0.0011628850499589118,0.0010769955333851692,0.001002896696278904,0.0009383614227829601,0.0008816604967488619,0.0008313576915297844,0.000786560457534273,0.0007463114239868365,0.0007100140878652569,0.0006770613745323553,0.0006470442956927722,0.0006196551418906908,0.0005943525829982099,0.0005711052360656572,0.0005496521897157131
0.0082417359022839,0.004880265433751857,0.0034843877339075166,0.0027134159163625694,0.0022231599841118672,0.0037669111568294222,0.0016340769874925946,0.0014431542236201852,0.0013809334170554839,0.0011729876854293707,0.0010711288958146553,0.0009856979130973224,0.0009128133647257793,0.000850017458435888,0.0007953304036143784,0.0007473202456224634,0.0007046344940943739,0.0006666542571351066,0.0006325978926812704,0.0006018200978251198,0.0005738659812057163,0.0005484448754259795,0.0005250995352155141,0.0005037997053115272,0.00048409056065955563,0.0004658796556579153
0.0071406414222818446,0.004231148660131804,0.0030217842001404854,0.0023536489399318683,0.0019286325427185051,0.0016340769874925946,0.0028356740456890826,0.0012522323288884042,0.0011988317407771393,0.0010178937986629263,0.0009295599162695272,0.0008554625417013621,0.0007921763894253369,0.0007377013952878514,0.0006902084743843143,0.0006485536629431111,0.000611596291308874,0.0005786353229997134,0.0005491046821989366,0.000522375873752633,0.0004981505826214447,0.00047605307190936143,0.0004558417330222629,0.00043730098289087183,0.0004201910947593257,0.0004042749440837886
0.0062994158919287575,0.0037346088265557496,0.002667852046833296,0.0020783001250513442,0.0017031743389202035,0.0014431542236201852,0.0012522323288884042,0.002211895659848558,0.0010592501710996044,0.000898829550267044,0.0008210967821522426,0.0007556908261954313,0.000699759139647,0.0006516531781059782,0.0006096967272983694,0.0005729127695145927,0.0005402708750733192,0.0005112492910933444,0.0004850367858662435,0.0004614958186092903,0.0004400548803895291,0.0004205628984066609,0.00040264874121191327,0.00038631691057079134,0.0003711874084346154,0.0003572302798407032
0.005971132643363457,0.0035556401840452535,0.0025456336374992342,0.001985677182859134,0.0016287031349928663,0.0013809334170554839,0.0011988317407771393,0.0010592501710996044,0.0018976774857051536,0.0008618948606387462,0.0007871492734726204,0.0007244533164146817,0.0006710181144221452,0.0006249154191277934,0.0005848315102044001,0.000549715510747467,0.000518252494972702,0.0004903166026254372,0.0004653502489055891,0.0004428833492538518,0.00042219191920788964,0.0004035037907041167,0.0003864351520279849,0.0003706220479633869,0.0003562375635450779,0.00034206562317042185
0.00510115102432749,0.0030318685339643797,0.002167021758898215,0.001688580190796516,0.001384067875730876,0.0011729876854293707,0.0010178937986629263,0.000898829550267044,0.0008618948606387462,0.0014581558442390897,0.000667612312570577,0.0006144121932292194,0.0005690043750001063,0.0005298933727878152,0.000495816781191214,0.0004658608229690106,0.000439363288271951,0.00041586183375491044,0.0004486403927839282,0.00037519705842081774,0.00035784951079587867,0.00034222396193399704,0.0003275306129421702,0.00031405053832930514,0.0003019671192981073,0.00029064116254190464
