0.11445615084234285,0.03448677901291192,0.024846505646812095,0.01945739806114978,0.01600301548425974,0.01359607649451059,0.011821489769908919,0.010458244768482089,0.009377575173822511,0.0091522203846158,0.00779870409485014
0.03448677901291192,0.041994122547294205,0.015204189034244975,0.01194160861165891,0.009841387977391411,0.008373408233234562,0.007288507076571894,0.006453503258598302,0.005790762412042398,0.005692717602324364,0.004823759783213371
0.024846505646812095,0.015204189034244975,0.02206902046713304,0.008679887440853962,0.007160467085836716,0.006096754913702596,0.00530969006252454,0.004703400043369499,0.004221787479495406,0.004166166438658983,0.00351987013750608
0.01945739806114978,0.01194160861165891,0.008679887440853962,0.013667428995044178,0.005640809114533976,0.00480518484727515,0.00418629601175205,0.003709279874990083,0.0033302256393250573,0.0032942298390597202,0.002778005612229338
0.01600301548425974,0.009841387977391411,0.007160467085836716,0.005640809114533976,0.009316663080412211,0.00396935806571673,0.003458926582596819,0.0030653584736274747,0.002752515757147335,0.002727309426041484,0.0022969471246305872
0.01359607649451059,0.008373408233234562,0.006096754913702596,0.00480518484727515,0.00396935806571673,0.006766040811356413,0.0029484880540354905,0.0026133541951745623,0.002346913585649313,0.0023283399545333816,0.0019590332287533485
0.011821489769908919,0.007288507076571894,0.00530969006252454,0.00418629601175205,0.003458926582596819,0.0029484880540354905,0.005140166272962246,0.002278226153350535,0.002046126030838237,0.0020318929530384958,0.001708327751259674
0.010458244768482089,0.006453503258598302,0.004703400043369499,0.003709279874990083,0.0030653584736274747,0.0026133541951745623,0.002278226153350535,0.004039286727924774,0.00181401427759377,0.0018028410878358214,0.0015148475533813344
0.009377575173822511,0.005790762412042398,0.004221787479495406,0.0033302256393250573,0.002752515757147335,0.002346913585649313,0.002046126030838237,0.00181401427759377,0.0032587346339889196,0.0016203399135715016,0.001360846508803767
0.0091522203846158,0.005692717602324364,0.004166166438658983,0.0032942298390597202,0.002727309426041484,0.0023283399545333816,0.0020318929530384958,0.0018028410878358214,0.0016203399135715016,0.002943151341473283,0.0013559330660360346
0.00779870409485014,0.004823759783213371,0.00351987013750608,0.002778005612229338,0.0022969471246305872,0.0019590332287533485,0.001708327751259674,0.0015148475533813344,0.001360846508803767,0.0013559330660360346,0.00226235361607674
