0.09105011997992724,0.026944533192570536,0.01923490426441414,0.014980719105118792,0.012275409746059174,0.010401064587079088,0.009024685498758893,0.00797077734188388,0.007137188249639423,0.00686805526528908,0.005919355354290095,0.005444906019224018,0.005043447468114401,0.004695857737749866,0.00439397874619598,0.004133171510242625,0.0038959132173069498
0.026944533192570536,0.032165572040926654,0.011529933445580232,0.009000491627219706,0.007386977768764062,0.006266055708959391,0.0054414023308630224,0.0048093279784257766,0.004309036433388178,0.004167681187774358,0.00357669230964673,0.003291986364509946,0.003049439695135521,0.0028400908831378723,0.0026637865846495046,0.0024977173879308355,0.0023559893460610715
0.01923490426441414,0.011529933445580232,0.01657657056704944,0.006472258315417118,0.005315811895134734,0.004511663852341162,0.003919556856258534,0.0034652565119383943,0.0031055860734114336,0.003011690699127028,0.0025791671464245286,0.0023742745521055982,0.002199632031795874,0.002048925219827961,0.0019176698459047034,0.001802147785369567,0.0016992578525081758
0.014980719105118792,0.009000491627219706,0.006472258315417118,0.010123935817608145,0.004159300355704325,0.003531325552137799,0.0030686201083986696,0.0027135228012991758,0.00243221908759406,0.002362516294351427,0.0020206748731361832,0.0018602875695812441,0.0017235391864045817,0.0016055799858504158,0.0015027110416440542,0.001412334230634423,0.001332283376150204
0.012275409746059174,0.007386977768764062,0.005315811895134734,0.004159300355704325,0.006837646550579976,0.002903117992693601,0.0025232879257900964,0.002231533898517015,0.0020004227042920673,0.001945218364021263,0.0016622797708891537,0.0015302987301005092,0.001417942286916599,0.0013209462243835642,0.0012364459839304984,0.0011621420150096304,0.0010962045494590923
0.010401064587079088,0.006266055708959391,0.004511663852341162,0.003531325552137799,0.002903117992693601,0.0049312190134740775,0.0021433711994922125,0.0018956898073226695,0.0016995215646391903,0.001653893378141015,0.001412845689408881,0.0013004771880675418,0.0012050036302968937,0.00112260899057995,0.0010507189815562765,0.00098759934209884,0.0009316309344796176
0.009024685498758893,0.0054414023308630224,0.003919556856258534,0.0030686201083986696,0.0025232879257900964,0.0021433711994922125,0.0037264207533484243,0.0016480672105510796,0.0014775879561830085,0.0014388115581027896,0.0012280967045502243,0.001130840168195548,0.0010477359988356263,0.0009762048237889436,0.0009137886630884441,0.0008588048327007005,0.0008101638147823957
0.00797077734188388,0.0048093279784257766,0.0034652565119383943,0.0027135228012991758,0.002231533898517015,0.0018956898073226695,0.0016480672105510796,0.0029157949485185777,0.0013071083533453959,0.0012734299260491883,0.00108661139492626,0.0009998844843806004,0.0009270812306957015,0.0008637644875979209,0.0008085916752386629,0.0007599038496169362,0.0007168700814961401
0.007137188249639423,0.004309036433388178,0.0031055860734114336,0.00243221908759406,0.0020004227042920673,0.0016995215646391903,0.0014775879561830085,0.0013071083533453959,0.0023439155369419937,0.0011420667412236803,0.0009743614299811919,0.0008971727179502105,0.0008312377076232185,0.0007745217017394445,0.0007249708387889523,0.000681148842788993,0.000642770163594148
0.00686805526528908,0.004167681187774358,0.003011690699127028,0.002362516294351427,0.001945218364021263,0.001653893378141015,0.0014388115581027896,0.0012734299260491883,0.0011420667412236803,0.0020711349909659483,0.0009504178776478912,0.0008753790196035614,0.0008112723662846845,0.000756082937744166,0.0007081333435418952,0.0006651312354379109,0.0006275886431005765
0.005919355354290095,0.00357669230964673,0.0025791671464245286,0.0020206748731361832,0.0016622797708891537,0.001412845689408881,0.0012280967045502243,0.00108661139492626,0.0009743614299811919,0.0009504178776478912,0.0016147958448294933,0.0007459160603246074,0.0006913466193331219,0.0006441629461606587,0.0006030574027116008,0.0005665946596446411,0.0005346054925607531
0.005444906019224018,0.003291986364509946,0.0023742745521055982,0.0018602875695812441,0.0015302987301005092,0.0013004771880675418,0.001130840168195548,0.0009998844843806004,0.0008971727179502105,0.0008753790196035614,0.0007459160603246074,0.0013698046459787727,0.000636530836513681,0.0005928798236371022,0.0005552487393417852,0.0005218952978373517,0.0004924823380160091
0.005043447468114401,0.003049439695135521,0.002199632031795874,0.0017235391864045817,0.001417942286916599,0.0012050036302968937,0.0010477359988356263,0.0009270812306957015,0.0008312377076232185,0.0008112723662846845,0.0006913466193331219,0.000636530836513681,0.0011839476644203567,0.0005494637328487782,0.0005147978940763173,0.00048363083629131276,0.00045617145928724453
0.004695857737749866,0.0028400908831378723,0.002048925219827961,0.0016055799858504158,0.0013209462243835642,0.00112260899057995,0.0009762048237889436,0.0008637644875979209,0.0007745217017394445,0.000756082937744166,0.0006441629461606587,0.0005928798236371022,0.0005494637328487782,0.0010213221307572885,0.0004794048505340062,0.0004504873963896601,0.0004250745349403144
0.00439397874619598,0.0026637865846495046,0.0019176698459047034,0.0015027110416440542,0.0012364459839304984,0.0010507189815562765,0.0009137886630884441,0.0008085916752386629,0.0007249708387889523,0.0007081333435418952,0.0006030574027116008,0.0005552487393417852,0.0005147978940763173,0.0004794048505340062,0.0008958713766361662,0.000421689649652922,0.0003977270144013183
0.004133171510242625,0.0024977173879308355,0.001802147785369567,0.001412334230634423,0.0011621420150096304,0.00098759934209884,0.0008588048327007005,0.0007599038496169362,0.000681148842788993,0.0006651312354379109,0.0005665946596446411,0.0005218952978373517,0.00048363083629131276,0.0004504873963896601,0.000421689649652922,0.0007918534065906244,0.0003741507943258206
0.0038959132173069498,0.0023559893460610715,0.0016992578525081758,0.001332283376150204,0.0010962045494590923,0.0009316309344796176,0.0008101638147823957,0.0007168700814961401,0.000642770163594148,0.0006275886431005765,0.0005346054925607531,0.0004924823380160091,0.00045617145928724453,0.0004250745349403144,0.0003977270144013183,0.0003741507943258206,0.0007050567875874943
