0.05962414768187407,0.017139945955805685,0.012074869953662852,0.009332593008475623,0.007606491800819919,0.006420710931347382,0.005555001122476548,0.004895610426415085,0.0043778674485071695,0.003957214693347278,0.0037601788476670887,0.003325138710298799,0.0030761609867750346,0.002862117489934605,0.002675658891867401,0.0025157962710079217,0.0023700337846347987,0.002239700951013222,0.0021312838351957115,0.002020114992866086,0.0019232410195702014,0.0017526148979501487,0.0017675682750695216,0.001690901710350485,0.0016219242563105512,0.001567451119725092,0.0015086812121841908,0.00146455127725819,0.0014124426987383734,0.0013576115915246217,0.0013176276473999605,0.0012693732488681824,0.0012135393327263179,0.0011884171420834914,0.001155409924345947,0.00113277284401517,0.0010946444946983123,0.0010746029836581797,0.0010402638311023229,0.0010290514422461976,0.0009879117611776142,0.0009742475010720134,0.0009530206845167403,0.000927710249228309,0.000905688854044742,0.0009088297762248386
0.017139945955805685,0.019847405650600822,0.007012724369320386,0.005425914617829559,0.0044267629141957685,0.0037399432425360883,0.0032381273563274345,0.002854037801659615,0.0025822937589435133,0.0023063138901404405,0.0022120123693328353,0.0019131445932797694,0.001793535045445948,0.0016664596398560348,0.0015765895857627506,0.0014697132010768818,0.001386525845365666,0.0013079660259904344,0.0012371884972726286,0.0011807188222542411,0.0011265476824531767,0.0010760434339450895,0.0010290131632195738,0.0009867919530407677,0.0009554387061280751,0.000914046875300026,0.0008778799491896945,0.0008467583594419046,0.0008185243911611193,0.0007874775795445915,0.000766943395789108,0.0007441212942724141,0.000713395286213597,0.0007003829780570115,0.0006804685883593634,0.0006599731635115154,0.0006565277278933372,0.0006280190334233236,0.0006243451774440708,0.0005975122393565967,0.0005823821464202255,0.0005686019948002406,0.0005558165848268556,0.0005431047067798,0.0005315472543238773,0.000518679954058642
0.012074869953662852,0.007012724369320386,0.009918913377124132,0.003838149545839889,0.003135095786881287,0.0026493460893065347,0.0022938227077802555,0.002024463391561418,0.0018078543091018923,0.001636065078569751,0.0015615950186488076,0.0013756163642860628,0.001272931682398724,0.0011850348908718422,0.001108239849393215,0.0010402299147311443,0.000981196841782171,0.00092854031819353,0.0008804689336173988,0.0008367909376975954,0.0007980742531380502,0.0007626884604073703,0.0007299652945467403,0.0007004205288605745,0.0006726282379844275,0.0006474408147830644,0.0006240469770960565,0.000600338159934711,0.0005818794528069443,0.0005626851537522894,0.0005447909547905442,0.0005280951858106162,0.0005122195638353724,0.0004963625446007527,0.00047953026228349845,0.0004703101508368953,0.0004579143114664195,0.00044580684760242963,0.0004344636233866582,0.0004238569935022193,0.0004134729697350685,0.0004037474755103586,0.0003946292780792524,0.00038615226415404137,0.0003774799445381352,0.00036793317867272156
0.009332593008475623,0.005425914617829559,0.003838149545839889,0.005950781933513796,0.0024294562155295803,0.0020535943108003826,0.0017787315588240274,0.001568502033324236,0.0014029557443465085,0.0012688927230001083,0.0012119012100001486,0.001066474468344924,0.0009873062189775291,0.0009194536415469256,0.0008594686785325743,0.0008079963039733409,0.0007611163013886159,0.0007195152216722739,0.0006833029992286553,0.0006487075497320738,0.0006197058493259012,0.0005919387266755372,0.0005674329334698341,0.0005434220408326198,0.0005205777228515503,0.0005021267700315566,0.0004843197536206147,0.0004673361578171418,0.00045149573846597294,0.00043660553280329244,0.0004220807374741972,0.0004100201174927838,0.00039769690987787455,0.0003854075915540481,0.0003748852964857586,0.00036461459654935904,0.00035578982542261266,0.00034568149374725166,0.0003369779417966676,0.00032840651311324444,0.00032030538405015225,0.0003128400556351742,0.0003051751556428506,0.0002988160746950814,0.0002915013161803072,0.0002862988545951268
0.007606491800819919,0.0044267629141957685,0.003135095786881287,0.0024294562155295803,0.003968489505302011,0.0016774016245397474,0.0014528679446349881,0.0012811306416680248,0.001145821220204173,0.0010367412206908938,0.000990627661732159,0.0008717934043370006,0.000806942670300609,0.0007511684762704003,0.0007028007873687244,0.0006600585590673547,0.0006221307080278766,0.0005884408329513311,0.0005582130241156085,0.0005308192164241925,0.0005061993432761832,0.00048353252845051084,0.0004632868762231533,0.00044405867924983064,0.00042656493816232944,0.0004107459858619781,0.0003952605349395776,0.0003816560887151823,0.00036871881706961734,0.0003567701912590565,0.0003451585893538623,0.00033458954966348654,0.0003247276450411179,0.0003153613725482016,0.0003064761557410353,0.00029810544302607384,0.0002899040470214201,0.00028251948409528617,0.00027533172667084196,0.0002684401556812496,0.00026203510968359823,0.000255808512007241,0.0002497496920883925,0.0002443726139362116,0.00023931526345490972,0.0002341587019246223
0.006420710931347382,0.0037399432425360883,0.0026493460893065347,0.0020535943108003826,0.0016774016245397474,0.002835810855322061,0.001228326344032017,0.001083360713138701,0.0009690085398932934,0.0008765589989553292,0.00083787513289177,0.0007372284528097519,0.000682270202883993,0.00063512903740481,0.0005940408027676381,0.0005580473537796816,0.0005260744098266037,0.0004975180233307069,0.00047205205405369917,0.0004490070075670589,0.00042791914295014187,0.00040910593649675546,0.0003917067581864766,0.00037570182575870424,0.00036096342715242146,0.0003472678191652589,0.0003346429762522607,0.0003228111728401002,0.00031328052597479603,0.00030170783993623104,0.0002920908661701049,0.00028299171071763363,0.0002740000448942072,0.0002666674564187261,0.000259049542188542,0.0002520934106987854,0.0002452332085764626,0.00023894128031040998,0.000232865227930888,0.00022703597512117348,0.00022172610067998236,0.00021654758638039724,0.0002114099426813107,0.00020681541010166764,0.00020215749318445216,0.00019807457987743742
0.005555001122476548,0.0032381273563274345,0.0022938227077802555,0.0017787315588240274,0.0014528679446349881,0.001228326344032017,0.002119384751327797,0.0009384865538972841,0.0008395053038314697,0.0007594247542923628,0.0007260476825344253,0.0006385657878768408,0.0005911951668031799,0.0005504866798324414,0.0005147445228370099,0.00048372874718388865,0.0004555652260441775,0.0004311958302023909,0.0004092369994890023,0.00038909533810601877,0.00036942991773009537,0.00035451656591646325,0.00033933887738152205,0.000325432863202786,0.0003128041768306834,0.00030107894134018395,0.00028998947353993474,0.00028009855155811613,0.0002703255652872442,0.00025706439845625583,0.0002533184919815061,0.000245383362276736,0.00023805237403125377,0.0002309606654297726,0.00022470468586720032,0.0002185641038365512,0.00021263435639792458,0.0002070985807693772,0.00020186254629947584,0.0001968834127852228,0.00019194391449992563,0.00018764734777938232,0.00018328810618358676,0.0001792306727155693,0.00017530986032416663,0.00017133195018741892
0.004895610426415085,0.002854037801659615,0.002024463391561418,0.001568502033324236,0.0012811306416680248,0.001083360713138701,0.0009384865538972841,0.001654757293381215,0.000740497008924725,0.0006700156892327101,0.0006406586011390796,0.0005626922907078962,0.0005215625830890976,0.0004858264900244602,0.0004543158123362428,0.00042667855784382777,0.0004018436971707589,0.00038024044081480914,0.0003609956087214721,0.00034329697857724906,0.0003273664751272474,0.0003127151320158905,0.0003005140539832725,0.00028703563904611826,0.0002759563312146533,0.0002658534609371369,0.0002553968068170179,0.00024674195712594943,0.00023843061116086885,0.00023079180729146647,0.00022491722089677574,0.0002165380776006317,0.00020422680996731181,0.00020409749120579835,0.00019843544483848837,0.00019284541815866316,0.00018777485649371442,0.00018296772153581007,0.00017685531866470602,0.00017386478131245877,0.00016982011220851938,0.00016577753760221262,0.00016211378771187465,0.0001584408685911821,0.00015508136375008404,0.00015168798780556365
0.0043778674485071695,0.0025822937589435133,0.0018078543091018923,0.0014029557443465085,0.001145821220204173,0.0009690085398932934,0.0008395053038314697,0.000740497008924725,0.0013250537355173463,0.0005994452236587182,0.0005731987131306034,0.0005040218183966312,0.0004677418487893368,0.00043426571226608387,0.0004060753688251576,0.0003816423943560441,0.0003600791453831514,0.00034051116944115896,0.00032330107991363627,0.00030731930679685996,0.0002932328138231196,0.0002800048672664654,0.00026810849028588934,0.000257417245113049,0.00024732022347731075,0.00023755368069277986,0.0002286753891104032,0.00022075845546201136,0.00021313837932697898,0.0002063715444470364,0.0001998419322057079,0.00019369538993981158,0.000187862962606019,0.00018222280436284966,0.00017716043263463015,0.00017246596582261482,0.00016787811257928508,0.00016355411242107148,0.00015937269393581752,0.00015479819657091963,0.000151796356318372,0.00014827291900701975,0.0001447396276332628,0.0001415745834754715,0.00013847960751249815,0.00013541815492011948
0.003957214693347278,0.0023063138901404405,0.001636065078569751,0.0012688927230001083,0.0010367412206908938,0.0008765589989553292,0.0007594247542923628,0.0006700156892327101,0.0005994452236587182,0.0010841374222023362,0.0005178232361536004,0.00045596346116568917,0.00042200622491118424,0.00039291541251105025,0.0003674323707962288,0.0003445494708434239,0.00032543469650510304,0.0003084874386795511,0.0002920757505039807,0.0002777487333693062,0.00026490256918491797,0.00025256769286579705,0.0002382990034214636,0.0002324768655405829,0.00022319394372877243,0.0002148170960255746,0.00020710434574879272,0.0002010825121301987,0.00019323396255742408,0.00018666757835985085,0.00018100743949244868,0.0001753134233182592,0.00017004110778417287,0.00016473807538902228,0.00016075138023077286,0.0001558422785989395,0.00015177367917270214,0.0001476374053624728,0.00014562111916598456,0.00014038162469166436,0.0001371468802440828,0.00013376549499714559,0.00013100737183971433,0.00012797186162444958,8.305372083605538e-5,0.00012245036532054266
