0.06731359862897018,0.019489810420146234,0.013776953211429487,0.010666382275979918,0.00870539370728144,0.007354991838717139,0.00636822607962392,0.005615090797560212,0.005299323605147673,0.004549629923914679,0.004151765424525828,0.0038181786938608197,0.0035339034542974795,0.003287085066278844,0.003073918803812016,0.002891197343947627,0.0027248841712822127,0.0025759143273458174,0.002443126426088322,0.0023237328938402,0.0022162129857293857,0.0021173757053702443,0.0020265689000444585,0.0019432015112164133,0.0018673639190499467,0.0017978385217526545,0.0017333691880005641,0.001675851572452587,0.0016144149110568868,0.00156060677333389,0.001510087356444598,0.001465281872718539,0.0014215759604596567
0.019489810420146234,0.022744636457424514,0.008064370901849423,0.006254224116596211,0.0051105403863760945,0.004321379479997764,0.003744050274793633,0.003302764280852813,0.003129194846478169,0.002678319547830396,0.002444636105808109,0.002248511595388355,0.0020814050431595763,0.0019374360496956086,0.0018119579916793154,0.001702100744283029,0.0016056902510564117,0.0015181781132232218,0.0014402888910475036,0.0013701672576064859,0.0013063064412859845,0.0012479803788557724,0.001194942361620553,0.0011460478110196333,0.0011012696108735004,0.0010609291380384803,0.0010214262404526064,0.0009857073502218304,0.000952177616382532,0.0009209600175570111,0.0008917680821174958,0.0008647039017755306,0.0008386045670765929
0.013776953211429487,0.008064370901849423,0.011452174794340325,0.0044445972998658715,0.0036338332351606335,0.004084186095117945,0.0026638527156925187,0.0023505221639455055,0.0022314597496917617,0.0019069665338131894,0.0017407479763418068,0.0016010842286971264,0.001482372500714011,0.001380084962177991,0.001290935620511793,0.001212624171517726,0.0011433329962588952,0.0010814468718014876,0.00102612956834453,0.0009760123577297578,0.0009306148416576648,0.000889254423030437,0.0008513983425936606,0.0008168502366947207,0.0007846940997592983,0.0007550608091369902,0.0007276640525522324,0.0007018785339190877,0.0006783332564007428,0.0006561392326600354,0.0006352574827991819,0.0006157407895309055,0.0005971880443403172
0.010666382275979918,0.006254224116596211,0.0044445972998658715,0.006903629284040445,0.002822956361479719,0.002388538395099669,0.0020702541957572512,0.001827006968360377,0.0017362061289373752,0.0014825764436660737,0.0013533744613655283,0.0012449849476366013,0.0011527426325977563,0.0010730356059322488,0.001003610977806834,0.0009431447636476745,0.0008892530718620224,0.0008411282069686879,0.0007979417834478443,0.0007589390635215207,0.0007238423739539283,0.0006918103616794331,0.0006622598235827724,0.0006352366845053413,0.0006102906667511047,0.0005873277119429815,0.0005659197737565179,0.0005461305814243368,0.0005278026268956261,0.0005103649371429836,0.0004940549841401048,0.00047896282426561137,0.00046465492252499964
0.00870539370728144,0.0051105403863760945,0.0036338332351606335,0.002822956361479719,0.004618325123122758,0.001954102192016154,0.0016939084722365789,0.0014948567426645723,0.001421772524051913,0.001213296975689393,0.001107667549713841,0.0010188516787398736,0.0009434604816557753,0.0008783952729633036,0.0008217282377625461,0.0007719798483082877,0.0007278790103142831,0.0006885216935926699,0.000653230013146021,0.0006213947057725319,0.0005925071333296372,0.000566164047897545,0.0005421426859199569,0.0005196938781632807,0.0004996366545662032,0.00048080923312540744,0.0004633042670195847,0.00044707144838726206,0.000431928144803099,0.0004177634614720208,0.0004045333118066806,0.00039209108155987865,0.0003804019140262495
0.007354991838717139,0.004321379479997764,0.004084186095117945,0.002388538395099669,0.001954102192016154,0.003307550095174791,0.0014336859780185937,0.0012653889217921696,0.0012039400384665899,0.0010270776723986432,0.0009376448847763959,0.000862362220535878,0.0007987268876909117,0.0007436582859709265,0.0006956977765091676,0.0006535819576445434,0.0006162316257703232,0.0005829318734185858,0.0005530668459976487,0.0005260894493920565,0.0005016224786628018,0.0004794142258773065,0.00045901988349655084,0.00044030062785345566,0.0004230336242913319,0.00040710164684763014,0.0003923232462051747,0.0003785354804191855,0.0003657285727626026,0.00035375804724290514,0.0003425338589065057,0.000332036415179195,0.0003221219456528426
0.00636822607962392,0.003744050274793633,0.0026638527156925187,0.0020702541957572512,0.0016939084722365789,0.0014336859780185937,0.0024859317376256917,0.0010971030812586104,0.0010443734758561552,0.0008906448068174864,0.0008130742723586413,0.0007480138655267536,0.000692622105396546,0.0006448634965493891,0.0006032880333348813,0.0005667215206735959,0.0005344067802840816,0.0005055172917070513,0.0004796773347297955,0.0004562652794650496,0.00043463652572306184,0.00041569463504711633,0.0003981270627321271,0.0003818706767027449,0.0003668797209176362,0.00035327301641298477,0.00034024167190986046,0.0003283056282767491,0.0003171996789730295,0.0003068396396712818,0.0002969495418310925,0.00028798628144743963,0.00027918963228761593
0.005615090797560212,0.003302764280852813,0.0023505221639455055,0.001827006968360377,0.0014948567426645723,0.0012653889217921696,0.0010971030812586104,0.0019366292876368159,0.0009221653514018668,0.0007862513154046468,0.0007177908223542817,0.0006603751892137796,0.000611230811915141,0.0005692552878729254,0.0005326076885399942,0.0005003628719991607,0.00047176245262603835,0.0004463047656703325,0.0004233820204822109,0.00040285152782101354,0.00038410118727413324,0.00036703710965785004,0.00035170594807349895,0.00033762136481540854,0.000323891493313324,0.00031169599108678563,0.00030025694130124555,0.00028986740965265367,0.0002800372117895424,0.0002708041019672024,0.00026227568101796356,0.00025426889759565057,0.00024668386154168623
0.005299323605147673,0.003129194846478169,0.0022314597496917617,0.0017362061289373752,0.001421772524051913,0.0012039400384665899,0.0010443734758561552,0.0009221653514018668,0.0016511727162295264,0.0007492193828167858,0.0006839376166195444,0.0006293935202803156,0.000582843016857171,0.0005427284649816757,0.0005077658550322116,0.0004771332216580771,0.0004498352215641403,0.0004255871922282596,0.00040379393349767017,0.0003841426223627968,0.0003662956579270765,0.0003500686731628677,0.0003352626732989984,0.0003215041787899193,0.0003089325445815674,0.00029727664769994594,0.000286103321621548,0.0002764151177761954,0.0002670071811629441,0.00025831419461970397,0.00025021452284541465,0.00024254328242685275,0.00023533202550911347
0.004549629923914679,0.002678319547830396,0.0019069665338131894,0.0014825764436660737,0.001213296975689393,0.0010270776723986432,0.0008906448068174864,0.0007862513154046468,0.0007492193828167858,0.0012738678137268421,0.0005827869175411972,0.000536143827871296,0.0004964411504303807,0.0004618662961597922,0.0004324669352969079,0.00042904955025872826,0.0003829066105073618,0.00036245937599090506,0.0003425510065929779,0.0003270853589659844,0.00031191661793839433,0.0002979709399065556,0.0002868268673312498,0.00027387207070531317,0.00026275066869403674,0.00025312036429785427,0.00024389254890733113,0.00023510289466409997,0.0002275864208048666,0.0002198700401593123,0.00021305665697835961,0.0002064488770517234,0.00020027343004627138
0.004151765424525828,0.002444636105808109,0.0017407479763418068,0.0013533744613655283,0.001107667549713841,0.0009376448847763959,0.0008130742723586413,0.0007177908223542817,0.0006839376166195444,0.0005827869175411972,0.0010623344432100232,0.0004895447148249555,0.00045289289789411603,0.00042204821955973786,0.00039590453299666675,0.0003709458458377405,0.0003500393144275721,0.0003310926973527963,0.00031409467217978417,0.0002988197944539675,0.0002848151355157705,0.000272164858020341,0.00026049398122158227,0.000249940278978376,0.00024005702124385036,0.00023110283651237682,0.0002227913226937518,0.00021499544459608163,0.0002078448556956099,0.00020099377062456802,0.00019351990634902167,0.0001885407812730575,0.00018293924766507594
