0.11609980100131556,0.03504103633335465,0.02526270554177057,0.019948225076333065,0.016322113898499163,0.013842158456331882,0.012036045457446881,0.010649676870995883,0.009550589222459896,0.00865803464763086,0.007919015033819948,0.007295006215343319
0.03504103633335465,0.04274157969882042,0.015483577168591639,0.012171867797521024,0.010035193642988133,0.008540747385543002,0.007436154420065844,0.006585384720161985,0.0059101943667567575,0.005360742686825307,0.004905045396362634,0.004521406912728218
0.02526270554177057,0.015483577168591639,0.02250287460529765,0.008855533178624642,0.007309154943700574,0.006225531619207192,0.005423229335564078,0.0048049194740784895,0.004313768367455367,0.003913977860854637,0.003581964689780351,0.0033023643284544463
0.019948225076333065,0.012171867797521024,0.008855533178624642,0.013954840456769757,0.005759414186174441,0.004910120599182444,0.004278908286841271,0.003792183341275873,0.003405259670494515,0.003092759759328906,0.0028287865246525573,0.002608141188873772
0.016322113898499163,0.010035193642988133,0.007309154943700574,0.005759414186174441,0.009521605444227865,0.00405808052247314,0.003537252987477618,0.0031354955644526117,0.002816045275837578,0.0025558724750145145,0.002339822546537529,0.0021576680137466026
0.013842158456331882,0.008540747385543002,0.006225531619207192,0.004910120599182444,0.00405808052247314,0.006919356500527385,0.0030164098309475723,0.0026741993465322356,0.0024020186432392177,0.0021802939138671623,0.0019961115138781987,0.0018408341275558682
0.012036045457446881,0.007436154420065844,0.005423229335564078,0.004278908286841271,0.003537252987477618,0.0030164098309475723,0.005261124271299322,0.0023320026851776088,0.0020948547214217073,0.0019016000304333536,0.0017415252672974973,0.0016057509182418744
0.010649676870995883,0.006585384720161985,0.0048049194740784895,0.003792183341275873,0.0031354955644526117,0.0026741993465322356,0.0023320026851776088,0.004136966508894169,0.0018576465587410024,0.0016863393697824913,0.0015441833264726729,0.00142411788273053
0.009550589222459896,0.0059101943667567575,0.004313768367455367,0.003405259670494515,0.002816045275837578,0.0024020186432392177,0.0020948547214217073,0.0018576465587410024,0.0033379521515182198,0.001515162843953699,0.0013873796760368873,0.0012795606689741112
0.00865803464763086,0.005360742686825307,0.003913977860854637,0.003092759759328906,0.0025558724750145145,0.0021802939138671623,0.0019016000304333536,0.0016863393697824913,0.001515162843953699,0.002750943915430737,0.0012602042704123045,0.0011618240889848808
0.007919015033819948,0.004905045396362634,0.003581964689780351,0.0028287865246525573,0.002339822546537529,0.0019961115138781987,0.0017415252672974973,0.0015441833264726729,0.0013873796760368873,0.0012602042704123045,0.0023068420040350257,0.0010640030879238843
0.007295006215343319,0.004521406912728218,0.0033023643284544463,0.002608141188873772,0.0021576680137466026,0.0018408341275558682,0.0016057509182418744,0.00142411788273053,0.0012795606689741112,0.0011618240889848808,0.0010640030879238843,0.001962576099917679
