0.06685522588254533,0.019364272940642566,0.01368497446852017,0.010593938138033221,0.008645725738717115,0.007304097764732821,0.006324037324818628,0.005575993566230151,0.004988095628428009,0.004732507730214984,0.004122573332354584,0.0037934186176343315,0.003509064414250497,0.0032651811341874,0.003052330926223253,0.0028706118111507025,0.002705586869858164,0.0025578081574546357,0.002425991475416736,0.002303967875731489,0.002200329363283248,0.0021015352666740117,0.0020129098544992797,0.0019320341504020645,0.0018535600697961803,0.0017842999282526276,0.0017196808782563274,0.0016589869528697418,0.0016031640383106734,0.0015504314081420522,0.0015013194814851966,0.0014582728951123437,0.0014122483915624225,0.0013699031243664763
0.019364272940642566,0.022587627958493485,0.008007229001656763,0.006209439660253904,0.005073487958370065,0.004290072563119489,0.0037168037231038904,0.003283626358470546,0.0029332427808012144,0.0027937397089924983,0.0024264509302167536,0.0022320950942062694,0.0020656357829788178,0.0019223847313274791,0.0017989572916132933,0.00168922044448788,0.0015937292034741582,0.0015069805242671993,0.0014295660685782708,0.00136017243729144,0.0012966332357365181,0.0012376893816188517,0.001184975176699257,0.0011380829856290988,0.0010931881934405517,0.0010540095611701187,0.0010135691670419573,0.0009775735378053127,0.000943989215187073,0.0009132783929686708,0.0008851746573624391,0.0008577585028495188,0.0008328196082695288,0.0008095469505033722
0.01368497446852017,0.008007229001656763,0.011369498152353982,0.00441145001649486,0.0036068790592521834,0.0030511364541546994,0.002643941965677226,0.002332922386208615,0.002087412145544079,0.0019916766261276093,0.0017274700006177507,0.001589146556076827,0.001470648525999344,0.0013695456102031244,0.001281043802330635,0.001203278963520726,0.0011346670649329542,0.0010734821146994537,0.0010183621227105619,0.0009685661985684694,0.0009233841752499275,0.0008825563525708805,0.0008447797675631259,0.0008104691695388919,0.0007786672261430969,0.0007493272258251878,0.000722129226574915,0.0006960625364999214,0.0006731659214134582,0.0006512353400657777,0.0006303037761077313,0.0006110366576848056,0.0005927210237953663,0.0005757168657755808
0.010593938138033221,0.006209439660253904,0.00441145001649486,0.006852291061240936,0.002801725154876606,0.0023705132310204748,0.0020545991691034663,0.001813030354211662,0.0016228148617533304,0.0015496225340177116,0.0013430729606311378,0.001235476864113752,0.0011438708909937566,0.0010643417922973574,0.000995895102196263,0.0009360151223274321,0.0008823946908197652,0.000834681407102386,0.0007918457585052165,0.0007527911682519085,0.0009777653254113723,0.0006864374075411748,0.0006573813389623592,0.0006304540328994953,0.0006056009590450573,0.0005827885611687146,0.0005615489480404452,0.0005419282641885895,0.0005236264337062546,0.0005064188527193923,0.0004900299111001639,0.00047522042419408014,0.0004610817795472251,0.00044757218322392684
0.008645725738717115,0.005073487958370065,0.0036068790592521834,0.002801725154876606,0.004583521252952043,0.0019392577170276454,0.0016809757332267973,0.0014832892498531222,0.0013276678964729473,0.0012689099236881272,0.0010990976372166135,0.0010090861095944951,0.0009361901765443457,0.0008713005660885324,0.000815366931992361,0.0007660460141536488,0.0007221530119877859,0.0006831124811388458,0.0006483584185671173,0.0006165425251600156,0.0005878628045292483,0.0005618025807840182,0.000538004676850209,0.0005159699545854861,0.0004957277270794072,0.00047707436597854724,0.0004596131257707179,0.00044356493474860775,0.000428561522937296,0.00041455040593491943,0.00040145299701179425,0.00038898712999134596,0.0003773906007233133,0.0003664457672715747
0.007304097764732821,0.004290072563119489,0.0030511364541546994,0.0023705132310204748,0.0019392577170276454,0.0032821650099525423,0.0014226930499036576,0.001255623054760715,0.0011235283964943256,0.0010745168578567823,0.0009292704384449064,0.00085591021400726,0.0007925281710023692,0.0007378566640067319,0.0006903448051872595,0.0006485653866410768,0.00061027041050557,0.000578209242693737,0.0005487100611404309,0.0005219580331102627,0.0004977346083516428,0.00047559871430775794,0.00045543909161866727,0.00043694464026865676,0.0004197062956412836,0.0004038623932826504,0.00038919027487159356,0.00037559826994953825,0.0003628779526702729,0.00035100249884844156,0.0003398733995436425,0.0003294371884379907,0.000320779065752486,0.0003103349021733334
0.006324037324818628,0.0037168037231038904,0.002643941965677226,0.0020545991691034663,0.0016809757332267973,0.0014226930499036576,0.002466817494440202,0.0010886301118391388,0.0009743184697186599,0.0009320214757839633,0.0008068108819402973,0.0007421662461227387,0.0006871995012977742,0.0006397999690658756,0.0005985777253770029,0.0005622599328124578,0.0005302329135988465,0.0005015878295475476,0.0004760319398449653,0.0004526895000709733,0.00043069344308485787,0.0004123976936929749,0.0003949611324613997,0.00037883265512534726,0.0003639565887374491,0.0003502968127405374,0.0003376197371759319,0.00032572409161007456,0.0003148079946960235,0.00030448771977239163,0.00029481827301225914,0.0002857447250309865,0.0002771782876887268,0.0002691532556664489
0.005575993566230151,0.003283626358470546,0.002332922386208615,0.001813030354211662,0.0014832892498531222,0.001255623054760715,0.0010886301118391388,0.0019213384714505165,0.0008599939027183747,0.0008229148307936553,0.0007121944495208981,0.0006552025768330684,0.0006066614439567321,0.0005645237216767049,0.0005285482731344303,0.0004964044348577453,0.00046767492908084693,0.0004429580589611867,0.00042000530714972947,0.0003996077518277877,0.00038109236850030707,0.00036414236710660827,0.0003493035696441063,0.0003343928659351721,0.000321424679129235,0.00030923455410894593,0.00029774343253766134,0.0002873533493214749,0.0002777071109779023,0.00026886685266502776,0.00026013401326411954,0.0002522264337322279,0.00024477826027014893,0.000237736159911191
0.004988095628428009,0.0029332427808012144,0.002087412145544079,0.0016228148617533304,0.0013276678964729473,0.0011235283964943256,0.0009743184697186599,0.0008599939027183747,0.0015395212283541865,0.0007367839717134037,0.0006373885201432334,0.000586458017896047,0.0005429823736642671,0.0005055749185405292,0.00047298155140696423,0.0004443915417215314,0.00041896016351225225,0.0003966003753982577,0.00037528962939637606,0.0003577680144798991,0.0003410414567243413,0.00032616755951170914,0.0003120516353252302,0.00029929812525901885,0.0002876049521863547,0.0002764843799483653,0.000266059332585168,0.00025733862079807947,0.0002485239226399609,0.00024045388311917936,0.00023295951870997276,0.00022577496171281554,0.00021907294492200927,0.00021278865493054084
0.004732507730214984,0.0027937397089924983,0.0019916766261276093,0.0015496225340177116,0.0012689099236881272,0.0010745168578567823,0.0009320214757839633,0.0008229148307936553,0.0007367839717134037,0.0013337367425875837,0.0006106064774188326,0.000561622206611102,0.0005199821077789889,0.00048421051902079005,0.0004530767267447596,0.000425589358910985,0.0004013530138150548,0.0003797328340752036,0.00035996149379941976,0.00034270297038064234,0.00032679729899188505,0.000312685866459187,0.00029929675997817404,0.0002869080562150145,0.00027570904700309116,0.00026526527305741597,0.0002561631977011014,0.000246674312431207,0.0002383742016833844,0.00023111918487953308,0.00022330065208973115,0.00021645618665949883,0.0002100158483689926,0.00020389052870577892
