0.08567992356127024,0.025235557004611775,0.017977626657263268,0.013982824095776086,0.011447477311925486,0.009693005821449129,0.008406414966982897,0.007421833475438264,0.007085200743460356,0.006029013850580484,0.00550516311074278,0.005064941193044629,0.004690116019640677,0.004366818120314902,0.004085510850390984,0.0038385362927563643,0.003619863079427013,0.0034239315346886075,0.0032494294559834627
0.025235557004611775,0.02998036163344396,0.010720088338890675,0.008356285614811158,0.006851349540525752,0.005807468224602964,0.005040509234403759,0.0044523693243250576,0.004273525751439782,0.0036216387314207746,0.0033078460712939878,0.0030440349450308133,0.0028191873103941365,0.002625739826785623,0.0024567971831625304,0.002308672602840227,0.0021771174075290254,0.002060551366074,0.0019550956381596367
0.017977626657263268,0.010720088338890675,0.015367688480193473,0.005993031024004614,0.004917059356049705,0.0041700757804715785,0.003620638819861289,0.0031995559500274055,0.00307881677764295,0.002603872145480999,0.0023785416251553594,0.002189249864879183,0.002027772893488447,0.0018886551914405053,0.0017673974322350398,0.001660796185834092,0.0015658307662375897,0.0014820910860965705,0.0014064657197291781
0.013982824095776086,0.008356285614811158,0.005993031024004614,0.009359279250351238,0.0038410641606381538,0.003258486085366852,0.0028298726469273804,0.00250118519751108,0.0024107126101414744,0.0020368783727259202,0.0018601627724533637,0.001712207064664236,0.0015860323714807605,0.001477336408885083,0.0013826281040295162,0.0012992447983309861,0.0012254532232126745,0.0011595658407751513,0.0011005727718761838
0.011447477311925486,0.006851349540525752,0.004917059356049705,0.0038410641606381538,0.006307375916358174,0.0026758869973960518,0.0023242605361152927,0.002054540740882946,0.0019823895915299147,0.0016731030419200182,0.001528467674449462,0.0014068758454264339,0.0013033713523254529,0.0012140501051474215,0.001136197529517621,0.0010679677293764555,0.001007086332290759,0.0009529789870022587,0.0009044055862169973
0.009693005821449129,0.005807468224602964,0.0041700757804715785,0.003258486085366852,0.0026758869973960518,0.0045415407457886775,0.001972621953975639,0.0017438688410647673,0.0016839623239796996,0.0014203239068786688,0.0012976225299966056,0.001194492760376635,0.0011065877761974804,0.001030783816445749,0.0009647276826220078,0.0009065772671269018,0.0008551441539950541,0.0008091944179866688,0.0007679866686453535
0.008406414966982897,0.005040509234403759,0.003620638819861289,0.0028298726469273804,0.0023242605361152927,0.001972621953975639,0.003427425271785644,0.0015150927198274017,0.0014639410051206087,0.0012341973349584128,0.0011275863006970054,0.0010379680775579993,0.0009616441821435322,0.000895788236804718,0.0008383184798349628,0.0007878660643766038,0.0007431783075735245,0.0007032573548298969,0.000667402554236864
0.007421833475438264,0.0044523693243250576,0.0031995559500274055,0.00250118519751108,0.002054540740882946,0.0017438688410647673,0.0015150927198274017,0.002679830872743788,0.001294869135018922,0.0010912475874918105,0.0009971451888717668,0.0009178724370565482,0.0008503889337977211,0.0007921315588530322,0.0007413684798928729,0.0006967638985523605,0.0006572312293898945,0.0006217612878386897,0.0005908256028443679
0.007085200743460356,0.004273525751439782,0.00307881677764295,0.0024107126101414744,0.0019823895915299147,0.0016839623239796996,0.0014639410051206087,0.001294869135018922,0.002321982253736414,0.0010560922305373841,0.0009651323175933271,0.0008886194278510447,0.0008234048764196415,0.0007670931094203304,0.0007180631165164767,0.0006749169103580279,0.0006366590747715513,0.0006666701309080373,0.0005718769080877211
0.006029013850580484,0.0036216387314207746,0.002603872145480999,0.0020368783727259202,0.0016731030419200182,0.0014203239068786688,0.0012341973349584128,0.0010912475874918105,0.0010560922305373841,0.0017726747707363898,0.0008125864819506952,0.0007480498753762229,0.0006930659830939605,0.0006456127103914268,0.0006042743733795891,0.0005678439314299955,0.0005355821274099773,0.0005069009885016766,0.0004810646090168366
0.00550516311074278,0.0033078460712939878,0.0023785416251553594,0.0018601627724533637,0.001528467674449462,0.0012976225299966056,0.0011275863006970054,0.0009971451888717668,0.0009651323175933271,0.0008125864819506952,0.0014804868260756996,0.0006837604088467751,0.0006331925082297552,0.0005899110506299595,0.000552160162385839,0.0005172371711617454,0.0004894947523951521,0.00046355331640645725,0.00044071612276918757
0.005064941193044629,0.0030440349450308133,0.002189249864879183,0.001712207064664236,0.0014068758454264339,0.001194492760376635,0.0010379680775579993,0.0009178724370565482,0.0008886194278510447,0.0007480498753762229,0.0006837604088467751,0.0012553606121236392,0.0005831057385085627,0.0005430953758842115,0.0005084266831835766,0.0004775863768671469,0.00045063867762097317,0.00042657241926026464,0.00040486853347890283
0.004690116019640677,0.0028191873103941365,0.002027772893488447,0.0015860323714807605,0.0013033713523254529,0.0011065877761974804,0.0009616441821435322,0.0008503889337977211,0.0008234048764196415,0.0006930659830939605,0.0006331925082297552,0.0005831057385085627,0.0010781611635063985,0.0005031405885828336,0.0004709449373041445,0.0004427938120073875,0.00041744745027199123,0.00039511451455473927,0.00037517481228218345
0.004366818120314902,0.002625739826785623,0.0018886551914405053,0.001477336408885083,0.0012140501051474215,0.001030783816445749,0.000895788236804718,0.0007921315588530322,0.0007670931094203304,0.0006456127103914268,0.0005899110506299595,0.0005430953758842115,0.0005031405885828336,0.0009357472991890111,0.00043899967211184483,0.0004123185205161918,0.00028165988911961904,0.00036806783005913804,0.00034932409101372247
0.004085510850390984,0.0024567971831625304,0.0017673974322350398,0.0013826281040295162,0.001136197529517621,0.0009647276826220078,0.0008383184798349628,0.0007413684798928729,0.0007180631165164767,0.0006042743733795891,0.000552160162385839,0.0005084266831835766,0.0004709449373041445,0.00043899967211184483,0.0008207207027861315,0.00038590493484939284,0.0003639880436925008,0.0003445945701700759,0.0003270293595860858
0.0038385362927563643,0.002308672602840227,0.001660796185834092,0.0012992447983309861,0.0010679677293764555,0.0009065772671269018,0.0007878660643766038,0.0006967638985523605,0.0006749169103580279,0.0005678439314299955,0.0005172371711617454,0.0004775863768671469,0.0004427938120073875,0.0004123185205161918,0.00038590493484939284,0.0007236653804368726,0.00034264526950378857,0.000323783004178635,0.0003072691153147781
0.003619863079427013,0.0021771174075290254,0.0015658307662375897,0.0012254532232126745,0.001007086332290759,0.0008551441539950541,0.0007431783075735245,0.0006572312293898945,0.0006366590747715513,0.0005355821274099773,0.0004894947523951521,0.00045063867762097317,0.00041744745027199123,0.00028165988911961904,0.0003639880436925008,0.00034264526950378857,0.0006447981383849756,0.00030326858701860325,0.00028996482550310183
0.0034239315346886075,0.002060551366074,0.0014820910860965705,0.0011595658407751513,0.0009529789870022587,0.0008091944179866688,0.0007032573548298969,0.0006217612878386897,0.0006666701309080373,0.0005069009885016766,0.00046355331640645725,0.00042657241926026464,0.00039511451455473927,0.00036806783005913804,0.0003445945701700759,0.000323783004178635,0.00030326858701860325,0.0005774115887214552,0.0002743063448320392
0.0032494294559834627,0.0019550956381596367,0.0014064657197291781,0.0011005727718761838,0.0009044055862169973,0.0007679866686453535,0.000667402554236864,0.0005908256028443679,0.0005718769080877211,0.0004810646090168366,0.00044071612276918757,0.00040486853347890283,0.00037517481228218345,0.00034932409101372247,0.0003270293595860858,0.0003072691153147781,0.00028996482550310183,0.0002743063448320392,0.0005201999524108202
