0.08473753375187743,0.024945232013195,0.017762781406841077,0.01381412318481728,0.011308650451100553,0.009575216041191015,0.008303629471008416,0.007329789394394111,0.006559707529623084,0.005939707852002109,0.005719039797720267,0.004999952597296933,0.004631049684804184,0.004310456736581494,0.004027251808322405,0.003787972285520226,0.0035887194755736714,0.0033822232934934866,0.0032060125234346457,0.0030546584966056577
0.024945232013195,0.029611765128722295,0.010586846997196768,0.008250235023213402,0.0067636436716247686,0.005732852455639348,0.004975435378111455,0.004395606309835823,0.003936089166063484,0.003564709065540467,0.0034463843041147636,0.003005449846757907,0.002782638795009597,0.0025904560481934194,0.0024255010829949963,0.002277871804726106,0.00215354114059952,0.002032259614887068,0.001929174953956751,0.0018362179988639562
0.017762781406841077,0.010586846997196768,0.015185673725714166,0.005918339491117328,0.00485290064044361,0.004115254454000732,0.0035728353061456647,0.003157205899938106,0.0028283634009999272,0.002561671088202851,0.0024816910551755346,0.002159748168996403,0.0020010290246816036,0.0018633407268520506,0.0017435553227955636,0.0016380734349154928,0.0015452309064310828,0.0014623172237900432,0.0013877229438856303,0.0013201598170465723
0.01381412318481728,0.008250235023213402,0.005918339491117328,0.00923657254182407,0.0037905023739019713,0.0032150521860814384,0.002792049842487121,0.0024676530738192218,0.0022107639960683477,0.002002730880301204,0.0019427451437155515,0.0016891849066103352,0.001564693428494508,0.0014573361963602736,0.0013637971879084335,0.001281508757174957,0.0012085545850632068,0.001143859145926681,0.001085245543940844,0.0010310778114022631
0.011308650451100553,0.0067636436716247686,0.00485290064044361,0.0037905023739019713,0.006223096660591648,0.002640026836711163,0.0022929542914424264,0.002026739802839985,0.0018160432131129087,0.0016452000806888528,0.0015973879629792647,0.0013877414495320588,0.0012854631225339246,0.001197493249528156,0.001120660652564989,0.001053275225074514,0.000993228910510539,0.0009402472931338331,0.0008814113923465549,0.0008487200147859631
0.009575216041191015,0.005732852455639348,0.004115254454000732,0.0032150521860814384,0.002640026836711163,0.004479526486429776,0.0019458847169728944,0.0017201373282278532,0.0015414171547112891,0.0013964071772073075,0.001356703722529754,0.001178129685034935,0.001091422966634708,0.0010166039020937118,0.0009517793996311821,0.0008941077291624473,0.000843330895708469,0.0007980172501454632,0.0007575964691249057,0.0007206018325279784
0.008303629471008416,0.004975435378111455,0.0035728353061456647,0.002792049842487121,0.0022929542914424264,0.0019458847169728944,0.003380907658115301,0.001494405244468377,0.0013392301657867746,0.00121329779596397,0.0011793353832143714,0.001023716046326461,0.0009483660610555972,0.0008823711663674978,0.0008268305263119217,0.0007767954187124781,0.0007328893904536378,0.0006935036657692868,0.0006582488947689388,0.0006252291985561565
0.007329789394394111,0.004395606309835823,0.003157205899938106,0.0024676530738192218,0.002026739802839985,0.0017201373282278532,0.001494405244468377,0.002642480631924172,0.0011840375068470827,0.0010727504170370689,0.0010431507644554062,0.0009052026728978164,0.0008386865265730056,0.000781186840029157,0.000731065912346951,0.0006870896570004351,0.000648130904108867,0.0006132319643761845,0.0005819958515567965,0.0005538787513892952
0.006559707529623084,0.003936089166063484,0.0028283634009999272,0.0022107639960683477,0.0018160432131129087,0.0015414171547112891,0.0013392301657867746,0.0011840375068470827,0.0021226713374327723,0.0009622522005101844,0.0009351789091389502,0.0008113810150015398,0.0007516545702656204,0.0007001025540458502,0.0006553709624226717,0.0006158250842338052,0.0005807793054747705,0.0005496718120178773,0.0005217236322289437,0.0004964480156923164
0.005939707852002109,0.003564709065540467,0.002561671088202851,0.002002730880301204,0.0016452000806888528,0.0013964071772073075,0.00121329779596397,0.0010727504170370689,0.0009622522005101844,0.0017423238342835629,0.0008475433206861222,0.0007351804040264722,0.0006803077137172153,0.0006344272466366034,0.000593813227778647,0.0005579099093664169,0.0005255836261694726,0.0004980748873405156,0.00047280036639475807,0.0004497691568661191
0.005719039797720267,0.0034463843041147636,0.0024816910551755346,0.0019427451437155515,0.0015973879629792647,0.001356703722529754,0.0011793353832143714,0.0010431507644554062,0.0009351789091389502,0.0008475433206861222,0.00154937433525143,0.000715759507017022,0.0006631669168179859,0.0006178574630757196,0.0005784258312703933,0.0005433732440843133,0.0005127386035601901,0.00048617694040330867,0.0004605835384775929,0.00043843410696917974
