0.09442023384023907,0.028020421160439048,0.020032428621832354,0.015615047229587698,0.012803076870164588,0.010852385938888716,0.009419403857539015,0.008321328364484208,0.007452461836487088,0.006749784047788276,0.006528735484792736,0.005691911085081092,0.0052708604502856304,0.004926610243834919,0.00459131593241844,0.004313552592732913
0.028020421160439048,0.03352028474978461,0.012048200935835036,0.009413514682736615,0.007731077554430541,0.006560701533191314,0.005699756629880236,0.005038617815544556,0.004515504757752414,0.004090467964451447,0.00397825862420124,0.003457695020908133,0.0031981144384714763,0.0029783642054401413,0.002787166495139902,0.0026197448044283055
0.020032428621832354,0.012048200935835036,0.017357141745181437,0.006780789435730935,0.0055726519441501796,0.004731996022431708,0.00411255941859782,0.0036368430227676986,0.0032603588543713836,0.0029544232765939334,0.0028799211220063695,0.0024947539954194922,0.002311315155505103,0.0021529350862919475,0.0020149644004387873,0.0018937262111007498
0.015615047229587698,0.009413514682736615,0.006780789435730935,0.010617029633582853,0.004364498578785118,0.003707747728854038,0.003223231586947141,0.002851054193120178,0.0025561704122062604,0.002316766587253581,0.002261765401671583,0.0019565180550106254,0.0018128765955696992,0.0016889226772293514,0.00158085607057213,0.0014858941953368072
0.012803076870164588,0.007731077554430541,0.0055726519441501796,0.004364498578785118,0.007180788033448182,0.0030505249150893227,0.0026524276521107185,0.002346394860598436,0.0021039253749177826,0.0019070533668929014,0.0018637372479287499,0.0016107862165229934,0.0014972928801629745,0.0013906010640961051,0.0013017860792433576,0.0012235572497247688
0.010852385938888716,0.006560701533191314,0.004731996022431708,0.003707747728854038,0.0030505249150893227,0.005183443097682219,0.0022541733439046894,0.0019944941300184074,0.0017884383510823419,0.0016211348481732083,0.0015855654190365222,0.0013695684121894716,0.0012692131874862504,0.0011824719267534874,0.0011068350639499326,0.0010405601655696147
0.009419403857539015,0.005699756629880236,0.00411255941859782,0.003223231586947141,0.0026524276521107185,0.0022541733439046894,0.003920690752095481,0.0017345647963744992,0.0015555465932826028,0.001410092599556546,0.0013800434123175402,0.0011914235147493686,0.0011041135880559966,0.0010286985804624348,0.0009630203337636454,0.000905171994999723
0.008321328364484208,0.005038617815544556,0.0036368430227676986,0.002851054193120178,0.002346394860598436,0.0019944941300184074,0.0017345647963744992,0.0028246712655778383,0.0013765582617500695,0.001247818789243601,0.0012216254387276654,0.0010544073621504765,0.0009771414953422194,0.0009105192835734757,0.0008523386740977561,0.0008010836550159193
0.007452461836487088,0.004515504757752414,0.0032603588543713836,0.0025561704122062604,0.0021039253749177826,0.0017884383510823419,0.0015555465932826028,0.0013765582617500695,0.0024703814308475805,0.0011189744733943357,0.0010962192124459257,0.0009457895804923042,0.000876469099151159,0.0008166915850840208,0.0007648842712514679,0.0007186496074122473
0.006749784047788276,0.004090467964451447,0.0029544232765939334,0.002316766587253581,0.0019070533668929014,0.0016211348481732083,0.001410092599556546,0.001247818789243601,0.0011189744733943357,0.0020291719777418143,0.0009940712528260843,0.0008577831418672237,0.0007946504910654861,0.0007404297829304365,0.0006931970034902216,0.0006517091290659787
0.006528735484792736,0.00397825862420124,0.0028799211220063695,0.002261765401671583,0.0018637372479287499,0.0015855654190365222,0.0013800434123175402,0.0012216254387276654,0.0010962192124459257,0.0009940712528260843,0.0018183270254862743,0.0008408546763458563,0.0007793630690409933,0.0007263505887615002,0.0006802519690146912,0.0006391063625159742
0.005691911085081092,0.003457695020908133,0.0024947539954194922,0.0019565180550106254,0.0016107862165229934,0.0013695684121894716,0.0011914235147493686,0.0010544073621504765,0.0009457895804923042,0.0008577831418672237,0.0008408546763458563,0.0014438598314052628,0.0006717097277951639,0.0006259589674585068,0.0005859601518826731,0.0005511116031441353
0.0052708604502856304,0.0031981144384714763,0.002311315155505103,0.0018128765955696992,0.0014972928801629745,0.0012692131874862504,0.0011041135880559966,0.0009771414953422194,0.000876469099151159,0.0007946504910654861,0.0007793630690409933,0.0006717097277951639,0.0012420430818439084,0.0005800551140870674,0.0005432241815223008,0.0005105332933444794
0.004926610243834919,0.0029783642054401413,0.0021529350862919475,0.0016889226772293514,0.0013906010640961051,0.0011824719267534874,0.0010286985804624348,0.0009105192835734757,0.0008166915850840208,0.0007404297829304365,0.0007263505887615002,0.0006259589674585068,0.0005800551140870674,0.0010795867624464398,0.0005062591809109444,0.00047571940738540784
0.00459131593241844,0.002787166495139902,0.0020149644004387873,0.00158085607057213,0.0013017860792433576,0.0011068350639499326,0.0009630203337636454,0.0008523386740977561,0.0007648842712514679,0.0006931970034902216,0.0006802519690146912,0.0005859601518826731,0.0005432241815223008,0.0005062591809109444,0.0009395914583692627,0.0004451042207250164
0.004313552592732913,0.0026197448044283055,0.0018937262111007498,0.0014858941953368072,0.0012235572497247688,0.0010405601655696147,0.000905171994999723,0.0008010836550159193,0.0007186496074122473,0.0006517091290659787,0.0006391063625159742,0.0005511116031441353,0.0005105332933444794,0.00047571940738540784,0.0004451042207250164,0.0008360769267582793
