0.059858904208341904,0.017215150818975018,0.012127762778206097,0.009371641734858733,0.0076390978190222225,0.006448272699303117,0.005579127188178641,0.004916961592618995,0.004396475263840452,0.004155108533763097,0.003630905817482789,0.00333886377762621,0.0030853528901039077,0.0028747992616702665,0.0026875569468128623,0.0025253838772245126,0.0023802841301822364,0.0022495678868738947,0.002126831870290896,0.002028781035260022,0.0019336692553240259,0.0018472905891239234,0.0017707365698360297,0.0016958120390478245,0.001634350918213588,0.0015703121175432244,0.001515386671011358,0.00146234874077551,0.001408973395543635,0.001363857294678841,0.0013209141423005993,0.0012767132182147651,0.0012250655825029322,0.0012048381634490585,0.001167892691063452,0.0011384195572797452,0.001107828049414562,0.0010788300761613754,0.0010553729137386943,0.001025467727536475,0.0009990124028947962,0.000978108494846573,0.0009563046229596289,0.0009390402976186495,0.000910685639266095
0.017215150818975018,0.019933620377961786,0.007042197268507622,0.005448072393994563,0.004446965524753689,0.003756457321121471,0.0032524236733706396,0.0028671444003470284,0.002563921849153216,0.0024309035142394677,0.002119151922339772,0.0019482615859509407,0.0018031697618753134,0.0016779568359236055,0.001569154654254262,0.001473956554519386,0.0013916311009607653,0.0013147212177780252,0.0012471788139708977,0.0011860160676110747,0.0011317470606124177,0.0010804772711491071,0.001034428587647752,0.0009956111125288805,0.00095357508809086,0.0009184148941609824,0.0008831742590163686,0.0008526134197019751,0.0008235662294159014,0.0007945420331225341,0.0007718216757850627,0.0007443964410498215,0.0007251167180988573,0.0007039593117257089,0.0006840042630095922,0.0006645926468341334,0.0006537662556996557,0.0006311424718344852,0.0006152004548581765,0.0006009135292588833,0.00058535590218986,0.0005718347629451435,0.0005583947482771577,0.0005460394166077174,0.000527963916919267
0.012127762778206097,0.007042197268507622,0.00996272844906498,0.003857406095874167,0.0031495949274247745,0.00266156188091015,0.0023045935912568514,0.0020323255467052034,0.0018176303680376652,0.0017263682229765554,0.0015029607393935115,0.0013820982761028663,0.0012795549391676226,0.001190833220313719,0.0011139991588560464,0.0010455701504359823,0.0009859758014917383,0.0009327473070595997,0.0008846756263361531,0.0008413354765491007,0.0008022059369931861,0.0007665180430120387,0.0007336901363141776,0.0007037779193410994,0.0006769636836149684,0.0006506511589616724,0.0006270851767801171,0.000604411072791883,0.0005844097485916158,0.0005652972599877885,0.000547339613472999,0.0005305872713970523,0.0005100637902190792,0.0004992742299895919,0.00048513172460294267,0.00047194276975859713,0.0004597135542968232,0.0004479182687973951,0.00043641957712216387,0.0004256657232734483,0.00041548764647949946,0.0004057336440112451,0.0003963854571649876,0.000387712811974245,0.00037909127799270906
0.009371641734858733,0.005448072393994563,0.003857406095874167,0.005978562192371868,0.0024410291084906548,0.002063204545267717,0.0017870192157840251,0.0015758299204466876,0.0014095367821660154,0.001339924121334048,0.00116564601837693,0.001071916322176176,0.0009923966369354941,0.0009236641992182368,0.000863668281956959,0.0008117641171906294,0.0007649362388950214,0.0007234274579037945,0.0006863632878349709,0.0006525706331943614,0.0006226800430250218,0.000594792352364812,0.0005695474234438801,0.0005476202980261389,0.0005247560297804465,0.0005047373031723244,0.00048716503752408227,0.0188374724546468,0.00045351804403018366,0.0004386343335010216,0.00042443234536069,0.00041170842479818046,0.0003992777497856972,0.0003876358725794683,0.00037669913302734595,0.0003666308551613126,0.0003561114836187555,0.00034756820234623935,0.0003385979438131508,0.00033008686536328916,0.0003222065651676485,0.00031463940755303567,0.0003080553511964209,0.0003005116807025689,0.0002939935189076882
0.0076390978190222225,0.004446965524753689,0.0031495949274247745,0.0024410291084906548,0.0039875607356680744,0.0016853418845697646,0.001459740508917149,0.0012874119157204825,0.0011513922732487112,0.00109532474086771,0.0009524518271582239,0.0008759551083540153,0.0008108814740307509,0.000754816424390357,0.0007067428062705577,0.0006569395024039945,0.000625141231161937,0.0005914499685345692,0.0005609025008755215,0.0005334148247846079,0.0005085892987691317,0.00048656931155533254,0.0004653347663902184,0.0004463175880943717,0.00042876779524347625,0.0004125370710230593,0.000397611187274633,0.00038363986417498517,0.0003704270584316985,0.0003584644580610826,0.00034429982663135837,0.000336358147946192,0.000326331809708299,0.00031690688019831803,0.0003079954664869229,0.00029957520888466125,0.0002915155667943093,0.0002839845161944015,0.00027683329595912866,0.0002699978818186702,0.00026352670518774575,0.0002572380712280594,0.0002512936847274427,0.0002456613624718419,0.00024024988443995562
0.006448272699303117,0.003756457321121471,0.00266156188091015,0.002063204545267717,0.0016853418845697646,0.002849433863371084,0.001234113929032301,0.0010885540667303064,0.0009738340340944944,0.0009264842944720951,0.0008053322270080671,0.0007407385205335862,0.0006856382385390933,0.0006382071133654152,0.0005969463696080509,0.0005607651806965065,0.0005286696948611047,0.0005000357690596493,0.0004744227984170981,0.00045116523924543684,0.0004301712912428995,0.0004110827850184744,0.0003935732988168078,0.00037758180024730374,0.00036291131523994135,0.000348997770226897,0.00033628850138848733,0.00032426674560304505,0.00031345490181526755,0.00030315690886030907,0.0002929547157493672,0.00028416564028394805,0.00027605163573535295,0.0002680393165315182,0.0002604036438744236,0.00025333104706171475,0.00024651634782454847,0.00024013408762140658,0.00023394961795244036,0.00022817669111396003,0.00022276607972102628,0.0002175509827153428,0.00021253120548194506,0.00020781955373142658,0.00020320853908270423
0.005579127188178641,0.0032524236733706396,0.0023045935912568514,0.0017870192157840251,0.001459740508917149,0.001234113929032301,0.002132734000502608,0.0009429802822317648,0.0008435557076954371,0.0008028959377504889,0.0006977460037806843,0.0006417015958633298,0.0005940769036244568,0.0005529886171436744,0.0005172514899146566,0.0004858550234919498,0.0004580502655700064,0.00043330926908522464,0.00041113205667792015,0.0003910377988326203,0.000372129192100632,0.0003559102626649314,0.00034102786979812853,0.0003271398067604802,0.00031424904774802413,0.0003023827886082772,0.0002913785423372667,0.00028116213363882825,0.0002716462706118171,0.0002627626067787347,0.000254416140643162,0.000246586689694402,0.00023921981007839202,0.0002323273740250336,0.00022572539609106974,0.00021958213783111006,0.00021368499124808715,0.00020817777306586635,0.00020281964100226832,0.00019783029621543333,0.00019309364262465602,0.0001885472691809505,0.00018408307955708274,0.00018006627276065135,0.0001761162257180856
0.004916961592618995,0.0028671444003470284,0.0020323255467052034,0.0015758299204466876,0.0012874119157204825,0.0010885540667303064,0.0009429802822317648,0.0016628556700412232,0.000744062128321064,0.0007084874687157028,0.0006155450775502649,0.0005654989936101995,0.0005240648856117149,0.0004877696885262848,0.0004564040553771115,0.00042869899371722085,0.00040407322352322165,0.00038216278645466703,0.000362630711141206,0.0003446296399689603,0.0003288289372724157,0.00031422116210933003,0.00030118276575975833,0.0002885753048738367,0.00027718346853611075,0.00026678609611395,0.0002568694387457646,0.0002477975589489967,0.00023967059208925988,0.0002318444552258642,0.00022452901563868992,0.00021760786426292165,0.0002110729504333489,0.0002049891181472538,0.00019991809934314143,0.00019375669751872941,0.0001886085883473087,0.00018378683976850692,0.00017930476150330624,0.00017480085454102173,0.00017034303102533605,0.0001665595690875074,0.00016277054448858287,0.0001590805701274452,0.0001556185071960367
0.004396475263840452,0.002563921849153216,0.0018176303680376652,0.0014095367821660154,0.0011513922732487112,0.0009738340340944944,0.0008435557076954371,0.000744062128321064,0.0013314400990040135,0.0006339770885245726,0.0005507943550488343,0.0005065032402680745,0.000468869027902486,0.00043640191366317365,0.00040807645192409765,0.00038349936439006384,0.000361565550338961,0.0003420111316458064,0.0003245265937379185,0.0003087310619618804,0.0002942393759873584,0.0002813372777905364,0.0002693411310870122,0.00025845635324271146,0.00024825249626236944,0.00023870912892483802,0.00022988463814909322,0.00022181512702549992,0.00021425204301877285,0.00020739273014240285,0.00020110712404272226,0.00019456515027377352,0.00018880383783983996,0.0001833440217918255,0.00017847171978908975,0.0001702121827829207,0.0001687048676952131,0.00016433220490736505,0.00016017339790942785,0.00015619390984718793,0.00015261854965159354,0.0001489610373319133,0.00014552720603041506,0.00014222511160627078,0.00013908203790244378
0.004155108533763097,0.0024309035142394677,0.0017263682229765554,0.001339924121334048,0.00109532474086771,0.0009264842944720951,0.0008028959377504889,0.0007084874687157028,0.0006339770885245726,0.0011469936266561521,0.0005237606898227229,0.0004824915225833024,0.0004466563256476721,0.00041586271585886727,0.00038894076446849106,0.0003654227565797235,0.0003444849076878316,0.00032620501314165024,0.00030919667142200607,0.0002940889140350249,0.00028045067878248927,0.0002680161809687642,0.00025339176842000195,0.00024611351558141204,0.00023664678224953503,0.0002273042969479164,0.00021931235946578157,0.00021225545795555226,0.00020453150546567744,0.00019769631995977674,0.00019161215480242538,0.00018554524775960083,0.00018003611027389078,0.0001750757923207799,0.00016980025625050178,0.00016588937120190638,0.00016067846727374976,0.0001578342135248819,0.00015255529180463115,0.00014879079286264413,0.00014547616601869333,0.00014182413892349603,0.00013860145006242523,0.0001355051959383273,0.00013164342088210445
