0.07040602952736887,0.020460392673934333,0.014482825717158358,0.011221928989581458,0.009164118891441433,0.007745446819947006,0.006708605292172064,0.0059166836999096604,0.005293513064862004,0.005032393388767223,0.004377587489095685,0.004028843078961859,0.003727638888252039,0.003464882299036466,0.0032415080106238197,0.003046102432172349,0.002872365191092986,0.0027150627129519343,0.002577392823596039,0.0024506720803341587,0.0023369861331759877,0.0022334213124642574,0.0021381942699670135,0.002053459455217927,0.001967066127735326,0.0018952814788134138,0.0018268966179244377,0.0017624928161408277,0.001701497704519487,0.001648379006763496
0.020460392673934333,0.023954934754201882,0.008506507998018342,0.006603214453172433,0.005398829781128094,0.004567040570386165,0.0039583996855285086,0.003496981430245391,0.0031249017943857926,0.002983411309462841,0.0025885649228812144,0.002379152330647177,0.002203453320140381,0.002051415318285379,0.0019182279882460904,0.0018020518109405572,0.0017002253725964152,0.0016077292768243707,0.0015254122805063446,0.0014508813971300413,0.0013829546547240604,0.0013219799802522084,0.0012657747999554303,0.0012133560790038417,0.0011697797314000826,0.0011232526532162957,0.001081168624657086,0.0010411549890864459,0.001008085064591859,0.000975245627821686
0.014482825717158358,0.008506507998018342,0.01209997084296803,0.004699843006347293,0.0038454445151166732,0.0032543941636453914,0.0028211841491871427,0.0024900525824318436,0.0022285207513405726,0.002131324792612842,0.001845198389689236,0.001697582080035828,0.001571769755947884,0.0014633420738435392,0.0013685009955081403,0.0012860235152775804,0.0012125950568631816,0.001147315606192345,0.0010882726925618511,0.001035286623659321,0.0009871168561757981,0.0009433636086866414,0.0009032890591659581,0.0008615105480586566,0.0008324987537329598,0.0008010252686593195,0.0007719956810488031,0.0007441130445790669,0.0007195768938056185,0.0006961270703004449
0.011221928989581458,0.006603214453172433,0.004699843006347293,0.007308207010914315,0.002990270105885342,0.0025313711259032853,0.002194826814070674,0.001937433464507034,0.0017342266998453468,0.0016602714834186658,0.0014368771553502787,0.0013213349012874036,0.0012234042094483755,0.0011390996949015666,0.0011115501844754317,0.0010013058347069274,0.0009440607775466135,0.0008930986203027384,0.0008473070576781568,0.0008055653597420816,0.0007687539463908248,0.0007344817608729839,0.0007035032699439882,0.0006742753926953978,0.0006481545545696958,0.0006236408320058912,0.0006013472224139985,0.0005800627238037356,0.0005604159028862163,0.0005423388921544676
0.009164118891441433,0.005398829781128094,0.0038454445151166732,0.002990270105885342,0.004895352661304606,0.0020723361872701067,0.0017970528088221398,0.0015855379582558884,0.0014201414019414235,0.0013605004017829226,0.001176243370794195,0.0010821218034288056,0.001002124539547654,0.00093307858630489,0.00087295743477279,0.0008202189735064215,0.0007732736670589452,0.0007315656456961925,0.0006941143971442296,0.0006603224016695874,0.0006296361654259028,0.0006016425298573901,0.0005761248503067761,0.0005531033247072779,0.0005310232882079979,0.0005110416643972914,0.0004923643498403062,0.0004751569076077853,0.0004591119060834025,0.0004440877912035306
0.007745446819947006,0.004567040570386165,0.0032543941636453914,0.0025313711259032853,0.0020723361872701067,0.003509343162742388,0.0015217277890048585,0.0013434635424578647,0.0012026804036020461,0.0011528736284465851,0.0009962190429122532,0.0009166536109521394,0.0008488069879593002,0.000790359135641619,0.0007396396011870284,0.0006948150111109185,0.0006550316779905933,0.0006196774269864444,0.0005879622996302658,0.000559391334206192,0.0005333049949706766,0.0005096775148304384,0.0004880946672568796,0.00046816620579686355,0.00044982554366384685,0.0004329064708165381,0.00041710264675594327,0.0004025914596359159,0.0003889054313765943,0.0003761968765235317
0.006708605292172064,0.0039583996855285086,0.0028211841491871427,0.002194826814070674,0.0017970528088221398,0.0015217277890048585,0.0026395548460934684,0.0011649736618666324,0.0010432281308076392,0.0010003547658977508,0.0008642675912326369,0.0007951110586315686,0.0007363202869346314,0.0006856359566835598,0.000641582176883194,0.0006026757708797142,0.0005683346558749676,0.0005376302745892722,0.0005102097881726363,0.0004853237405298576,0.00046275327006727317,0.00044214146042919044,0.00042345975103199994,0.00040619425117165706,0.0003902683225610789,0.0003755991044313017,0.0003619912901762502,0.0003493070569786443,0.00033751770386137447,0.0003265367050014604
0.0059166836999096604,0.003496981430245391,0.0024900525824318436,0.001937433464507034,0.0015855379582558884,0.0013434635424578647,0.0011649736618666324,0.0020572146514818077,0.0009210924276443107,0.0008836072387845648,0.0007631283276614855,0.0007022406043823313,0.0006501371207665525,0.0006053611785258804,0.0005663907200108641,0.0005321418193317113,0.0005014531552198928,0.00047479323893995977,0.00045049650814406853,0.00042858449352330727,0.00040865410100811566,0.00039060160898737124,0.0003739478226820914,0.0003586990101501251,0.00034465013225074513,0.0003316612629045982,0.00031948103768098776,0.0003082739206906278,0.0002978109619974283,0.0002883775160442706
0.005293513064862004,0.0031249017943857926,0.0022285207513405726,0.0017342266998453468,0.0014201414019414235,0.0012026804036020461,0.0010432281308076392,0.0009210924276443107,0.001649407631270989,0.0007913753509353394,0.0006832397688823487,0.0006286671049932134,0.0005820350978358551,0.0005421112757789967,0.0005071858165651775,0.0004760207598660782,0.00044935420304362375,0.00042502179300026575,0.00040343522064266,0.0003836085482359215,0.0003658800254756051,0.0003497023143164143,0.00033486706385415263,0.00032108948174997367,0.00030862482082986547,0.00029674719481832,0.0002855462160595802,0.00027599093201090405,0.000266748741745409,0.0002579917300047875
0.005032393388767223,0.002983411309462841,0.002131324792612842,0.0016602714834186658,0.0013605004017829226,0.0011528736284465851,0.0010003547658977508,0.0008836072387845648,0.0007913753509353394,0.0014327130268404413,0.0006558953501613674,0.000603595678483575,0.0005589504508699201,0.0005208003013132725,0.00048706187435878986,0.00045784633516504403,0.00043097468036931453,0.0004083614455812017,0.00038752203727902026,0.0003685657562979601,0.0003514837649870294,0.0003361667393732973,0.00032168378984345205,0.00030857847478084295,0.00029659735916620666,0.0002854509742829302,0.0002751078155156571,0.0002653030849380282,0.00025650132728233927,0.0002482099135306589
