0.11609980100880057,0.03504103633326516,0.025262705543029618,0.019948225077429424,0.016322113898446816,0.013842158456578268,0.012036045457287342,0.010649676868691796,0.00955058922253868,0.00865803466214704,0.007919015034085874
0.03504103633326516,0.042741579709878685,0.015483577192508008,0.012171867795742197,0.010035193643175705,0.008540747465969015,0.007436154419704799,0.006585384719715787,0.005910194366754051,0.005360742686740333,0.0049050453966718865
0.025262705543029618,0.015483577192508008,0.022502874811915707,0.008855533179279756,0.007309154943794818,0.006225531619178826,0.005423229335381613,0.004804919474129005,0.004313768367414525,0.003913977860999535,0.003581964689770678
0.019948225077429424,0.012171867795742197,0.008855533179279756,0.013954840443728855,0.005759414086977971,0.004910120599344203,0.004278908286995023,0.0037921833412018074,0.0034052596753451625,0.003092759759304148,0.0028287865238023346
0.016322113898446816,0.010035193643175705,0.007309154943794818,0.005759414086977971,0.009521605450467152,0.004058080521842394,0.0035372529874489744,0.0031354955644578575,0.002816045274232404,0.002555872474997667,0.002339822546249176
0.013842158456578268,0.008540747465969015,0.006225531619178826,0.004910120599344203,0.004058080521842394,0.00691935650136849,0.0030164098308993054,0.0026741993464985264,0.002402018643209769,0.0021802939138534927,0.0019961115138441426
0.012036045457287342,0.007436154419704799,0.005423229335381613,0.004278908286995023,0.0035372529874489744,0.0030164098308993054,0.0052611242714920015,0.0023320026851175457,0.0020948547206972312,0.0019016000304590275,0.00174152526737123
0.010649676868691796,0.006585384719715787,0.004804919474129005,0.0037921833412018074,0.0031354955644578575,0.0026741993464985264,0.0023320026851175457,0.00413696650951223,0.0018576465587150232,0.0016863393697105489,0.001544183326468676
0.00955058922253868,0.005910194366754051,0.004313768367414525,0.0034052596753451625,0.002816045274232404,0.002402018643209769,0.0020948547206972312,0.0018576465587150232,0.0033379521530786382,0.001515162843960971,0.001387379704889613
0.00865803466214704,0.005360742686740333,0.003913977860999535,0.003092759759304148,0.002555872474997667,0.0021802939138534927,0.0019016000304590275,0.0016863393697105489,0.001515162843960971,0.002750943872564582,0.00126020427033266
0.007919015034085874,0.0049050453966718865,0.003581964689770678,0.0028287865238023346,0.002339822546249176,0.0019961115138441426,0.00174152526737123,0.001544183326468676,0.001387379704889613,0.00126020427033266,0.002306911273109502
