0.0626536851078346,0.018068763789351856,0.012745839147138144,0.009857107638149051,0.008039127330493761,0.006787011065452358,0.005874462288103186,0.005178258878149454,0.004630749953082377,0.004383690477557753,0.0038292287579685218,0.003518347382011408,0.0032555603116988024,0.003029278285052207,0.0028320551206979863,0.0026635700191396028,0.0025056227549691053,0.0023716693815910433,0.0022499206508405844,0.002139472257820375,0.0020387190754287245,0.0019475137009277005,0.0018668993756333677,0.0017885575942797635,0.0017206467186867825,0.0016568271758443133,0.0016005908703867239,0.0015387528250771177,0.0014884799766235722,0.00143655448843532,0.0013931276856308551,0.001349365629240607,0.0013091150896429673,0.001269670753103245,0.0012304703838015075,0.0011969861294351396,0.0011686791178928387,0.0011376187714481553,0.0011050334274118469,0.0010831180374274295
0.018068763789351856,0.020985705972757902,0.007424750877994671,0.005750333716686144,0.004694729247364681,0.003967338835051267,0.003435794047828891,0.0030297470253999696,0.0027097349121915186,0.00257414177476057,0.0022403772306593146,0.002059776853758616,0.0019066686426046952,0.0017735658521423243,0.0016594918357022317,0.0015594100812259238,0.0014721996368557994,0.0013905435585589378,0.0013178176619156156,0.0012535242865447998,0.0011965396900728536,0.001142986460668456,0.0010939316000977044,0.001049087085694816,0.00101124042492389,0.0009713757477226885,0.0009340202233334574,0.0009016153534641166,0.0008708327495827829,0.0008420898839058919,0.0008159049188482017,0.00079049765875217,0.0007672423661622389,0.0007454801087168355,0.0007239204845405345,0.0007048254327412322,0.000691428341192337,0.0006671456874377338,0.0006556699661703219,0.0006343543736591769
0.012745839147138144,0.007424750877994671,0.01051909619378371,0.0040762544842669925,0.0033301165550615533,0.002815262518293447,0.0024384480249166653,0.002150825036181382,0.0019233361869464153,0.0018307030743881974,0.0015914649607440905,0.0014637275323385246,0.0013546467386534647,0.0012611011605780013,0.0011796834133445348,0.0011076160538422588,0.0010444806096110747,0.0009881162147109442,0.000937339343783965,0.0008913993102534867,0.0008502272133752002,0.0008121170556096728,0.0007768799319282155,0.0007457405774540836,0.0007165581763768207,0.0006894645500609331,0.0006640232025102498,0.0006403715497950142,0.0006193747647697458,0.0005991002760641333,0.0005800335553273605,0.0005622356315066477,0.0005454080815817923,0.0005296461094960563,0.0005136316817715271,0.0005007343923495393,0.00048737997526777325,0.00047460210975813825,0.00046267569434159064,0.00045118079539393553
0.009857107638149051,0.005750333716686144,0.0040762544842669925,0.0063234367686615545,0.002583267250060745,0.0021843426868526986,0.0018923511792343682,0.0016693353175310155,0.0014934082602434994,0.0014223120276218209,0.0012354785987351642,0.0011361833380345038,0.0010520326318201986,0.0009790782976456807,0.0009158098991687479,0.0008607102706856066,0.0008110905644563298,0.0007672479083550719,0.0007280729325232205,0.0006917727232425514,0.0006601963284403323,0.0006306188133085879,0.0006041858001754573,0.0005796188741728531,0.0005562982997299801,0.0005353622186902362,0.0005160210218247668,0.0004979952950565688,0.00048110663902463944,0.0004653275975414064,0.0004501596539589884,0.00043674781440836076,0.00042353095314914585,0.00041104277195309826,0.0003996845009086917,0.0003887285013100221,0.00037860612543048336,0.0003685010154415707,0.0003592343519593747,0.00035040060385518933
0.008039127330493761,0.004694729247364681,0.0033301165550615533,0.002583267250060745,0.004222338173997199,0.0017853482509550562,0.0015468541596238717,0.0013645460703554562,0.001220595145763819,0.0011634436549248011,0.0010100149429215451,0.0009288516864405804,0.0008601349072347713,0.0008007066337907915,0.0007490407351858374,0.0007036342194543857,0.000663362733019169,0.000627411561076271,0.0005950509563199399,0.0005661434946475936,0.0005397952644999004,0.0005158023317055931,0.0004938966082122932,0.0004736712140612375,0.00045507848680647906,0.00043747391443029436,0.0004220178967043529,0.00040719246422144136,0.00039313521773141604,0.00038046287951525265,0.0003684192423268098,0.0003570192361331503,0.00034639172847449496,0.00033527879249594257,0.00032690516335847025,0.0003179470690718426,0.00030945243063698624,0.00030147540807036206,0.0002940424931316135,0.00028661059389809056
0.006787011065452358,0.003967338835051267,0.002815262518293447,0.0021843426868526986,0.0017853482509550562,0.0030197844799074087,0.0013083334960921778,0.001154247444608585,0.0010326960342838141,0.000984453352553082,0.0008545263110842272,0.0007860303612666635,0.0007276295175755768,0.0006773591484533147,0.0006336043727267397,0.0005952126973349649,0.0005611586429369044,0.000530784911325575,0.0005035641756947021,0.00047897743958052634,0.00045661640483890585,0.0004364070879503107,0.00041788526984658003,0.0004007779523198887,0.00038511475375041797,0.0003705307727117392,0.0003570711543236163,0.00034451949795847366,0.0003328915843477012,0.0003218864741375338,0.0003116654465985917,0.0003030569789594696,0.00029270152237399196,0.00028459934006008064,0.0002766144913552047,0.00026894983223614295,0.00026189377968709995,0.0002550411482961548,0.0002485604409746873,0.00024248786208568092
0.005874462288103186,0.003435794047828891,0.0024384480249166653,0.0018923511792343682,0.0015468541596238717,0.0013083334960921778,0.002261861063279199,0.001000291473886217,0.0008949534237778795,0.0008534403204091146,0.0007405372776394325,0.0006811826704176335,0.0006306018498372573,0.0005871604047787304,0.0005492060941144614,0.0005159083865544298,0.0004863961956222504,0.0004600905331587871,0.00043658312066310314,0.000415220860869846,0.00039500055433095316,0.00037829925748888776,0.0003617922878856834,0.00034740629718089,0.0003338161702544713,0.0003211682627389384,0.00030960719098265465,0.00029889486116386034,0.0002886408502538135,0.0002791079465034157,0.00027028771637824657,0.0002626261842260555,0.0002541154132879858,0.0002467522381362715,0.00023972646812250018,0.00023324269295055825,0.00022703001532364006,0.00022108683886299106,0.00021548701661696013,0.00021018619239058074
0.005178258878149454,0.0030297470253999696,0.002150825036181382,0.0016693353175310155,0.0013645460703554562,0.001154247444608585,0.001000291473886217,0.0017646945490517355,0.0007896458044031498,0.0007533811135810274,0.0006534958134953785,0.0006006537888135786,0.0005565483746207552,0.0005180085992225022,0.0004846551943555485,0.0004553120142252394,0.00042907422569169883,0.0004059398294544851,0.0003850863910660955,0.0003664232968210949,0.00034939879805999873,0.0003338274386244485,0.00032008631964555387,0.00030667016610012784,0.00029454878108087814,0.0002838678780436362,0.00027321383269272306,0.00026333334819100476,0.00025460851679759937,0.0002463551114824954,0.00023850814088585625,0.0002324258467780062,0.00022432620690397454,0.00021784839424189936,0.0002117850344309748,0.00020591712080559007,0.0002004627895154766,0.00019539181100821794,0.00019036434856809712,0.00018564190922861463
0.004630749953082377,0.0027097349121915186,0.0019233361869464153,0.0014934082602434994,0.001220595145763819,0.0010326960342838141,0.0008949534237778795,0.0007896458044031498,0.0014132354207418924,0.0006742677366272905,0.0005846506771027744,0.0005377093253889195,0.0004979899018169433,0.0004635541945161395,0.000433564911315506,0.00040737643393687437,0.0003841235587116587,0.00036339590557720754,0.0003448211771134352,0.0003280062045430663,0.00031277675766719837,0.0002988933428368203,0.0002862596241092716,0.0002747413013406695,0.0002638302414670026,0.00025361916464488525,0.0002446510936707422,0.00023573534625216463,0.00022770750714610368,0.0002202740698925412,0.00021341243140784164,0.0002068527781013177,0.00020067397100122046,0.00019487662068114767,0.00018931394223949008,0.00018411307616695495,0.00017923413083730785,0.00017459477113576492,0.0001702193746567474,0.00016564007633825028
0.004383690477557753,0.00257414177476057,0.0018307030743881974,0.0014223120276218209,0.0011634436549248011,0.000984453352553082,0.0008534403204091146,0.0007533811135810274,0.0006742677366272905,0.0012202078088949285,0.0005581265421751526,0.0005134794641996386,0.00047528354696937665,0.0004426261935984579,0.00041422766835968566,0.00038897205883270424,0.0003667669384813352,0.0003470133186331805,0.0003291826339296203,0.0003132067181090757,0.0002986627942883225,0.0002853996850696308,0.00027340233301039395,0.00026205266234315214,0.0002516304224931278,0.00024281659290078053,0.00023380316952467987,0.00022529664778731993,0.00021765290866304003,0.00021030670759424584,0.00020385850048407949,0.0001976519176731378,0.00019167088397396967,0.0001858168945929079,0.00018090569957081467,0.00017584627426426268,0.0001708148575674789,0.00016654645796306623,0.000162425577197099,0.00015839418868466134
