0.11111777997412109,0.033430805241554895,0.02405246795864842,0.01932480419891104,0.015557529443329873,0.013149390771645314,0.011424899981429634,0.010105607395133567,0.009059856447092993,0.008211696705538729,0.007509963219572369,0.0069162811540671165,0.006409735366671485
0.033430805241554895,0.040602134593553774,0.014671260874307979,0.0115260889128216,0.009493770788444489,0.008074871552958898,0.007027637692246139,0.0062210564600476415,0.005581608496712326,0.005061394110912554,0.004630095108168392,0.0042677280769574805,0.003956252507762215
0.02405246795864842,0.014671260874307979,0.021289313006576216,0.00836606105322267,0.0068995913466000924,0.005872930820189359,0.005113355495942856,0.004528475918565603,0.004064305162304951,0.00368664497144372,0.003372995006837437,0.0031091708923131067,0.002883467197242362
0.01932480419891104,0.0115260889128216,0.00836606105322267,0.013167607793471148,0.00542454785730874,0.004625331647337569,0.004028632625667952,0.003568872432890738,0.003203596374633938,0.0029097147275683327,0.002659925232426613,0.0024518848279202754,0.0022740803198252058
0.015557529443329873,0.009493770788444489,0.0068995913466000924,0.00542454785730874,0.008967296358331711,0.0038190062756103677,0.003327016676618416,0.0029478563511642214,0.00264658650221207,0.0024013643057159,0.0021977991165995914,0.0020264424453189933,0.0018794815669604392
0.013149390771645314,0.008074871552958898,0.005872930820189359,0.004625331647337569,0.0038190062756103677,0.006505836343001781,0.0028350104550530636,0.0025122892080138987,0.002255767669242098,0.002046897494072941,0.0018734404300252,0.0017274313452248086,0.0016024027442662209
0.011424899981429634,0.007027637692246139,0.005113355495942856,0.004028632625667952,0.003327016676618416,0.0028350104550530636,0.004943796107788334,0.0021895636168054594,0.0019661787890333515,0.0017842246795269495,0.0016338811591936897,0.0015059500565766104,0.0013969576810158313
0.010105607395133567,0.0062210564600476415,0.004528475918565603,0.003568872432890738,0.0029478563511642214,0.0025122892080138987,0.0021895636168054594,0.0038841934213675877,0.0017427094808709631,0.0015814907943506873,0.0014478431438377515,0.0013349342649004031,0.0012384106102428516
0.009059856447092993,0.005581608496712326,0.004064305162304951,0.003203596374633938,0.00264658650221207,0.002255767669242098,0.0019661787890333515,0.0017427094808709631,0.0031302772326556316,0.0014204275785493908,0.0013002547268456677,0.0011989358205368172,0.0011123529975729657
0.008211696705538729,0.005061394110912554,0.00368664497144372,0.0029097147275683327,0.0024013643057159,0.002046897494072941,0.0017842246795269495,0.0015814907943506873,0.0014204275785493908,0.002577608233247264,0.0011812099096817075,0.0010882813254202706,0.001009694666443628
0.007509963219572369,0.004630095108168392,0.003372995006837437,0.002659925232426613,0.0021977991165995914,0.0018734404300252,0.0016338811591936897,0.0014478431438377515,0.0013002547268456677,0.0011812099096817075,0.002160398003450026,0.000996391853732903,0.0009262105895773143
0.0069162811540671165,0.0042677280769574805,0.0031091708923131067,0.0024518848279202754,0.0020264424453189933,0.0017274313452248086,0.0015059500565766104,0.0013349342649004031,0.0011989358205368172,0.0010882813254202706,0.000996391853732903,0.001837447220287891,0.0008523499548220015
0.006409735366671485,0.003956252507762215,0.002883467197242362,0.0022740803198252058,0.0018794815669604392,0.0016024027442662209,0.0013969576810158313,0.0012384106102428516,0.0011123529975729657,0.001009694666443628,0.0009262105895773143,0.0008523499548220015,0.001581179133540389
