0.06113100447013789,0.017609843517180764,0.012408440957499448,0.009591338349352191,0.007819738541362593,0.00660178243280388,0.00571263146248782,0.005033022961550289,0.004733612954865379,0.00407599510317954,0.0037186594755363508,0.003419291186032432,0.003163280182295113,0.0029459217240548376,0.002754903555021195,0.002586336472358945,0.0024387724650856623,0.002305620933219606,0.002186284624558902,0.002079370048184418,0.001971969827857559,0.0018937018568744336,0.0018132124462673389,0.0017391359244768208,0.0016716013438056298,0.0016085937967602977,0.0015492451974017589,0.0014949750940636405,0.001444159744595139,0.0013971303191189035,0.0013521036637904951,0.0013100468800932375,0.0012652814873097907,0.0012335978909373897,0.0011991240227879692,0.0011666433799466447,0.0011350673815283562,0.0011074519124790864,0.0010790010578584433,0.0010504816214363562,0.0010260979341070332,0.0010020966136769735
0.017609843517180764,0.020409253643974383,0.007214408084072227,0.005585196954303746,0.0045584582999029614,0.0038513884276684777,0.003334751244936344,0.0029402445029250643,0.0027738966589053813,0.0023814559589636856,0.0021737336310175357,0.0019987279408966918,0.001850013886919787,0.0017220485659789671,0.0016102373873647848,0.0015123776979168446,0.0014267652008449544,0.001348778840937182,0.0012737588790677967,0.0012168182162289667,0.0011603801673325826,0.0011084775871362013,0.0010616646165665547,0.0010182379967440037,0.000978873844478,0.0009415031330296053,0.0009065198317160504,0.0008747862113759122,0.0008452847275959114,0.000816466414777426,0.0007916156790854162,0.000766556487729957,0.0007443247222747892,0.0007224574539471027,0.000702137806586357,0.0006824687089668044,0.0006644933042992962,0.0006474720935648647,0.0006312039362666015,0.0006155518275875113,0.0006006571387182792,0.0005863694892212022
0.012408440957499448,0.007214408084072227,0.010212860898796798,0.00395632789995615,0.0032306953041883434,0.002730547808686706,0.002364688568981299,0.002086808548139314,0.00197081059023822,0.0016902486379575601,0.0015425781939138574,0.0014186741707990537,0.0013131018885328659,0.0012223495779911473,0.0011431731572610453,0.001073702885291336,0.0010121541436353045,0.000957493252700916,0.0009082559947093771,0.0008638449770130884,0.0008236491468561397,0.000786998553807464,0.0007534263564384545,0.0007224558701469604,0.0006942815794129019,0.000668048043848127,0.0006438111449859805,0.0006209981745104076,0.0005998936382284178,0.0005804203947324376,0.0005619746758671958,0.0005447115329871906,0.0005270518823142609,0.0005129408146556517,0.0004984458641081996,0.0004846012086651822,0.00047204164269886535,0.0004597804458928347,0.00044811080003001776,0.00043707122863729077,0.0004265374377593024,0.00041649735195852314
0.009591338349352191,0.005585196954303746,0.00395632789995615,0.006133529156230038,0.002504921370878939,0.0021175485353084186,0.0018342466274854762,0.0016177532037702502,0.0015303222155374904,0.0013114448240710043,0.0011969007089614502,0.0011007586404863361,0.0010194779653374128,0.0009485092438123437,0.0008871176506147624,0.000833406504785702,0.0007856279496978287,0.0007431421123154256,0.0007049496602982781,0.0006703862351746101,0.0006393240581009283,0.0006108917414525145,0.0005848453011449879,0.0005609360887034081,0.0005389497147669734,0.0005185750283158747,0.000499966947243297,0.0004821721955516065,0.0004658105659322066,0.00045053464521225585,0.00043617026769985105,0.00042282281850064725,0.0004101553176430923,0.0003981861062211222,0.00038701651556695004,0.00037648128988074215,0.0003662824166501982,0.0003569186427749868,0.00034784249072530166,0.0003392034212249405,0.000331068200767786,0.00032320203941553147
0.007819738541362593,0.0045584582999029614,0.0032306953041883434,0.002504921370878939,0.004092804514804819,0.0017301502794896447,0.0014987357133397173,0.0013220214342461473,0.0012512458860647222,0.0010718110942140894,0.0009782546497509636,0.0008997383099417031,0.0008329055874897952,0.0007753218727352632,0.0007252600606117081,0.0006811715153991179,0.000642177289051765,0.0006074455769845321,0.0005762838356009278,0.0005481027125000672,0.0005228642326845826,0.0004995712116525287,0.00047809254088591706,0.00045854906780305217,0.00044058841020453766,0.00042391308177098857,0.0004085217200168181,0.0003940624902288817,0.0003807900255506074,0.00036824183742139747,0.00036415384899818846,0.0003456402881882989,0.00033532947419741776,0.00032555784428621513,0.0003164398373508726,0.00030779430102462657,0.00030036265602086283,0.00029178344411118283,0.0002844167511144252,0.0002774112310564615,0.0002707192868424374,0.00026429519950506926
0.00660178243280388,0.0038513884276684777,0.002730547808686706,0.0021175485353084186,0.0017301502794896447,0.002925785883020709,0.0012673242734935076,0.0011178796983682153,0.001058699529136945,0.0009064516955331605,0.0008273384880444225,0.0007609676801647188,0.0007044277094660129,0.000655766045945192,0.0006133669851261427,0.0005758231056633527,0.0005431944056495945,0.0005137937568123578,0.0004873561967960781,0.0004635813285161221,0.0004420534400790732,0.0004224040302704328,0.00040442645496450535,0.00038793597099884194,0.0003727113210496508,0.00035861023389863016,0.0003455693286518538,0.00033340944933144185,0.0003221230502410328,0.00031154995817786967,0.0003018839136324227,0.00039157328747807703,0.0002836857384202508,0.00027545760284779187,0.0002678108847616219,0.00026036952125902584,0.000253453661361259,0.00024674265928923723,0.000240495226143386,0.00023456092636309016,0.0002289055703763982,0.00022358985770814773
0.00571263146248782,0.003334751244936344,0.002364688568981299,0.0018342466274854762,0.0014987357133397173,0.0012673242734935076,0.002192711331035673,0.0009685821542400968,0.0009175951284338753,0.0007853663486891678,0.0007168808808029632,0.0006627653760594306,0.000610429903201681,0.000568247769950883,0.0005314804562754931,0.0004992606304285757,0.00047069595402678827,0.00044524254966956246,0.0004224212410881003,0.00040177696895020345,0.00038307036531250865,0.0003658710328401419,0.0003504670183328803,0.0003361783314001141,0.0003229643246984641,0.00031076947334862247,0.0002994559944408811,0.00028896719309507444,0.0002791854198409391,0.00027002294612241346,0.00026145028347615215,0.0002534081393145886,0.0002458508741673732,0.00023874045558450207,0.00023191681053942202,0.0002256568920574757,0.0002196426503424441,0.0002139125128588109,0.00020851275480349434,0.00020336575025521847,0.00019845441410450831,0.00019377819612614237
0.005033022961550289,0.0029402445029250643,0.002086808548139314,0.0016177532037702502,0.0013220214342461473,0.0011178796983682153,0.0009685821542400968,0.0017088320640228638,0.0008097091065774158,0.0006930560384710784,0.0006324976160730993,0.0005818024701299551,0.0005385801620823448,0.0005012994353595993,0.0004689439319786998,0.0004405395677980449,0.00041525027023786034,0.00039234280372560533,0.00037270129197480286,0.0003544111259165296,0.0003379888584129512,0.0003229516599405184,0.00030937337678465463,0.000296682745795686,0.00028498027353434166,0.0002741983957981846,0.0002641427374265163,0.0002548854620610711,0.00024628074135398686,0.00023827380280166,0.00023070600156597306,0.0002236293312578917,0.00021696041586054683,0.00021066730898375904,0.00020488573899711895,0.00019915330326715128,0.0001911457418125491,0.00018883861180801645,0.00018481787069791892,0.00017950512310040828,0.00017516362118535022,0.0001711092487172957
0.004733612954865379,0.0027738966589053813,0.00197081059023822,0.0015303222155374904,0.0012512458860647222,0.001058699529136945,0.0009175951284338753,0.0008097091065774158,0.0014492154092009745,0.0006571109237886331,0.0005997429891647092,0.0005517002871901827,0.0005111042434759608,0.0004755249220825203,0.00044476453099976873,0.00041788856585264593,0.0003940298100621406,0.00037275342751395715,0.00034391208178663675,0.00033647285381097026,0.0003208735224049812,0.0003065798168875259,0.0002935431448972464,0.0002816128101806874,0.00027060527008998113,0.00026027824271530886,0.0002506707613326208,0.00024188636300220422,0.0002337870222706977,0.0002261272376934808,0.00021894994666810195,0.00021221986459600442,0.00020588896028789693,0.0001998821944133426,0.0001942966247914169,0.00018898746432710785,0.00018397102495570027,0.0001791980160804731,0.00017465435014419315,0.0001702292454611587,0.00016626897851200787,0.00016236886865515288
0.00407599510317954,0.0023814559589636856,0.0016902486379575601,0.0013114448240710043,0.0010718110942140894,0.0009064516955331605,0.0007853663486891678,0.0006930560384710784,0.0006571109237886331,0.0011217723391338573,0.0005121572035262652,0.00047182863129097635,0.00043676309617302707,0.0004066121452039064,0.0003803146740296068,0.0003571789858855338,0.00033668756111426265,0.0003188655598781248,0.0003023252497791398,0.0002873484197111818,0.00027400223194759776,0.00026199765856653315,0.00024776758826861543,0.00024062466585955805,0.00023085678026500374,0.00022241142122895828,0.0002143406857976052,0.00020752109340160986,0.0001999281534760107,0.00019322498659355087,0.00018729948947495775,0.00018166431812619718,0.00017598641284844043,0.00017080383892590072,0.00016601170542735177,0.0001612963552793149,0.00015718651051068263,0.00015301657950436963,0.0001491421104848016,0.00014614203939308494,0.00014188495900084596,0.00013862762231144906
