0.12881376814019813,0.03921586241791808,0.02840227320122682,0.022323295977716873,0.018401919913668685,0.015656742090298548,0.01363064439797508,0.012071099798447033,0.010833146674697453,0.00982613331936423
0.03921586241791808,0.048302142222575305,0.01758879018787833,0.013866546258153548,0.011457224140566144,0.009766690609945991,0.008513683498151084,0.007547086944899348,0.006778523724692634,0.006152477697777575
0.02840227320122682,0.01758879018787833,0.025690698490665353,0.010144008118854075,0.008391316931254666,0.007159291530455261,0.006244845571444016,0.00553868670657956,0.004976709321376144,0.004518671617518566
0.022323295977716873,0.013866546258153548,0.010144008118854075,0.016038714528554432,0.006638279546766254,0.005666880067173807,0.004945093451255433,0.004387353350728665,0.003943224980932622,0.003582453943208025
0.018401919913668685,0.011457224140566144,0.008391316931254666,0.006638279546766254,0.010996478403458706,0.004695218573441684,0.004098370613651453,0.0036369563400308613,0.0032694034080575918,0.0029696121311794943
0.015656742090298548,0.009766690609945991,0.007159291530455261,0.005666880067173807,0.004695218573441684,0.008021160682056858,0.003501513455903743,0.003107818714850316,0.0027941233167411705,0.00253820277146187
0.01363064439797508,0.008513683498151084,0.006244845571444016,0.004945093451255433,0.004098370613651453,0.003501513455903743,0.006115174020516329,0.002714133376717276,0.00244044226797456,0.0022171023607985285
0.012071099798447033,0.007547086944899348,0.00553868670657956,0.004387353350728665,0.0036369563400308613,0.003107818714850316,0.002714133376717276,0.004819240502281334,0.002166727866478785,0.001968547342346
0.010833146674697453,0.006778523724692634,0.004976709321376144,0.003943224980932622,0.0032694034080575918,0.0027941233167411705,0.00244044226797456,0.002166727866478785,0.003897094076007999,0.0017704479171264942
0.00982613331936423,0.006152477697777575,0.004518671617518566,0.003582453943208025,0.0029696121311794943,0.00253820277146187,0.0022171023607985285,0.001968547342346,0.0017704479171264942,0.0032174191499222773
