0.06357434532281322,0.018347847549495307,0.01295309884790181,0.010017862293183709,0.008171854269591236,0.006900717687546788,0.005973242597864868,0.005307265296019971,0.004710610865025753,0.004257652577887784,0.004054126040983775,0.003579903155820286,0.003311894687503727,0.003075361025138411,0.0028810414146342236,0.0027093075605376087,0.0025574721829183782,0.0024202407260670066,0.002286154406398867,0.0021670474130539965,0.0020778012829447204,0.001982339188639739,0.0019000066620080006,0.0018198586408227071,0.0017513577745318287,0.0016961364195260857,0.0016259242629386899,0.0015661887936662218,0.001513532123686141,0.001466290767505398,0.0014236642706491158,0.0013789894844810427,0.0013328890466972358,0.0012910977752325142,0.0012560329709632935,0.0012202786688044931,0.0011823730816120604,0.0011509239726902884,0.0011196411703252346
0.018347847549495307,0.02134925809741743,0.0075527776584698066,0.005851080939923127,0.004777028128468564,0.004038455938645692,0.0035008506082920905,0.003084660933416733,0.00275933363519582,0.002495279251161482,0.0023836688332197356,0.002098644527131266,0.0019412946795502733,0.0018052405383669713,0.0016887090690958489,0.0015878580285961612,0.0014963129333880514,0.0014154439205586074,0.0013437842325271735,0.0012845260352159224,0.001218107401784265,0.0011637938842874425,0.0011116262184984954,0.0010676681174720329,0.0010267943257368985,0.0008072802799244201,0.0009518327323953723,0.0009186990341394181,0.000887956581783921,0.0008595843899800205,0.0008313793363358001,0.0008065869260555228,0.0007832130266336107,0.0007637732052112249,0.0007388007969306187,0.0007182572726905602,0.0006979566398598409,0.0006909968133175987,0.0006621676334701569
0.01295309884790181,0.0075527776584698066,0.010706883247611682,0.004148665747122071,0.003390848272532437,0.0028674548178534353,0.002483735678442755,0.0021909908122872777,0.0019599493690414856,0.0017732241441432673,0.001695857905960288,0.0014909683230908133,0.0013793565109900064,0.001285024113245982,0.001201762784548967,0.0011286326946974342,0.0010641210753145605,0.001006626773278228,0.0009552177334603432,0.0009083921185007266,0.0008659448321771531,0.000827673178377163,0.0007921376543949719,0.0007622092727885108,0.0007301578864753722,0.0007026552353133612,0.0006771286935675141,0.0006516847475343075,0.0006312357939187241,0.000613917189230105,0.0005909785546030053,0.0005730245090611128,0.0005555021337786581,0.0005397641016554088,0.0005214437712158398,0.0005105333943186173,0.0004967868941591004,0.00048108271812195933,0.0004717289757378406
0.010017862293183709,0.005851080939923127,0.004148665747122071,0.006439998800304492,0.0026311630674277497,0.0022254535671676666,0.0019281549130709071,0.0017010438619680178,0.0015218140861259564,0.001376959380280456,0.0013181494428744598,0.0011581884616249788,0.001072530218924876,0.0009978861011028422,0.0009330666593762747,0.0008774255336871494,0.000826810864046533,0.0007822725254937228,0.0007419475367057308,0.000705148303780382,0.0006716067643185563,0.0006431027225937552,0.0006166036828737205,0.0005900082099005773,0.0005673335685584149,0.0005456653395704558,0.0005258912744418006,0.0005077310150222148,0.0004904417870623158,0.0004744869990335092,0.0004585631988444894,0.00044544047583864243,0.0004315798098473993,0.0004191564821119302,0.00040739196033678015,0.00039605431305161486,0.00038658891794970084,0.0003757995934913678,0.00036631175445338325
0.008171854269591236,0.004777028128468564,0.003390848272532437,0.0026311630674277497,0.004301911637043441,0.0018192995826890692,0.0015764593050537437,0.0013904273720441913,0.0012445296518076461,0.0011259165298944055,0.0010784877196115075,0.0009466553144651937,0.0008769620518033015,0.0008164694665983132,0.000763647608520792,0.0007175885544779431,0.0006761836101555497,0.0006396598268047678,0.000606849234072246,0.0005772384365781511,0.0005503692337675936,0.0005260181712468445,0.0005035782546931986,0.0004828257864664567,0.0004637829106849704,0.0004465864877021041,0.0004300971854758165,0.0004151862293793342,0.0004011142256978382,0.0003879393185605693,0.00037578553277170827,0.0003640822042768662,0.0003531694870231056,0.00034289131826497005,0.000333326428530587,0.00032420189648888127,0.0003156329711740042,0.0003071746320506717,0.00029946003575299115
0.006900717687546788,0.004038455938645692,0.0028674548178534353,0.0022254535671676666,0.0018192995826890692,0.003077146251894078,0.0013335520450545395,0.0011766171431521796,0.0010524334487358807,0.00095249796972668,0.0009126851861579649,0.0008013900184276387,0.0007419200616933155,0.0006906941972973629,0.0006461416459545523,0.0006077409620284099,0.0005722691294268488,0.000541297975669903,0.000513513011142505,0.0004884849445970208,0.00046573113756409514,0.0004450095832122529,0.00042617307367079707,0.0004088877668194119,0.00039267213946343055,0.0003779066095729129,0.00036418980820559057,0.00035141681172102136,0.00033951311427165166,0.00032838445474054354,0.00031796196909766546,0.0003081011782423153,0.0003006527799951006,0.00029026651718236113,0.00028133816424641325,0.00027429945424435696,0.0002682119247429712,0.0002602215907502206,0.00025365068910429057
0.005973242597864868,0.0035008506082920905,0.002483735678442755,0.0019281549130709071,0.0015764593050537437,0.0013335520450545395,0.002311517896274989,0.0010197763214094657,0.0009124722260672963,0.0008256485488961145,0.0007913459792385279,0.0006946107039191036,0.0006432315461582035,0.0005986980441869349,0.0005601276605201851,0.0005261634993807079,0.0004961520881427784,0.00046921533872329706,0.0004453889739155321,0.00042357973924516366,0.000402137336385991,0.0003857245162558467,0.00036962848190649506,0.00035387799408990615,0.00034041834614139104,0.0003287734321523587,0.00031571664938466124,0.00030465778854444313,0.0002943560669532513,0.0002848316110307949,0.0002757642719378355,0.0002672424506574276,0.0002589648855470998,0.00025181122420762144,0.0002445584642874405,0.00023962633046630444,0.00023164960672393672,0.00022572114223421607,0.00021982002621952603
0.005307265296019971,0.003084660933416733,0.0021909908122872777,0.0017010438619680178,0.0013904273720441913,0.0011766171431521796,0.0010197763214094657,0.0017987454283313019,0.0008062477902140317,0.0007289500575165997,0.0006985168176403765,0.000613083916610233,0.000567026585453375,0.0005279330130803727,0.000494390882885833,0.00046433804787226075,0.00043722926930347267,0.00041398217294843706,0.00039281626844153575,0.0003737686487101143,0.00035638960951853886,0.00034057285557508683,0.00032745492310353114,0.0003134062486847974,0.0003004495100424414,0.0002891180408454556,0.00027816009710302783,0.00026838329220169044,0.00025953629238121374,0.00025119957665940894,0.00024327435873250174,0.00023762449027308263,0.0002288728698746623,0.00022234071762901623,0.00021615427662902598,0.00021019249318504477,0.00020467890426042806,0.0001993402495683327,0.00019433340698751236
0.004710610865025753,0.00275933363519582,0.0019599493690414856,0.0015218140861259564,0.0012445296518076461,0.0010524334487358807,0.0009124722260672963,0.0008062477902140317,0.0014410400438640784,0.0006521464300762722,0.000625213804557006,0.0005499707989951924,0.0005079714482560957,0.0004728728263718291,0.00044231792884898407,0.0004158961583245911,0.0003917657671710234,0.00037075624826274876,0.00035177399995786314,0.00033476618588534034,0.0003185439698311476,0.0003050956262008711,0.0002916590913034829,0.00027968507426860256,0.00026879228404973286,0.0002582396334146629,0.0002485633867575353,0.00024061968034645677,0.00023224269993786842,0.00022471131253372833,0.00021772901541043405,0.00021103624727737214,0.00020480628861986702,0.00019883849973595033,0.00019323081328172426,0.00018803118313024357,0.00018306184373781593,0.00017831505024686208,0.00017376790579307837
0.004257652577887784,0.002495279251161482,0.0017732241441432673,0.001376959380280456,0.0011259165298944055,0.00095249796972668,0.0008256485488961145,0.0007289500575165997,0.0006521464300762722,0.0011799456230601277,0.0005657920934750199,0.0004946900161531876,0.0004593295955424401,0.00042797270185455623,0.000400292759504285,0.0003759543757136663,0.0003544885739894584,0.0003354212823983927,0.0003180571444581634,0.0003027399567720969,0.00028858058021975904,0.0002756816967045509,0.00026437807233322275,0.0002533802952118481,0.00024416133530018487,0.00023411749265115278,0.00021978206784063975,0.00021755346015046298,0.00021042369068768971,0.0002033122534006212,0.00019722260846617365,0.0001911635289842536,0.00018530373568583338,0.00017967477065817107,0.00017480474169449963,0.00016983353963618783,0.0001647301457108456,0.00016079400095921135,0.00015714217042440276
