0.07848873392976954,0.022975934674050007,0.016318614216350474,0.012670116874639828,0.010360984600760351,0.008765413608417927,0.00759728591873083,0.006703409933951191,0.0063709563996073755,0.005439832883936825,0.004966267545885172,0.004568200425931255,0.0042294145765586905,0.003937823411361311,0.0036832649381610526,0.0034595090812954074,0.0032627186568968906,0.0030863494738536147,0.0029279406304870935,0.0027855548551810657,0.002655367820188305,0.00253749252323937,0.002429703033343924
0.022975934674050007,0.027111577586275554,0.009663341521519694,0.0075177413055837645,0.0061557899996432484,0.005212977651812247,0.004521434621811132,0.00399208208578594,0.0038118074934868663,0.0032430510895890986,0.0029612454576230726,0.002724510864144632,0.0025220265945023346,0.002349306155728821,0.002197921208578998,0.002064484089440757,0.0019471830525691174,0.0018424613333465041,0.0017481352574950579,0.0016627743414205365,0.0015857362203606047,0.0015151124342812974,0.0014509561660562198
0.016318614216350474,0.009663341521519694,0.013798512513118755,0.005372708221856398,0.004402257270345142,0.003729745666601718,0.0032359608779914586,0.0028579684679798517,0.0027352982431807886,0.0023229976859907176,0.0021213736538391852,0.0019523079584994121,0.0018077706162256818,0.0016833716152971547,0.001575725916382581,0.0014799391482997262,0.0013955837718161983,0.0013204653082359713,0.0012528746493138017,0.0011920438982719033,0.001136469817228071,0.0010852755621606784,0.0010404072584042912
0.012670116874639828,0.0075177413055837645,0.005372708221856398,0.008373262356946382,0.0034315681086799776,0.0029081285692615436,0.0025236760008454113,0.0022292405253334664,0.002136600289578277,0.0018125328346109467,0.0016553183882412267,0.0015232963698986295,0.0014107421377863366,0.0013138034647033198,0.0012292771704502268,0.0011550921985723711,0.0010893544202767507,0.0010306384017215123,0.000977935252464466,0.0009304166300026628,0.0008874625948579792,0.000847996439591517,0.0008119924738929762
0.010360984600760351,0.0061557899996432484,0.004402257270345142,0.0034315681086799776,0.0056268352077470316,0.002384708267951209,0.0020696855837466187,0.0018284137695049017,0.0017541209772743236,0.0014869572260047953,0.0013580284716804445,0.0012497141312352309,0.0011575716059836136,0.0010780027298125713,0.0010087232003132716,0.0009478559768837519,0.0008938454859213681,0.0008456881159699114,0.0008025055854105293,0.0007635538180746091,0.0007281353870521078,0.0006958620755584035,0.0006663852307762534
0.008765413608417927,0.005212977651812247,0.003729745666601718,0.0029081285692615436,0.002384708267951209,0.00404310060486392,0.0017547228628796985,0.0015502129409199162,0.0014882877387191185,0.0012609376164732086,0.0011516417767091416,0.0010598726231738744,0.0009816956890819732,0.0009142607868109082,0.0008554956806288219,0.0008038547068295286,0.0007581650882128536,0.0007173545471454712,0.0006806857693945449,0.0006475911327220004,0.000617578450914568,0.0005902183887681769,0.0005651732461874506
0.00759728591873083,0.004521434621811132,0.0032359608779914586,0.0025236760008454113,0.0020696855837466187,0.0017547228628796985,0.0030463614649102813,0.0013457609758122753,0.0012927104373146904,0.001094799096220506,0.000999940245381509,0.0009202599375851914,0.0008523734898674687,0.000793703777182876,0.000742801818735166,0.000698050495140377,0.0006583284668379517,0.0006228852277930302,0.0005910891538758226,0.0005623713096425324,0.0005362542823058496,0.0005124217028710789,0.000490567986705374
0.006703409933951191,0.00399208208578594,0.0028579684679798517,0.0022292405253334664,0.0018284137695049017,0.0015502129409199162,0.0013457609758122753,0.0023780209769543263,0.001142803425589793,0.0009674071375763774,0.0008836013389500698,0.0008132738831924486,0.0007532390653595686,0.0007015300366796338,0.0006564661757645102,0.0006168909367108124,0.0005819092038381359,0.0005504506333940552,0.0005223885868275734,0.0004969943099897571,0.00047388972817044746,0.00045294020261290235,0.00043378362930771366
0.0063709563996073755,0.0038118074934868663,0.0027352982431807886,0.002136600289578277,0.0017541209772743236,0.0014882877387191185,0.0012927104373146904,0.001142803425589793,0.002047739385275792,0.0009304215642700446,0.0008499978488924267,0.000782391844379911,0.000724793681324159,0.0006750681384091132,0.0006318167787159948,0.0005940052060281319,0.0005600097647197894,0.0005299143405175896,0.000502930092781048,0.00047851940320793986,0.00045634260353591633,0.00043622152171867356,0.0004177054033834061
0.005439832883936825,0.0032430510895890986,0.0023229976859907176,0.0018125328346109467,0.0014869572260047953,0.0012609376164732086,0.001094799096220506,0.0009674071375763774,0.0009304215642700446,0.0015697447623542794,0.0007189915303881326,0.0006618113130081574,0.0006129858258214925,0.0005709289347186554,0.0005341825435014453,0.0005020535618180193,0.0004735467437439258,0.00044800600584595234,0.00042506011596648294,0.0004044970911399766,0.00038538555917717247,0.0003686762861732134,0.000352797121148886
