0.11111777998606376,0.03343080524361827,0.024052467961948473,0.019324804198472517,0.015557529441269147,0.013149390770057237,0.011424899981474834,0.010105607393481292,0.00905985644685621,0.008211696753417708,0.007509963219100829,0.0069162811536088165
0.03343080524361827,0.04060213460583484,0.014671260889000892,0.01152608891191377,0.009493770786315747,0.008074871906573633,0.007027637691935415,0.00622105645925719,0.005581608496653595,0.0050613941109617505,0.004630095107435922,0.004267731130334282
0.024052467961948473,0.014671260889000892,0.021289314370393053,0.008366061050475493,0.006899591349290746,0.005872930821131564,0.005113355499329675,0.004528475918317135,0.004064305162168977,0.003686644972072578,0.003372995006695509,0.0031091708895379516
0.019324804198472517,0.01152608891191377,0.008366061050475493,0.013167607821060412,0.005424547536920232,0.004625331647805889,0.004028632626972978,0.003568872433316203,0.0032035963832490327,0.0029097147275940344,0.002659925230901805,0.002451884828451295
0.015557529441269147,0.009493770786315747,0.006899591349290746,0.005424547536920232,0.008967296384075785,0.003819006276634368,0.003327016674465333,0.0029478563514068884,0.0026465865004316885,0.0024013643057648193,0.002197799115975299,0.0020264424448604434
0.013149390770057237,0.008074871906573633,0.005872930821131564,0.004625331647805889,0.003819006276634368,0.006505836356105021,0.0028350104580747715,0.0025122892082228565,0.002255767669485556,0.0020468974941587614,0.0018734404300773805,0.0017274312964706134
0.011424899981474834,0.007027637691935415,0.005113355499329675,0.004028632626972978,0.003327016674465333,0.0028350104580747715,0.004943796106762655,0.0021895636171999633,0.0019661787880088516,0.0017842246797680622,0.0016338811592306463,0.0015059500509388007
0.010105607393481292,0.00622105645925719,0.004528475918317135,0.003568872433316203,0.0029478563514068884,0.0025122892082228565,0.0021895636171999633,0.0038841934221892083,0.0017427094808543514,0.0015814907941496814,0.0014478431441030393,0.001334934264944826
0.00905985644685621,0.005581608496653595,0.004064305162168977,0.0032035963832490327,0.0026465865004316885,0.002255767669485556,0.0019661787880088516,0.0017427094808543514,0.0031302772346300523,0.0014204275785801856,0.0013002547808005915,0.0011989358205973105
0.008211696753417708,0.0050613941109617505,0.003686644972072578,0.0029097147275940344,0.0024013643057648193,0.0020468974941587614,0.0017842246797680622,0.0015814907941496814,0.0014204275785801856,0.0025776081521221017,0.00118120990987175,0.0010882813662411173
0.007509963219100829,0.004630095107435922,0.003372995006695509,0.002659925230901805,0.002197799115975299,0.0018734404300773805,0.0016338811592306463,0.0014478431441030393,0.0013002547808005915,0.00118120990987175,0.0021606231284200805,0.0009963918537088667
0.0069162811536088165,0.004267731130334282,0.0031091708895379516,0.002451884828451295,0.0020264424448604434,0.0017274312964706134,0.0015059500509388007,0.001334934264944826,0.0011989358205973105,0.0010882813662411173,0.0009963918537088667,0.0018374472219161997
