0.09755881694307594,0.029025900763785754,0.020775734701773057,0.016210054076568434,0.013292963153843498,0.011273253592282335,0.0097851742559703,0.008648286829475226,0.0077474199217990505,0.007016976601395936,0.006800061534744526,0.00591766487703628,0.005480364869792979,0.005113323575681592,0.0047735177232282044
0.029025900763785754,0.03485400565387414,0.012531790321942654,0.009798873173135339,0.008051937407938536,0.006836174247178483,0.005940477201242514,0.0052557344196836695,0.004708627794837846,0.004266384806946538,0.004156978786884693,0.003601493433738074,0.0033367966485802203,0.0031079836578115708,0.00290878727953732
0.020775734701773057,0.012531790321942654,0.018078458955423288,0.007068667675060412,0.005812918534902168,0.004938076202507877,0.0042930176695201525,0.003797616362968181,0.0034049840107233343,0.0030861442843425884,0.0030143179035855036,0.0026064052559104725,0.0024156908544498146,0.002250066861575504,0.002106925864713359
0.016210054076568434,0.009798873173135339,0.007068667675060412,0.011078163038816077,0.004557705242561485,0.003872875245722377,0.0033679383790849063,0.002979861960495192,0.002672242894642977,0.0024223258317399568,0.0023699387253958335,0.0020465645221834222,0.0018965350492200807,0.0017670564153037562,0.00165407728896666
0.013292963153843498,0.008051937407938536,0.005812918534902168,0.004557705242561485,0.007502147764847311,0.0031884908104594196,0.002773308492768292,0.002454023998210841,0.002200825982556126,0.001995301979261327,0.0019543065498679162,0.0016864155064292771,0.0015624577030986693,0.0014558853027045043,0.0013630420116279053
0.011273253592282335,0.006836174247178483,0.004938076202507877,0.003872875245722377,0.0031884908104594196,0.0054203011944350815,0.0023580209365326264,0.002086333949530314,0.0018717853050817018,0.0016970000783653111,0.001662976079924582,0.00143432896523377,0.0013293694407613271,0.0012386280434719399,0.0011595446963661542
0.0097851742559703,0.005940477201242514,0.0042930176695201525,0.0033679383790849063,0.002773308492768292,0.0023580209365326264,0.004102845131110533,0.001815584995139971,0.0016286339658452907,0.0014766339611798987,0.0014484663678379067,0.0012482538344719546,0.001156823334035391,0.0010781678977091896,0.0010091633336645617
0.008648286829475226,0.0052557344196836695,0.003797616362968181,0.002979861960495192,0.002454023998210841,0.002086333949530314,0.001815584995139971,0.003214214574420525,0.001441639411412302,0.001307162144061563,0.0012826495199379424,0.0011051620782333987,0.0010241719312910555,0.000952481467282721,0.0008943576949223264
0.0077474199217990505,0.004708627794837846,0.0034049840107233343,0.002672242894642977,0.002200825982556126,0.0018717853050817018,0.0016286339658452907,0.001441639411412302,0.002587963839920625,0.001172685771978188,0.0011512325801743832,0.0009915006369373702,0.0009188894065072228,0.0008562559553668171,0.0008016892761547913
0.007016976601395936,0.004266384806946538,0.0030861442843425884,0.0024223258317399568,0.001995301979261327,0.0016970000783653111,0.0014766339611798987,0.001307162144061563,0.001172685771978188,0.002126467392290915,0.0010442754500185527,0.0008988540623961622,0.0008332883638137549,0.0007764902717479726,0.0007270264916861297
0.006800061534744526,0.004156978786884693,0.0030143179035855036,0.0023699387253958335,0.0019543065498679162,0.001662976079924582,0.0014484663678379067,0.0012826495199379424,0.0011512325801743832,0.0010442754500185527,0.001911442407631303,0.0008839886620842612,0.0008191760360542373,0.0007637977734222361,0.000714966597166005
0.00591766487703628,0.003601493433738074,0.0026064052559104725,0.0020465645221834222,0.0016864155064292771,0.00143432896523377,0.0012482538344719546,0.0011051620782333987,0.0009915006369373702,0.0008988540623961622,0.0008839886620842612,0.0015139184953754797,0.0007046740454855031,0.0006568281620706572,0.0006148953234377842
0.005480364869792979,0.0033367966485802203,0.0024156908544498146,0.0018965350492200807,0.0015624577030986693,0.0013293694407613271,0.001156823334035391,0.0010241719312910555,0.0009188894065072228,0.0008332883638137549,0.0008191760360542373,0.0007046740454855031,0.0013022466237920527,0.0006086894823091778,0.000569822450056344
0.005113323575681592,0.0031079836578115708,0.002250066861575504,0.0017670564153037562,0.0014558853027045043,0.0012386280434719399,0.0010781678977091896,0.000952481467282721,0.0008562559553668171,0.0007764902717479726,0.0007637977734222361,0.0006568281620706572,0.0006086894823091778,0.0011533668423417687,0.0005312515712031056
0.0047735177232282044,0.00290878727953732,0.002106925864713359,0.00165407728896666,0.0013630420116279053,0.0011595446963661542,0.0010091633336645617,0.0008943576949223264,0.0008016892761547913,0.0007270264916861297,0.000714966597166005,0.0006148953234377842,0.000569822450056344,0.0005312515712031056,0.000992459736655054
