0.12191451545928333,0.036942376720853175,0.026690717604145313,0.020978492408175668,0.01725865157755764,0.014664885513360097,0.01275918573586628,0.011294014670453146,0.010131841271935694,0.009187176549866382
0.036942376720853175,0.04526712219564888,0.01643897194787481,0.012938979733767439,0.010678372847149021,0.009094865677577682,0.00792284601712822,0.007019590798963585,0.006302074787137934,0.005717945333885988
0.026690717604145313,0.01643897194787481,0.02394488497557723,0.009437723972722703,0.007797539519655783,0.0066466077651516344,0.005793529477714776,0.005135479176119985,0.004612294068622867,0.004186181588606909
0.020978492408175668,0.012938979733767439,0.009437723972722703,0.01489480884313632,0.006156183932244236,0.005250895120719168,0.004578708702930517,0.004059893167385199,0.0036471440711263164,0.003312743386113606
0.01725865157755764,0.010678372847149021,0.007797539519655783,0.006156183932244236,0.01018552733798872,0.00434467844566052,0.003789501710414148,0.003360812055559555,0.0030196621746224586,0.002741629423443747
0.014664885513360097,0.009094865677577682,0.0066466077651516344,0.005250895120719168,0.00434467844566052,0.0074147377302418715,0.0032343126875627203,0.0028688721628177464,0.002577978243360121,0.002340853373922251
0.01275918573586628,0.00792284601712822,0.005793529477714776,0.004578708702930517,0.003789501710414148,0.0032343126875627203,0.005644247429135385,0.002503445373199413,0.002249833672565468,0.0020430386211945355
0.011294014670453146,0.007019590798963585,0.005135479176119985,0.004059893167385199,0.003360812055559555,0.0028688721628177464,0.002503445373199413,0.0044426291801835105,0.0019961833468819332,0.0018127854295722891
0.010131841271935694,0.006302074787137934,0.004612294068622867,0.0036471440711263164,0.0030196621746224586,0.002577978243360121,0.002249833672565468,0.0019961833468819332,0.0035884533005423602,0.0016294928173300588
0.009187176549866382,0.005717945333885988,0.004186181588606909,0.003312743386113606,0.002741629423443747,0.002340853373922251,0.0020430386211945355,0.0018127854295722891,0.0016294928173300588,0.0029598550303761573
