0.07205774868379577,0.020965226897955866,0.014850385022999235,0.011511144650443346,0.009402817503792387,0.00794886670232612,0.006885394756853399,0.006073207986595516,0.005748605747167113,0.004923332750157473,0.00449419165570239,0.004133507885091,0.0038269594255281193,0.003561371108129034,0.0033312685048503578,0.0031298068208619294,0.0029504392063424423,0.002790412735269511,0.002646976157963838,0.0025172877329181064,0.002400298409107807,0.0022937665684034936,0.00219596526986909,0.0021058401023198083,0.0020243589395472763,0.0019471775669617974,0.0018763015736686112,0.001810723560116751
0.020965226897955866,0.024584300957086483,0.00873625111278013,0.006784537253998656,0.005548391400916296,0.004694999294559183,0.00406971782736266,0.0035912427950304006,0.0034136777003111064,0.0029140831760175716,0.002660513633723041,0.0024475761386915616,0.0022659759146448476,0.002109741574015365,0.0019734736073195955,0.0018539240328042635,0.0017485700072063593,0.0016536974510473392,0.0015691709899123014,0.0014925174781727389,0.001422948369299729,0.0013597379738127472,0.0013021205269263588,0.0012486726441970535,0.0012001006888878105,0.0011546735755950284,0.0011126944081150704,0.0010737557472686047
0.014850385022999235,0.00873625111278013,0.012436035356962569,0.00483373487309156,0.0039552496992658216,0.003348076004131003,0.002902847289824253,0.0025624126162494282,0.002440828216110507,0.0020805097722665852,0.001899456177819614,0.001747509339699374,0.0016180904414995166,0.0015065006287561383,0.0014091729886208711,0.0013240761836502257,0.0012484632448295351,0.0011811511809837437,0.0011205562890608638,0.0010660051304072866,0.0010164661203071442,0.0009713765306691713,0.0009300749392475872,0.0008907268678750744,0.0008572287345666244,0.0008254214038993894,0.0007949598486333416,0.0007667278598148114
0.011511144650443346,0.006784537253998656,0.00483373487309156,0.007518073078132272,0.0030771515000582363,0.0026054004595225423,0.0022593800846768142,0.001994677254660423,0.001902414762735994,0.0016200004366368152,0.0014791202548878803,0.0013608546131826313,0.0012600882562009783,0.001173306926807039,0.0010977129644086283,0.0010313678227576641,0.0009724780963088911,0.0009199710406682373,0.0008728653893338781,0.0008301893447020658,0.000791821773074671,0.0007567436092730212,0.0007245799132456826,0.0006951228424533704,0.0006677554506077281,0.0006423467842895454,0.0006192858562780066,0.0005976346334076723
0.009402817503792387,0.005548391400916296,0.0039552496992658216,0.0030771515000582363,0.005039168841596331,0.0021336131863514494,0.0018505005237423417,0.0016337453257145463,0.0015595801199700596,0.0013271313934338433,0.0012118041923958218,0.00111493718321444,0.0010324948012713575,0.0009613869608823917,0.000899474000464218,0.0008450846075738249,0.0007968397543496554,0.0007538555421484168,0.000715267130718714,0.0006803907712201549,0.0006488698543676672,0.0006200041287977021,0.0005937875073262332,0.0005696537573331804,0.0005472618963891685,0.0005270192998171664,0.0005076656321735544,0.0004898903892532874
0.00794886670232612,0.004694999294559183,0.003348076004131003,0.0026054004595225423,0.0021336131863514494,0.0036139762582028806,0.0015673320237809072,0.00138394024258791,0.0013218135196314228,0.0011243459628299778,0.0010266042159346438,0.0009445806657212329,0.0008747704460040154,0.00081453326869397,0.0007620956809958257,0.0007160707451367978,0.0006751673463752305,0.0006387052743624245,0.0006060347757502857,0.0005765295731572796,0.0005497517799451057,0.0005253881908721791,0.0005031537920202694,0.00048250965718853265,0.00046372108392437337,0.0004462704168141686,0.00043002210776032796,0.0004149894715053549
0.006885394756853399,0.00406971782736266,0.002902847289824253,0.0022593800846768142,0.0018505005237423417,0.0015673320237809072,0.0027190881921718563,0.0012005387158273801,0.0011470211871886732,0.0009754569212276848,0.0008907303229127826,0.0008195383371710652,0.0007589904156290539,0.000706708432574026,0.0006612301265585762,0.0006212626051152253,0.0005858186884280083,0.0005542603659751651,0.0005259191630709766,0.0005002859610540996,0.0004770826060139558,0.00045587066354945294,0.00043657533135460806,0.0004194902355048268,0.0004022122420538148,0.00038723986253376766,0.00037319162729902884,0.0003601357005102181
0.006073207986595516,0.0035912427950304006,0.0025624126162494282,0.001994677254660423,0.0016337453257145463,0.00138394024258791,0.0012005387158273801,0.0021201301520578832,0.0010133690366980336,0.0008614871867250436,0.0007866145527328063,0.000723804882276251,0.000670278495034292,0.0006239834949226305,0.0005840240392105483,0.0005490537763315432,0.0005172022498087956,0.0004894937381022496,0.00046446555085973267,0.00044186110484238,0.00042136094820204376,0.00040267765887794975,0.00038558334501195574,0.00036988238286983716,0.0003553899384261582,0.0003420189060780092,0.00032947049618189126,0.0003180010398284186
0.005748605747167113,0.0034136777003111064,0.002440828216110507,0.001902414762735994,0.0015595801199700596,0.0013218135196314228,0.0011470211871886732,0.0010133690366980336,0.0018151897417350345,0.0008241793717233608,0.0007526051807632888,0.0006925919054776427,0.0006414411323351849,0.0005973822517187882,0.0005588867988400416,0.0005252706238278453,0.0004953722116831454,0.00046859874088506703,0.000444712474992847,0.00042308794184047274,0.00040346992284054405,0.0003855700562450746,0.0003692874996706133,0.0003541312161882276,0.0003403988719471781,0.0003268246147491746,0.0003152028984128069,0.0003052533601202341
0.004923332750157473,0.0029140831760175716,0.0020805097722665852,0.0016200004366368152,0.0013271313934338433,0.0011243459628299778,0.0009754569212276848,0.0008614871867250436,0.0008241793717233608,0.0013968664150482337,0.0006392868094206616,0.0005884246846930669,0.0005447918305936227,0.0005066000776137913,0.000474011251094919,0.0004451625939073455,0.0004206064647472851,0.0003979110599601028,0.0003775745066411934,0.0003590619305035989,0.000342514851697399,0.0003201005513714766,0.0003135098125461276,0.0003006891712959671,0.00028911471468988045,0.00027819363039672564,0.0002679648485361412,0.0002585252608429149
