0.06495094485286618,0.018774373349083197,0.013256887316865314,0.010257652865237037,0.008368621941387856,0.007067991401575982,0.006118655865527596,0.005394333410386039,0.005083613673769022,0.004369084143509875,0.004011556936209535,0.0036663917750143233,0.003392891206572643,0.003157825189701353,0.00295300833809262,0.0027748218351339327,0.00261470282801172,0.002472410133193966,0.002345261330889423,0.0022307814146500723,0.002126508962935904,0.002032381750354648,0.0019459411711897539,0.0018660372760014995,0.0017932650151294477,0.0017260142356804592,0.0016629235686799809,0.0016038612493107238,0.001549708824955824,0.0014981622747206767,0.001449177434824573,0.001406395860700159,0.0013643730742051345,0.0013241722270747255,0.0012858329231497947,0.0012520547988889158
0.018774373349083197,0.02185595642341935,0.007740360993297595,0.005999217447795371,0.004899896765298744,0.004141995970934873,0.003587749798006105,0.00316431172305294,0.0029942391183136186,0.0025650273316142388,0.002341278748769506,0.002152780952067979,0.00199287980811165,0.0018547316892495369,0.0017349120246292005,0.0016299876958240783,0.0015375009546316357,0.0014534936768536722,0.0013788878238889845,0.001310700127244665,0.0012505794244011348,0.0011948066467598207,0.0011437486676799443,0.0010965206571221329,0.001054313085837891,0.0010148379580209787,0.000976975311095538,0.0009429316164739137,0.0009107876212903323,0.0008809020177147804,0.0008532180419419935,0.0008268357406673718,0.000802304271737339,0.0007790610519544474,0.0007570671474382714,0.0007363356229170095
0.013256887316865314,0.007740360993297595,0.010979384926004927,0.004258136116549195,0.0034798007394834657,0.0029426874615670895,0.002549460817471833,0.0022491457462642866,0.0021313712792667356,0.0018240302693281292,0.001664909249763898,0.0015313562594440706,0.0014175330765479428,0.0013196334004440483,0.0012343974990748179,0.0011593265638692061,0.0010931182507530413,0.0010340253138001292,0.0009809962397594068,0.0009329049422136591,0.0008896967774271419,0.0008500835557766475,0.0008117588922109129,0.0007806725205431499,0.0007500596414443421,0.0007217356245806683,0.0006953134725119154,0.0006708672528745645,0.0006483589514522528,0.0006271162971381262,0.0006072005205827779,0.0005893755374633942,0.0005709419902920751,0.0005544368311655007,0.0005384380855390863,0.0005241149448716076
0.010257652865237037,0.005999217447795371,0.004258136116549195,0.0066093173481271,0.0027013161232550664,0.0022848376131403385,0.0019798820169237242,0.001746881549986509,0.001657199537453853,0.0014170326543278284,0.0012934412221919638,0.0011896962832021636,0.0011015063978811745,0.0010253322787581627,0.0009591317562540379,0.0009011343321998484,0.0008494818209123186,0.0008035490988591533,0.0007624723863119531,0.0007249236050673657,0.0006914350022708365,0.0006606697551535456,0.0006326202220514349,0.0006067627978198582,0.0005829209235799818,0.0005609133325284602,0.0005405551136357573,0.0005216266756657285,0.0005039465847473672,0.00048741433340120576,0.000471867236377503,0.00045745539036839435,0.000443755291275331,0.00043081031424096984,0.0004187561339571548,0.00040728485084834095
0.008368621941387856,0.004899896765298744,0.0034798007394834657,0.0027013161232550664,0.004417230287871891,0.0018683688347650735,0.0016191632748038184,0.001428672518359153,0.0013563556999257598,0.0011590851464802427,0.0010579756082952805,0.0009732373257727647,0.0009010708956329189,0.0008388684984776012,0.0007847277308813735,0.000737149705868227,0.0006950455309029202,0.0006574302191358441,0.0006236143944063849,0.0005932807434342602,0.0005656852327780254,0.0005405431849321261,0.0005175660391914146,0.0004964413886590045,0.0004769745623191524,0.000458731074097695,0.00044230962336782795,0.0004267855610543352,0.0004121672826692738,0.0003987932446143012,0.0003861572045532741,0.00037426207077447676,0.000363101280062545,0.0003525778776379753,0.0003426586268309227,0.000333294787025702
0.007067991401575982,0.004141995970934873,0.0029426874615670895,0.0022848376131403385,0.0018683688347650735,0.003161382604877576,0.0013699483168689878,0.0012088643262088868,0.0011481004231341605,0.0009807944242794225,0.0008953833519791407,0.0008236592394703767,0.0007625478824911528,0.0007099263052400364,0.0006640910554249267,0.0006246764261703449,0.0005881980712273693,0.0005563897905335037,0.000527877294095713,0.0005021136749946229,0.00047874168802050686,0.0004575204940909347,0.00043807676675897914,0.0004201722601001991,0.0004037335567489426,0.00038843203598573823,0.00037435629974626725,0.000361223174395581,0.00034901085183768185,0.0003375652562510325,0.000326853893261171,0.0003169822377298197,0.00030712579988652626,0.00029846005754046367,0.00029006290871757667,0.00028213630419236216
0.006118655865527596,0.003587749798006105,0.002549460817471833,0.0019798820169237242,0.0016191632748038184,0.0013699483168689878,0.0023714481631445013,0.0010478543440860313,0.0009956475109582433,0.0008502776775782036,0.0007761618261757025,0.0007139993385889979,0.0006610410483334291,0.0006154863231158723,0.0005757488744706136,0.0005408875905849328,0.0005099450113491191,0.00048238357071802174,0.00045770230209587776,0.00043535432982800366,0.00041465728860616384,0.00039666660359314806,0.00037955666011306433,0.00036428441571369295,0.00035003636923057945,0.00033683332920397694,0.000324584017983193,0.00031337217261286163,0.00030259610239596977,0.00029273349859134084,0.000283435450654604,0.0002747104731626469,0.00026650383550809236,0.0002586913450667279,0.0002514695893170039,0.0002446098860707691
0.005394333410386039,0.00316431172305294,0.0022491457462642866,0.001746881549986509,0.001428672518359153,0.0012088643262088868,0.0010478543440860313,0.0018492712499203062,0.00087890340592743,0.0007505057505878313,0.0006850487914787338,0.0006298993871226319,0.0005834901217273607,0.0005433153900300121,0.0005081536740712371,0.00047739451452629865,0.00045001718584268243,0.00042574297253849744,0.00040397814764616064,0.0003842562068417947,0.00036640788545539565,0.00035009921721613677,0.0003353974015042052,0.0003216072201824244,0.0003089829606415001,0.0002974305381087607,0.000286379428645789,0.0002763449601335612,0.0002671001460864391,0.0002583765959633642,0.00025016182297742085,0.00024248598406729962,0.0002352730492440338,0.0002284714126939418,0.00022208957582211283,0.00021597281827234163
0.005083613673769022,0.0029942391183136186,0.0021313712792667356,0.001657199537453853,0.0013563556999257598,0.0011481004231341605,0.0009956475109582433,0.00087890340592743,0.0015735001562554377,0.0007137890974102815,0.0006515787143018519,0.0005995106440250123,0.0005551163334632874,0.0005168467652423747,0.0004835536895098653,0.00045432408290003567,0.00042838498723441875,0.0004052956580367466,0.0003846204077295316,0.0003658589350712103,0.0003489031072522761,0.0003334122086142016,0.00031910518977880864,0.00030609616219991545,0.0002941343550297822,0.00028292907470639137,0.0002724107802595736,0.00026392071369847094,0.0002541672081383204,0.0002458956292090346,0.0002381837463868127,0.00023086013727723152,0.00022401413020246017,0.00021751288342061184,0.0002112330901203577,0.00020560058225418823
0.004369084143509875,0.0025650273316142388,0.0018240302693281292,0.0014170326543278284,0.0011590851464802427,0.0009807944242794225,0.0008502776775782036,0.0007505057505878313,0.0007137890974102815,0.0012155217149523432,0.0005559748204447502,0.000511480023076639,0.00047344108937403894,0.00044091051448293426,0.000412634766413695,0.0003874603285504652,0.00036535602845739785,0.0003456322970309271,0.00032790250808526964,0.00031198765477231873,0.00029749338131625626,0.0002842870760022259,0.0002721321792346931,0.0002609550164236424,0.00025063373673709483,0.00024169354211785865,0.0002325449014062802,0.0002252152468496199,0.00021688233144298322,0.00020947215409576449,0.00020304129869620337,0.0001968174688317085,0.00019095102059889653,0.00018528361504233304,0.00018010715349615235,0.00017515262286223448
