0.08107633350634832,0.023789815621470194,0.01691673081981053,0.013142180374345402,0.01075371256632484,0.009101395471109906,0.00788975862326405,0.006963537326583693,0.0062344759236748655,0.005638236384510066,0.005419480417831933,0.004745974601534621,0.004396560477810719,0.004090112224903776,0.003816228106415206,0.003595281483206831,0.003366595664148349,0.003204468246591992,0.003045608329152242,0.002895791082750225,0.0027567183660223427,0.0026385419492560395
0.023789815621470194,0.02814725576190824,0.010046129695613942,0.007821881161693644,0.006408224731416545,0.005428699585984622,0.0047099341105053495,0.0041597167944242355,0.003723994011500737,0.0033718202395544724,0.003253584443263871,0.002840455757848831,0.0026299873941330234,0.002448690125090294,0.0022931109027534737,0.0021531624939908137,0.002030797325511414,0.0019230739786168377,0.0018224152150969532,0.0017365541604133661,0.0016550994658226965,0.0015801829170292176
0.01691673081981053,0.010046129695613942,0.01438648274204199,0.005597416900937958,0.004589132003018725,0.0038898398336243687,0.003375948408960446,0.0029822042519373664,0.0026708915490059023,0.0024185969009419637,0.0023378193434348453,0.0020383305306301194,0.0018882855408471517,0.0017583433579250862,0.0016452049684485843,0.0015457463827773157,0.0014172542738347498,0.0013796203711384236,0.0013090841291252958,0.0012448192792160508,0.0011873419739623445,0.0011358002399626185
0.013142180374345402,0.007821881161693644,0.005597416900937958,0.008731354546126696,0.0035799540322394,0.0030356460982159956,0.002635344166945693,0.002328238235566132,0.002085496588451586,0.0018887284991626412,0.0018278629249567644,0.001592276032585136,0.0014738840380571858,0.0013737154302915621,0.001285228092124389,0.0012076179193725237,0.0011386676465242954,0.0010783979668874122,0.0010228157008225318,0.0009729252263633477,0.0009282641003375176,0.0008864515153699168
0.01075371256632484,0.006408224731416545,0.004589132003018725,0.0035799540322394,0.005874272976928954,0.0024906413818981963,0.0021624590415265663,0.0019107822316456538,0.001711775110138982,0.0015503811924083744,0.0015014874238253528,0.0013069168817771773,0.0012105953824727272,0.0011276504823105743,0.0010552536399629237,0.0009918474971264187,0.0009351906985636191,0.0008849138868761361,0.0008397361760223675,0.0007989903300761065,0.0007620120372160925,0.000728279884436721
0.009101395471109906,0.005428699585984622,0.0038898398336243687,0.0030356460982159956,0.0024906413818981963,0.004224127676599278,0.0018341225067631524,0.0016208153351167584,0.0014520614770556029,0.001315181584812498,0.0012746121291257039,0.0011089889568761911,0.0010272682178224246,0.0009568024820651132,0.0008953651544383427,0.0008414668265259934,0.0007935078893616309,0.0007517935567557896,0.0007124739436351812,0.000677939014463151,0.0006465852714447329,0.000617964324706761
0.00788975862326405,0.0047099341105053495,0.003375948408960446,0.002635344166945693,0.0021624590415265663,0.0018341225067631524,0.003185240596684253,0.001407523712480908,0.0012610434153105322,0.0011421951314035987,0.0011076482401716587,0.0009632304582009466,0.0008922822873668086,0.0008310580362583357,0.0007777587667792425,0.0007308550300938934,0.0006893107358573181,0.0006522467417439601,0.0006190020139435976,0.0005889074163405728,0.0005616698167429631,0.0005367896296667096
0.006963537326583693,0.0041597167944242355,0.0029822042519373664,0.002328238235566132,0.0019107822316456538,0.0016208153351167584,0.001407523712480908,0.002488141859301147,0.0011151597214226565,0.001009419199696865,0.000979220580661932,0.0008515026352362183,0.0007886767412825894,0.0007345199110664856,0.0006876337295310727,0.0006460658045081853,0.0006094490645946714,0.0005765182029907386,0.0005471647507909599,0.0005220697448836452,0.0004983829472992481,0.0004745471422832768
0.0062344759236748655,0.003723994011500737,0.0026708915490059023,0.002085496588451586,0.001711775110138982,0.0014520614770556029,0.0012610434153105322,0.0011151597214226565,0.00199710138846812,0.000904576372300213,0.0008776574261358301,0.0007628745035471122,0.0007067805636745677,0.0006583044841364421,0.0006161164211554064,0.0005788837082055425,0.000546042270845112,0.0005166054888589497,0.0004903658071901372,0.0004665523304525883,0.00044512562230762664,0.0004252330578338199
0.005638236384510066,0.0033718202395544724,0.0024185969009419637,0.0018887284991626412,0.0015503811924083744,0.001315181584812498,0.0011421951314035987,0.001009419199696865,0.000904576372300213,0.0016386198420514225,0.0007952008520081786,0.0006911637784561267,0.0006402277260657771,0.0005962363821597231,0.0005580941717379983,0.0005243893838176817,0.0004945963657231774,0.0004679669463993081,0.0004443719024135777,0.0004226050747376305,0.00037802921293799297,0.0003851761547398287
0.005419480417831933,0.003253584443263871,0.0023378193434348453,0.0018278629249567644,0.0015014874238253528,0.0012746121291257039,0.0011076482401716587,0.000979220580661932,0.0008776574261358301,0.0007952008520081786,0.0014533719916873244,0.0006710580909179004,0.0006215153515525098,0.0005791185778910059,0.0005422778490160778,0.0005095869748941457,0.00048046484396409815,0.00045544354311568506,0.00043118524867744035,0.00041101125061699696,0.00039193950555901046,0.0003745311323298476
0.004745974601534621,0.002840455757848831,0.0020383305306301194,0.001592276032585136,0.0013069168817771773,0.0011089889568761911,0.0009632304582009466,0.0008515026352362183,0.0007628745035471122,0.0006911637784561267,0.0006710580909179004,0.0011623720316725483,0.0005402934836850328,0.0005024855060102914,0.00047075192471901246,0.00043965303883647475,0.000417696865239188,0.0003954797320839965,0.00037392757910431444,0.0003554562336591715,0.00033509563994872996,0.00032543264887447375
0.004396560477810719,0.0026299873941330234,0.0018882855408471517,0.0014738840380571858,0.0012105953824727272,0.0010272682178224246,0.0008922822873668086,0.0007886767412825894,0.0007067805636745677,0.0006402277260657771,0.0006215153515525098,0.0005402934836850328,0.0009992224842164162,0.00046622252261012236,0.00043685132124251635,0.00040974829405072966,0.00038541903030027413,0.0003665153112051671,0.0003471654239593537,0.000330118222880111,0.00031548258207658806,0.000301015070569172
0.004090112224903776,0.002448690125090294,0.0017583433579250862,0.0013737154302915621,0.0011276504823105743,0.0009568024820651132,0.0008310580362583357,0.0007345199110664856,0.0006583044841364421,0.0005962363821597231,0.0005791185778910059,0.0005024855060102914,0.00046622252261012236,0.0008580409788864606,0.00040605512152130496,0.0003820246772116443,0.00036027614953702825,0.0003407505523515099,0.0003235362925702312,0.0003078567376871757,0.0002937022858095885,0.00028054540609955903
0.003816228106415206,0.0022931109027534737,0.0016452049684485843,0.001285228092124389,0.0010552536399629237,0.0008953651544383427,0.0007777587667792425,0.0006876337295310727,0.0006161164211554064,0.0005580941717379983,0.0005422778490160778,0.00047075192471901246,0.00043685132124251635,0.00040605512152130496,0.0007667374487351341,0.0003581555998663074,0.000337456344509714,0.00031940353145112985,0.0003028538771091384,0.0002883101310878684,0.00027472887209098896,0.0002627497208804218
0.003595281483206831,0.0021531624939908137,0.0015457463827773157,0.0012076179193725237,0.0009918474971264187,0.0008414668265259934,0.0007308550300938934,0.0006460658045081853,0.0005788837082055425,0.0005243893838176817,0.0005095869748941457,0.00043965303883647475,0.00040974829405072966,0.0003820246772116443,0.0003581555998663074,0.0006697817191964068,0.00031697226141839605,0.00030015968295353784,0.0002845965342897043,0.000270728759998908,0.0002578610609761697,0.0002467205919811956
0.003366595664148349,0.002030797325511414,0.0014172542738347498,0.0011386676465242954,0.0009351906985636191,0.0007935078893616309,0.0006893107358573181,0.0006094490645946714,0.000546042270845112,0.0004945963657231774,0.00048046484396409815,0.000417696865239188,0.00038541903030027413,0.00036027614953702825,0.000337456344509714,0.00031697226141839605,0.0005962956058340593,0.0002812331069368787,0.00026905840484880636,0.00025558518065691435,0.0002444099957171122,0.00023247885049233578
0.003204468246591992,0.0019230739786168377,0.0013796203711384236,0.0010783979668874122,0.0008849138868761361,0.0007517935567557896,0.0006522467417439601,0.0005765182029907386,0.0005166054888589497,0.0004679669463993081,0.00045544354311568506,0.0003954797320839965,0.0003665153112051671,0.0003407505523515099,0.00031940353145112985,0.00030015968295353784,0.0002812331069368787,0.0005344319788999309,0.0002541264894741044,0.0002418651753145931,0.0002302968234125435,0.00028973296774629457
