0.08910299448419157,0.026326063856428022,0.01878006592113312,0.014621346018738844,0.011977632128336631,0.01014641071634,0.00880225050264681,0.007773295394096186,0.006959268889337967,0.0063016298404195625,0.006080605719323432,0.005309227811465606,0.0049141326140362575,0.0045769930622762516,0.004279848012150828,0.004023641427504079,0.003819988184895498,0.0035941234489497605
0.026326063856428022,0.03137377466733304,0.011239782107993437,0.008770252721401535,0.007194566290356451,0.00610151278452684,0.005297736843658217,0.004681750202367951,0.004194063098409715,0.0037986724953376436,0.0036822627477612674,0.0032003098801223692,0.0029666629216858614,0.0027475219839332363,0.002586308210037542,0.0024294974595026504,0.002292201563904769,0.002171372038965653
0.01878006592113312,0.011239782107993437,0.016154058898378815,0.00630035423886132,0.005173050980284626,0.004389439188276164,0.0038127901124205515,0.003370308929772366,0.0030202418580117115,0.0027360572473427948,0.0026578661218249716,0.0023069116577211016,0.0021385853633544526,0.0019917708586303824,0.0018641576740699023,0.0017517722844724807,0.001652322956991737,0.0015639174022812462
0.014621346018738844,0.008770252721401535,0.00630035423886132,0.009851167103820127,0.004045107711418843,0.003433888684785995,0.0029834555498393592,0.0026377935933653758,0.002364215785711606,0.0021421589731492894,0.002083696869916183,0.0018076607448617166,0.001674796694533482,0.0015598548093264282,0.0014600064946843228,0.0013720615539773023,0.00129431471625986,0.001224888227747363
0.011977632128336631,0.007194566290356451,0.005173050980284626,0.004045107711418843,0.006648376268993145,0.0028217154676589713,0.0024523454342740897,0.0021684662104014376,0.0019436383120755515,0.0017611750179959652,0.0017149094958803623,0.0014864976276921793,0.0013771098504990146,0.0012829517219873215,0.0012008176963421695,0.0011287127849751895,0.001064558847256607,0.0010073733156809456
0.01014641071634,0.00610151278452684,0.004389439188276164,0.003433888684785995,0.0028217154676589713,0.004791642419052097,0.0020823778722936833,0.001841626763197679,0.0016508357894509107,0.0014959711166494538,0.0014576579237628212,0.0012628564877909983,0.0011700511165349398,0.0010896718348304447,0.00102016744889479,0.0009588110592695671,0.0009045021290242875,0.000855928562376821
0.00880225050264681,0.005297736843658217,0.0038127901124205515,0.0029834555498393592,0.0024523454342740897,0.0020823778722936833,0.003619925699303958,0.0016007465848408584,0.001434992392612171,0.0013003999646785708,0.0012678517168461436,0.0010978427506866673,0.0010173222179893707,0.0009476379046885735,0.0008871658563048661,0.0008336323556898517,0.0007864734881371759,0.0007442684836879553
0.007773295394096186,0.004681750202367951,0.003370308929772366,0.0026377935933653758,0.0021684662104014376,0.001841626763197679,0.0016007465848408584,0.0028315852448490553,0.001269220455067296,0.0011500236073965736,0.001121885578053782,0.0009709567952995331,0.0008999087458606003,0.0008384247293579308,0.0007847007600786937,0.0007374892545880703,0.0006956212733747469,0.0006583518669921393
0.006959268889337967,0.004194063098409715,0.0030202418580117115,0.002364215785711606,0.0019436383120755515,0.0016508357894509107,0.001434992392612171,0.001269220455067296,0.002275647066556273,0.0010311659665027215,0.0010061753503114784,0.0008707539580422516,0.0008068463924587547,0.000751647136708649,0.0007035933768399436,0.0006612478101908036,0.0006233169819479384,0.0005902857651658919
0.0063016298404195625,0.0037986724953376436,0.0027360572473427948,0.0021421589731492894,0.0017611750179959652,0.0014959711166494538,0.0013003999646785708,0.0011500236073965736,0.0010311659665027215,0.0018691020648539183,0.000912048416579438,0.0007891904970227671,0.0007313488016548238,0.000681279079671554,0.000637696986067025,0.0005993042406464682,0.0005652407441233773,0.0005351238970600228
0.006080605719323432,0.0036822627477612674,0.0026578661218249716,0.002083696869916183,0.0017149094958803623,0.0014576579237628212,0.0012678517168461436,0.001121885578053782,0.0010061753503114784,0.000912048416579438,0.0016677225487062054,0.0007707534421443236,0.0007144695407928781,0.0006655425534337067,0.0006250394734141698,0.0005855030067170152,0.0005524539057441321,0.00052405886583262
0.005309227811465606,0.0032003098801223692,0.0023069116577211016,0.0018076607448617166,0.0014864976276921793,0.0012628564877909983,0.0010978427506866673,0.0009709567952995331,0.0008707539580422516,0.0007891904970227671,0.0007707534421443236,0.00132901735731622,0.0006174147145896428,0.0005754086483049387,0.0005387099704629774,0.0005060989380300564,0.0004777310365066123,0.0004525551164924393
0.0049141326140362575,0.0029666629216858614,0.0021385853633544526,0.001674796694533482,0.0013771098504990146,0.0011700511165349398,0.0010173222179893707,0.0008999087458606003,0.0008068463924587547,0.0007313488016548238,0.0007144695407928781,0.0006174147145896428,0.001141853279011125,0.0005331344105073202,0.000499052456245843,0.0004690706642643955,0.0004424211558758471,0.00041858052382948326
0.0045769930622762516,0.0027475219839332363,0.0019917708586303824,0.0015598548093264282,0.0012829517219873215,0.0010896718348304447,0.0009476379046885735,0.0008384247293579308,0.000751647136708649,0.000681279079671554,0.0006655425534337067,0.0005754086483049387,0.0005331344105073202,0.000990368036405679,0.0004649638535118832,0.0004368252198254704,0.0004120877814179358,0.0003902407995448583
0.004279848012150828,0.002586308210037542,0.0018641576740699023,0.0014600064946843228,0.0012008176963421695,0.00102016744889479,0.0008871658563048661,0.0007847007600786937,0.0007035933768399436,0.000637696986067025,0.0006250394734141698,0.0005387099704629774,0.000499052456245843,0.0004649638535118832,0.0008688150253442009,0.0004088104034761777,0.00038655912745794337,0.0003657769180267865
0.004023641427504079,0.0024294974595026504,0.0017517722844724807,0.0013720615539773023,0.0011287127849751895,0.0009588110592695671,0.0008336323556898517,0.0007374892545880703,0.0006612478101908036,0.0005993042406464682,0.0005855030067170152,0.0005060989380300564,0.0004690706642643955,0.0004368252198254704,0.0004088104034761777,0.0007681311642061123,0.00036306629877923616,0.00034353646602740696
0.003819988184895498,0.002292201563904769,0.001652322956991737,0.00129431471625986,0.001064558847256607,0.0009045021290242875,0.0007864734881371759,0.0006956212733747469,0.0006233169819479384,0.0005652407441233773,0.0005524539057441321,0.0004777310365066123,0.0004424211558758471,0.0004120877814179358,0.00038655912745794337,0.00036306629877923616,0.0006837904489439758,0.0003224954972020147
0.0035941234489497605,0.002171372038965653,0.0015639174022812462,0.001224888227747363,0.0010073733156809456,0.000855928562376821,0.0007442684836879553,0.0006583518669921393,0.0005902857651658919,0.0005351238970600228,0.00052405886583262,0.0004525551164924393,0.00041858052382948326,0.0003902407995448583,0.0003657769180267865,0.00034353646602740696,0.0003224954972020147,0.000611476491943163
